;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;63;1;50;2;2;3;6;0,01;0,05;BA;6,918477913744742
1;63;1;50;2;2;3;6;0,01;0,06;BA;6,517604464577434
2;63;1;50;2;2;3;6;0,01;0,07;BA;5,460753542225834
3;63;1;50;2;2;3;6;0,02;0,05;BA;6,4636948612831375
4;63;1;50;2;2;3;6;0,02;0,06;BA;5,364070116902829
5;63;1;50;2;2;3;6;0,02;0,07;BA;5,06264345658335
6;63;1;50;2;2;3;6;0,03;0,05;BA;5,118733524595728
7;63;1;50;2;2;3;6;0,03;0,06;BA;3,451635651999696
8;63;1;50;2;2;3;6;0,03;0,07;BA;2,772799356764376
9;63;1;60;2;2;3;6;0,01;0,05;BA;6,5516609793526355
10;63;1;60;2;2;3;6;0,01;0,06;BA;5,705406135472522
11;63;1;60;2;2;3;6;0,01;0,07;BA;5,210708379352289
12;63;1;60;2;2;3;6;0,02;0,05;BA;4,288177157400834
13;63;1;60;2;2;3;6;0,02;0,06;BA;3,5245480858708063
14;63;1;60;2;2;3;6;0,02;0,07;BA;3,4041174053260073
15;63;1;60;2;2;3;6;0,03;0,05;BA;4,587969619637217
16;63;1;60;2;2;3;6;0,03;0,06;BA;3,2999040759600136
17;63;1;60;2;2;3;6;0,03;0,07;BA;2,9680276055231856
18;63;1;70;2;2;3;6;0,01;0,05;BA;6,085546444791028
19;63;1;70;2;2;3;6;0,01;0,06;BA;6,397587137842712
20;63;1;70;2;2;3;6;0,01;0,07;BA;5,194074764188695
21;63;1;70;2;2;3;6;0,02;0,05;BA;4,880039628190968
22;63;1;70;2;2;3;6;0,02;0,06;BA;4,929236122822177
23;63;1;70;2;2;3;6;0,02;0,07;BA;3,4775228642193823
24;63;1;70;2;2;3;6;0,03;0,05;BA;4,026385332800972
25;63;1;70;2;2;3;6;0,03;0,06;BA;3,8388043915221375
26;63;1;70;2;2;3;6;0,03;0,07;BA;2,5541806044429998
