;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;MMM;cenario_in_sample_1x;janela_rsi;63;7,472038568246407
1;MMM;cenario_in_sample_1x;ordem;3;5,70283741197069
2;MMM;cenario_in_sample_1x;lookback;50;5,412708570601049
3;MMM;cenario_in_sample_1x;break_min;3;6,750962696349555
