;ponto;evento;reta;x_rompimento;y_rompimento;inicio_janela;fim_janela
0;84,0;2,0;4,0;84,0;49,00990379811169;26,0;76,0
11;112,0;2,0;3,0;112,0;53,48836571921382;40,0;90,0
14;114,0;2,0;7,0;114,0;46,50000032736589;54,0;104,0
26;157,0;2,0;15,0;157,0;41,87725640301999;73,0;123,0
45;190,0;2,0;24,0;185,0;43,5042710936874;125,0;175,0
39;189,0;2,0;14,0;189,0;38,166519305966624;70,0;120,0
47;191,0;2,0;12,0;191,0;27,853892472642514;74,0;124,0
65;226,0;2,0;33,0;226,0;56,45160200238154;157,0;207,0
74;234,0;2,0;31,0;231,0;53,08641576142527;181,0;231,0
89;245,0;2,0;30,0;240,0;51,05633234585548;191,0;241,0
90;260,0;2,0;46,0;260,0;55,81395191459182;205,0;255,0
95;273,0;2,0;37,0;269,0;65,35947698433671;196,0;246,0
92;271,0;2,0;45,0;270,0;64,4106250024582;213,0;263,0
110;277,0;2,0;36,0;277,0;40,236570886996404;202,0;252,0
121;286,0;2,0;47,0;286,0;36,7033788615772;231,0;281,0
131;287,0;2,0;43,0;287,0;22,22451005946735;205,0;255,0
156;303,0;2,0;54,0;298,0;37,56993491930989;249,0;299,0
159;340,0;2,0;64,0;339,0;62,48203465894185;287,0;337,0
163;350,0;2,0;63,0;346,0;60,684848080681114;297,0;347,0
167;354,0;2,0;56,0;354,0;55,48979658272757;281,0;331,0
177;356,0;2,0;53,0;356,0;45,025054797758706;252,0;302,0
206;367,0;2,0;59,0;367,0;39,07409301885005;306,0;356,0
241;394,0;2,0;75,0;389,0;57,60868943615122;341,0;391,0
248;407,0;2,0;74,0;403,0;52,521342938449294;347,0;397,0
259;409,0;2,0;73,0;405,0;50,0;356,0;406,0
279;419,0;2,0;57,0;419,0;22,995812099587596;317,0;367,0
342;426,0;2,0;68,0;426,0;11,005032431246434;324,0;374,0
355;456,0;2,0;87,0;456,0;46,70724246665506;391,0;441,0
368;461,0;2,0;86,0;461,0;48,06595534939769;398,0;448,0
373;475,0;2,0;85,0;473,0;57,94505221313332;414,0;464,0
379;484,0;2,0;98,0;484,0;70,65219751769811;429,0;479,0
389;488,0;2,0;84,0;488,0;65,78538478745851;419,0;469,0
397;489,0;2,0;96,0;489,0;61,77237160345867;430,0;480,0
417;501,0;2,0;88,0;501,0;60,61948248627344;442,0;492,0
419;503,0;2,0;103,0;503,0;54,95953068684763;449,0;499,0
442;514,0;2,0;94,0;513,0;49,50000961638008;454,0;504,0
454;517,0;2,0;92,0;514,0;42,710475126144324;464,0;514,0
465;524,0;2,0;91,0;524,0;39,14558016509583;466,0;516,0
472;527,0;2,0;107,0;527,0;36,89398932092372;474,0;524,0
486;562,0;2,0;110,0;562,0;55,26314254472456;500,0;550,0
520;572,0;2,0;113,0;572,0;52,48071601916013;518,0;568,0
542;583,0;2,0;114,0;580,0;46,78693469237679;523,0;573,0
594;598,0;2,0;115,0;596,0;31,73215038247851;539,0;589,0
609;615,0;2,0;112,0;612,0;38,917726541398814;538,0;588,0
607;613,0;2,0;116,0;613,0;31,60001767776383;539,0;589,0
631;639,0;2,0;123,0;639,0;26,737633575424383;550,0;600,0
633;674,0;2,0;127,0;674,0;47,9600243548669;604,0;654,0
660;682,0;2,0;126,0;682,0;21,953567964325302;598,0;648,0
677;692,0;2,0;136,0;689,0;39,939578189647634;639,0;689,0
683;719,0;2,0;135,0;719,0;54,11490804097037;648,0;698,0
694;732,0;2,0;134,0;732,0;62,74320607283743;673,0;723,0
710;736,0;2,0;133,0;733,0;60,187121219371875;683,0;733,0
721;745,0;2,0;138,0;742,0;49,373195286411196;692,0;742,0
744;763,0;2,0;140,0;762,0;50,47171097379163;699,0;749,0
764;776,0;2,0;147,0;773,0;35,62369865197269;723,0;773,0
773;827,0;2,0;151,0;827,0;54,5307518366347;754,0;804,0
777;840,0;2,0;154,0;835,0;71,19438264538724;774,0;824,0
775;838,0;2,0;162,0;838,0;72,48180608869522;785,0;835,0
794;846,0;2,0;160,0;843,0;64,40348973448742;793,0;843,0
793;846,0;2,0;159,0;846,0;58,91946750493677;780,0;830,0
817;860,0;2,0;170,0;856,0;62,513173933953816;807,0;857,0
820;866,0;2,0;169,0;862,0;57,59803540542832;812,0;862,0
829;875,0;2,0;168,0;875,0;45,76062509694431;803,0;853,0
845;901,0;2,0;179,0;899,0;60,77672548940149;848,0;898,0
853;914,0;2,0;178,0;914,0;51,46854387546321;853,0;903,0
876;923,0;2,0;176,0;923,0;44,61206725490455;868,0;918,0
879;924,0;2,0;146,0;924,0;42,07315856011711;731,0;781,0
892;946,0;2,0;187,0;946,0;62,280727206592566;886,0;936,0
906;954,0;2,0;185,0;952,0;53,687957711611716;901,0;951,0
945;980,0;2,0;194,0;976,0;57,70879464156624;927,0;977,0
946;984,0;2,0;193,0;980,0;59,16230142151663;930,0;980,0
947;986,0;2,0;192,0;983,0;61,05262069696299;933,0;983,0
995;1019,0;2,0;191,0;1019,0;43,544256588761804;947,0;997,0
998;1020,0;2,0;145,0;1020,0;41,84914260453475;737,0;787,0
1012;1021,0;2,0;184,0;1021,0;32,87123883084797;878,0;928,0
1093;1059,0;2,0;204,0;1059,0;31,0241038105615;993,0;1043,0
