;indice_original_upper_pivot;resist_slope;resist_intercept;valor_rsi;mapeado;x_min;x_max;num_zeros;inicio_janela;fim_janela;indice;resist_slope_rounded
0;23,0;0,34806963607226055;53,496747952869256;61,50234958253125;1;23,0;70,0;2,0;21,0;72,0;0,0;0,34807
1;64,0;-1,0469454032656884;142,777710470498;75,77320466149393;1;64,0;70,0;2,0;31,0;80,0;2,0;-1,04695
2;64,0;-1,003431174786739;139,99279984784522;75,77320466149393;1;64,0;82,0;3,0;32,0;87,0;4,0;-1,00343
3;64,0;-0,7795621483539802;125,66518215614866;75,77320466149393;1;64,0;82,0;2,0;39,0;88,0;10,0;-0,77956
4;64,0;0,007087006501829141;75,31963624537687;75,77320466149393;1;64,0;108,0;2,0;49,0;113,0;14,0;0,00709
5;64,0;0,7341458246381444;28,787871884652695;75,77320466149393;1;31,0;70,0;2,0;31,0;80,0;3,0;0,73415
6;64,0;0,9570140155882151;14,52430766384817;75,77320466149393;1;35,0;82,0;2,0;32,0;84,0;5,0;0,95701
7;64,0;1,4223116365882191;-15,25474008015209;75,77320466149393;1;38,0;82,0;2,0;38,0;87,0;9,0;1,42231
8;64,0;1,9377005866310841;-48,23963288289545;75,77320466149393;1;57,0;99,0;2,0;39,0;101,0;11,0;1,9377
9;96,0;-1,6069849789479254;230,2705468485533;75,99998886955247;1;96,0;102,0;3,0;57,0;106,0;18,0;-1,60698
10;96,0;-0,9112082122501105;163,47597724556306;75,99998886955247;1;96,0;116,0;2,0;66,0;119,0;22,0;-0,91121
11;96,0;-0,8536784570439124;157,95312074576805;75,99998886955247;1;96,0;122,0;3,0;72,0;131,0;26,0;-0,85368
12;96,0;0,007087006501829141;75,31963624537687;75,99998886955247;1;64,0;102,0;2,0;57,0;106,0;19,0;0,00709
13;96,0;0,03300837887520351;72,83118449753293;75,99998886955247;1;64,0;142,0;5,0;96,0;145,0;34,0;0,03301
14;96,0;0,2503252549097178;51,96876439821956;75,99998886955247;1;70,0;116,0;2,0;66,0;119,0;23,0;0,25033
15;96,0;1,3063246681585596;-49,40717927366926;75,99998886955247;1;82,0;122,0;2,0;72,0;131,0;27,0;1,30632
16;99,0;0,1560078807119382;55,73425374222681;71,17903393270869;1;99,0;146,0;4,0;99,0;148,0;35,0;0,15601
17;136,0;0,0035536114948161667;75,65884216605012;76,14213332934511;1;64,0;122,0;2,0;86,0;135,0;30,0;0,00355
18;139,0;-0,0724351496216921;87,48783495860143;77,41934916118622;1;136,0;160,0;3,0;92,0;165,0;32,0;-0,07244
19;139,0;0,03300837887520351;72,83118449753293;77,41934916118622;1;64,0;139,0;4,0;89,0;141,0;31,0;0,03301
20;139,0;0,33025288246815376;31,514198498112847;77,41934916118622;1;102,0;146,0;4,0;102,0;151,0;37,0;0,33025
21;139,0;0,39851157543984117;22,026240175048294;77,41934916118622;1;108,0;154,0;4,0;104,0;157,0;39,0;0,39851
22;139,0;0,4257386106137015;18,24168228588171;77,41934916118622;1;108,0;160,0;4,0;110,0;165,0;43,0;0,42574
23;142,0;-0,9221268815701748;208,14406089528595;77,20204371232114;1;142,0;170,0;2,0;122,0;171,0;48,0;-0,92213
24;142,0;-0,6102458496214895;163,85695435857264;77,20204371232114;1;139,0;184,0;3,0;139,0;191,0;54,0;-0,61025
25;142,0;-0,0724351496216921;87,48783495860143;77,20204371232114;1;136,0;184,0;3,0;120,0;188,0;47,0;-0,07244
26;146,0;-0,3881982054315164;123,89683922362502;67,21990123062362;1;146,0;195,0;3,0;146,0;195,0;58,0;-0,3882
27;170,0;0,2637760495454403;6,5405626056313935;51,38249102835625;1;160,0;217,0;4,0;170,0;219,0;68,0;0,26378
28;184,0;-0,6102458496214895;163,85695435857266;51,571718028218584;1;139,0;184,0;3,0;134,0;185,0;52,0;-0,61025
29;184,0;0,4404686227781036;-29,47450856295248;51,571718028218584;1;178,0;228,0;4,0;178,0;233,0;70,0;0,44047
30;184,0;0,6849662924112169;-74,46207977544532;51,571718028218584;1;178,0;223,0;2,0;178,0;227,0;71,0;0,68497
31;195,0;-0,3881982054315164;123,89683922362501;48,19818916447932;1;146,0;184,0;2,0;145,0;194,0;57,0;-0,3882
32;198,0;-0,08452972741976049;68,876955919864;52,14006989075143;1;154,0;198,0;3,0;148,0;203,0;59,0;-0,08453
33;210,0;-0,6120002266535458;190,45358060741847;61,93353301017386;1;210,0;214,0;2,0;166,0;215,0;64,0;-0,612
34;210,0;-0,424002630821236;150,97408548263343;61,93353301017386;1;210,0;214,0;2,0;167,0;216,0;66,0;-0,424
35;210,0;0,2637760495454403;6,5405626056313935;61,93353301017386;1;160,0;214,0;4,0;160,0;216,0;61,0;0,26378
36;223,0;-0,5559990812136428;192,73778942720696;68,74999431656462;1;223,0;243,0;2,0;193,0;247,0;75,0;-0,556
37;223,0;-0,25269678989568917;125,1013784633033;68,74999431656462;1;223,0;257,0;3,0;207,0;263,0;83,0;-0,2527
38;223,0;0,019147528282550234;64,48009550955592;68,74999431656462;1;146,0;267,0;3,0;223,0;272,0;90,0;0,01915
39;223,0;0,4404686227781036;-29,47450856295248;68,74999431656462;1;178,0;217,0;3,0;173,0;222,0;69,0;0,44047
40;223,0;0,5243431774146742;-48,17853424690772;68,74999431656462;1;210,0;257,0;2,0;189,0;259,0;74,0;0,52434
41;223,0;1,029384690333883;-160,80279162789128;68,74999431656462;1;214,0;257,0;2,0;214,0;263,0;88,0;1,02938
42;267,0;-0,7910966250823653;280,81528445798835;69,59248556099683;1;267,0;297,0;2,0;228,0;303,0;91,0;-0,7911
43;267,0;-0,4015831539689378;176,8151876707032;69,59248556099683;1;267,0;314,0;3,0;267,0;316,0;111,0;-0,40158
44;267,0;0,019147528282550234;64,48009550955592;69,59248556099683;1;102,0;122,0;2,0;217,0;266,0;89,0;0,01915
45;267,0;0,20587098308642793;14,624933076920577;69,59248556099683;1;160,0;198,0;4,0;228,0;277,0;92,0;0,20587
46;267,0;0,30738385058466333;-12,479002545108273;69,59248556099683;1;234,0;280,0;3,0;230,0;283,0;94,0;0,30738
47;267,0;0,34780273370894627;-23,270844339291813;69,59248556099683;1;234,0;280,0;3,0;239,0;288,0;98,0;0,3478
48;267,0;0,7794642820498106;-138,52447774630258;69,59248556099683;1;243,0;297,0;4,0;240,0;303,0;100,0;0,77946
49;273,0;-0,19570790863792217;118,27416486865539;64,84590581050264;1;273,0;321,0;2,0;273,0;322,0;113,0;-0,19571
50;280,0;0,3276580857428706;-41,9077581803952;49,83650582760857;1;280,0;328,0;2,0;280,0;329,0;115,0;0,32766
