;Size;EntryBar;ExitBar;EntryPrice;ExitPrice;PnL;ReturnPct;EntryTime;ExitTime;Tag;Duration
0;-644112;84;88;15,525231344223023;15,148500442504883;242656,89456747484;0,02426571903280028;2000-05-03;2000-05-09;;6 days
1;628846;92;94;16,288015617370604;16,8381404876709;345943,8241888589;0,03377482458413206;2000-05-15;2000-05-17;;2 days
2;634174;105;112;16,696675849914552;16,8381404876709;89713,19518449325;0,008472622875832503;2000-06-02;2000-06-13;;11 days
3;-636546;114;126;16,775389629364014;16,867271423339844;-58486,98842813859;-0,005477177937792677;2000-06-15;2000-07-03;;18 days
4;615596;127;130;17,25128589248657;18,23646354675293;606471,4232557534;0,05710749102450574;2000-07-05;2000-07-10;;5 days
5;-603336;157;171;18,607017570495607;19,547391891479492;-567361,6813251333;-0,050538691513625444;2000-08-16;2000-09-06;;21 days
6;616819;178;184;17,280475090026854;18,294727325439453;625610,0495949637;0,05869353881352235;2000-09-15;2000-09-25;;10 days
7;-615117;185;186;18,345357795715334;17,595565795898438;461209,8055513696;0,04087093902262373;2000-09-26;2000-09-27;;1 days
8;-692971;189;193;16,949831382751466;17,71209144592285;-528224,1182359384;-0,044971542545672705;2000-10-02;2000-10-06;;4 days
9;667176;195;201;16,813436462402343;16,255504608154297;-372238,74278979463;-0,033183689455494436;2000-10-10;2000-10-18;;8 days
10;622347;206;208;17,426426811218263;16,80900764465332;-384248,9660541926;-0,035430049616796966;2000-10-25;2000-10-27;;2 days
11;576170;209;211;18,156175861358644;18,789966583251953;365171,20023326785;0,03490772102743245;2000-10-30;2000-11-01;;2 days
12;575020;220;226;18,827546516418458;19,285205841064453;263163,26485794;0,024307964091173417;2000-11-14;2000-11-22;;8 days
13;-581442;231;235;19,072193675994875;19,80957794189453;-428746,1823332281;-0,03866279246250315;2000-11-30;2000-12-06;;6 days
14;-540028;240;243;19,740884208679198;18,760833740234375;529254,6943733208;0,04964572296178804;2000-12-13;2000-12-18;;5 days
15;591584;253;254;18,915116020202635;20,741792678833008;1080632,6844191903;0,09657232113614089;2001-01-03;2001-01-04;;1 days
16;-591938;260;261;20,729381767272947;20,8000545501709;-41833,90576304731;-0,003409304903126742;2001-01-12;2001-01-16;;4 days
17;-561566;269;277;21,77602657699585;20,219751358032227;873951,2496125262;0,07146736405105558;2001-01-26;2001-02-07;;12 days
18;-658879;286;289;19,886251384735107;18,294727325439453;1048621,7806646614;0,08003137587395304;2001-02-21;2001-02-26;;5 days
19;-734282;298;300;19,272218925476075;18,224809646606445;769093,7801069494;0,05434814138008015;2001-03-09;2001-03-13;;4 days
20;756133;305;308;19,732436485290528;18,634984970092773;-829819,3065410234;-0,05561662473946616;2001-03-20;2001-03-23;;3 days
21;776573;320;325;18,144498653411866;19,250246047973633;858693,5714370153;0,06094119301300416;2001-04-10;2001-04-18;;8 days
22;697656;334;339;21,42779125213623;20,858318328857422;-397296,20176300086;-0,026576370685057693;2001-05-01;2001-05-08;;7 days
23;-659971;346;349;22,049316944122314;22,811309814453125;-502893,1966250958;-0,03455857032949661;2001-05-17;2001-05-22;;5 days
24;-622841;354;357;22,556359375;21,674007415771484;549564,9766378476;0,03911765833126668;2001-05-30;2001-06-04;;5 days
25;-679285;367;369;21,491107521057128;21,916383743286133;-288883,7586168298;-0,019788473991501743;2001-06-18;2001-06-20;;2 days
26;640451;371;374;22,34318879699707;21,580785751342773;-488281,7929923391;-0,03412239195493716;2001-06-22;2001-06-27;;5 days
27;640140;375;387;21,59125496292114;22,853260040283203;807859,9302225503;0,05844982515047481;2001-06-28;2001-07-17;;19 days
28;-639467;389;410;22,877329460144043;21,515531539916992;870824,8306538317;0,0595260877192646;2001-07-19;2001-08-17;;29 days
29;-740467;419;424;20,932896194458007;19,385419845581055;1145855,16962387;0,07392557315058235;2001-08-30;2001-09-07;;8 days
30;-1022408;426;427;16,28114085006714;14,915446281433105;1396297,052527985;0,08388199458568046;2001-09-17;2001-09-18;;1 days
31;1220572;434;439;14,781812507629395;15,619268417358398;1022175,2346497492;0,056654480585297984;2001-09-27;2001-10-04;;7 days
32;1246404;444;445;15,295557100296021;15,498080253601074;252425,66837203168;0,013240652300342326;2001-10-11;2001-10-12;;1 days
33;1225488;447;450;15,762596683502197;14,915446281433105;-1038172,6519308472;-0,05374434295814701;2001-10-16;2001-10-19;;3 days
34;-1200556;456;458;15,225192518234254;14,3095064163208;1099332,4437688072;0,060142825834011204;2001-10-29;2001-10-31;;2 days
35;-1277836;461;464;15,164720100402832;15,698507308959961;-682092,5114338077;-0,035199278656184996;2001-11-05;2001-11-08;;3 days
