indice;indice_original_lower_pivot;valor_rsi;support_slope;support_intercept;inicio_janela;fim_janela
64,0;191,0;27,853892472642514;0,8170774151354008;-128,20789381821905;181,0;230,0
65,0;191,0;27,853892472642514;-1,3765159564734843;290,76844015907807;181,0;230,0
66,0;191,0;27,853892472642514;0,630813082219569;-92,63140623129516;191,0;240,0
67,0;203,0;41,114974868089696;0,4275514604762706;-45,67797160859323;196,0;245,0
68,0;203,0;41,114974868089696;-0,5472282774192839;152,20231518420434;196,0;245,0
69,0;203,0;41,114974868089696;0,4275514604762706;-45,67797160859323;197,0;246,0
70,0;203,0;41,114974868089696;-0,5472282774192839;152,20231518420434;197,0;246,0
71,0;203,0;41,114974868089696;0,02861165029882619;35,30680985742798;202,0;251,0
72,0;203,0;41,114974868089696;0,02861165029882619;35,30680985742798;203,0;252,0
73,0;246,0;42,34527583093922;1,1418112121313644;-238,54028235337643;205,0;254,0
74,0;246,0;42,34527583093922;-0,41561611311288;144,5868396567077;205,0;254,0
75,0;246,0;42,34527583093922;1,1418112121313644;-238,54028235337643;208,0;257,0
76,0;246,0;42,34527583093922;-0,41561611311288;144,5868396567077;208,0;257,0
77,0;246,0;42,34527583093922;1,0660471481985265;-219,9023226258983;213,0;262,0
78,0;246,0;42,34527583093922;-0,41561611311288;144,5868396567077;213,0;262,0
79,0;246,0;42,34527583093922;1,0660471481985265;-219,9023226258983;216,0;265,0
80,0;246,0;42,34527583093922;-0,4542473725816613;154,0901294860279;216,0;265,0
81,0;246,0;42,34527583093922;1,0660471481985265;-219,9023226258983;219,0;268,0
82,0;246,0;42,34527583093922;-0,5499152512615179;177,6244276412726;219,0;268,0
83,0;246,0;42,34527583093922;1,0660471481985265;-219,9023226258983;226,0;275,0
84,0;246,0;42,34527583093922;-0,7053163085721159;215,85308773967972;226,0;275,0
85,0;246,0;42,34527583093922;1,0660471481985265;-219,9023226258983;227,0;276,0
86,0;246,0;42,34527583093922;-0,7160759953657366;218,49997069091043;227,0;276,0
87,0;277,0;40,236570886996404;-0,06802274012718769;59,078869902227396;231,0;280,0
88,0;246,0;42,34527583093922;-0,06802274012718769;59,078869902227396;237,0;286,0
89,0;287,0;22,22451005946735;-0,49075038467004567;163,06987045977044;243,0;292,0
90,0;246,0;42,34527583093922;-0,49075038467004567;163,06987045977047;246,0;295,0
91,0;287,0;22,22451005946735;1,8478556282944467;-508,11005526103884;249,0;298,0
92,0;287,0;22,22451005946735;-0,7706180869788588;243,39190102239982;249,0;298,0
93,0;287,0;22,22451005946735;0,3858403810723298;-88,5116793082913;252,0;301,0
94,0;287,0;22,22451005946735;-0,7706180869788588;243,39190102239982;252,0;301,0
95,0;287,0;22,22451005946735;0,3858403810723298;-88,5116793082913;255,0;304,0
96,0;287,0;22,22451005946735;-1,0186380371452513;314,5736267201545;255,0;304,0
97,0;287,0;22,22451005946735;0,3858403810723298;-88,5116793082913;258,0;307,0
98,0;287,0;22,22451005946735;-1,1349424672363515;347,9529981563003;258,0;307,0
99,0;287,0;22,22451005946735;0,3858403810723298;-88,5116793082913;262,0;311,0
100,0;287,0;22,22451005946735;-1,8012060827529055;539,1706558095512;262,0;311,0
101,0;287,0;22,22451005946735;0,3858403810723298;-88,5116793082913;265,0;314,0
102,0;287,0;22,22451005946735;-1,8012060827529055;539,1706558095512;265,0;314,0
103,0;287,0;22,22451005946735;0,3858403810723298;-88,5116793082913;268,0;317,0
104,0;287,0;22,22451005946735;-1,8012060827529055;539,1706558095512;268,0;317,0
105,0;287,0;22,22451005946735;0,3858403810723298;-88,5116793082913;273,0;322,0
106,0;287,0;22,22451005946735;-1,8012060827529055;539,1706558095512;273,0;322,0
107,0;287,0;22,22451005946735;0,3858403810723298;-88,5116793082913;277,0;326,0
108,0;287,0;22,22451005946735;-1,8012060827529055;539,1706558095512;277,0;326,0
109,0;299,0;26,854594632335306;0,6577995253363316;-169,82746344322783;281,0;330,0
110,0;299,0;26,854594632335306;0,3858403810723298;-88,5116793082913;281,0;330,0
111,0;323,0;42,641783240407264;1,5198950536349223;-448,28431908367264;287,0;336,0
112,0;323,0;42,641783240407264;0,6577995253363316;-169,82746344322783;287,0;336,0
113,0;323,0;42,641783240407264;1,5198950536349223;-448,28431908367264;292,0;341,0
114,0;323,0;42,641783240407264;0,6577995253363316;-169,82746344322783;292,0;341,0
115,0;323,0;42,641783240407264;1,5198950536349223;-448,28431908367264;293,0;342,0
116,0;323,0;42,641783240407264;0,6577995253363316;-169,82746344322783;293,0;342,0
117,0;323,0;42,641783240407264;0,9876400031062801;-276,3659377629212;297,0;346,0
118,0;323,0;42,641783240407264;0,6577995253363316;-169,82746344322783;297,0;346,0
119,0;323,0;42,641783240407264;0,6991434071776542;-183,18153727797505;299,0;348,0
120,0;323,0;42,641783240407264;0,6577995253363316;-169,82746344322783;299,0;348,0
121,0;323,0;42,641783240407264;0,6991434071776542;-183,18153727797505;306,0;355,0
122,0;323,0;42,641783240407264;0,005063712767621873;41,0062040164654;306,0;355,0
123,0;356,0;45,025054797758706;0,07222035022277097;19,31461011845224;312,0;361,0
124,0;356,0;45,025054797758706;0,07222035022277097;19,31461011845224;315,0;364,0
125,0;323,0;42,641783240407264;0,07222035022277097;19,31461011845224;317,0;366,0
126,0;323,0;42,641783240407264;-0,0957389669326659;73,56546955965835;317,0;366,0
127,0;323,0;42,641783240407264;0,07222035022277097;19,31461011845224;318,0;367,0
128,0;323,0;42,641783240407264;-0,0957389669326659;73,56546955965835;318,0;367,0
129,0;323,0;42,641783240407264;-0,08108386867175486;68,83187282138408;323,0;372,0
130,0;367,0;39,07409301885005;-0,43685696251768313;199,40059826283976;324,0;373,0
131,0;331,0;54,80094366948664;-0,43685696251768313;199,40059826283976;330,0;379,0
132,0;331,0;54,80094366948664;-0,43685696251768313;199,40059826283976;331,0;380,0
133,0;367,0;39,07409301885005;-0,17297939538218948;102,55753112411358;333,0;382,0
134,0;367,0;39,07409301885005;-0,5409965253553324;237,61981782425704;333,0;382,0
135,0;374,0;37,86323725117472;1,4744734421333203;-513,589830106687;341,0;390,0
136,0;374,0;37,86323725117472;-0,17297939538218948;102,5575311241136;341,0;390,0
137,0;374,0;37,86323725117472;1,4744734421333203;-513,589830106687;342,0;391,0
138,0;374,0;37,86323725117472;-0,17297939538218948;102,5575311241136;342,0;391,0
139,0;374,0;37,86323725117472;0,6263920999063944;-196,40740811381679;347,0;396,0
140,0;374,0;37,86323725117472;-0,17297939538218948;102,5575311241136;347,0;396,0
141,0;374,0;37,86323725117472;0,6263920999063944;-196,40740811381679;348,0;397,0
142,0;374,0;37,86323725117472;-0,17297939538218948;102,5575311241136;348,0;397,0
143,0;374,0;37,86323725117472;0,4870416972655889;-144,2903575261555;356,0;405,0
144,0;374,0;37,86323725117472;-0,17297939538218948;102,5575311241136;356,0;405,0
145,0;374,0;37,86323725117472;0,4870416972655889;-144,2903575261555;360,0;409,0
146,0;374,0;37,86323725117472;-0,17297939538218948;102,5575311241136;360,0;409,0
147,0;410,0;34,94624200010119;-0,08102764586315361;68,16757680399417;364,0;413,0
148,0;374,0;37,86323725117472;-0,08102764586315361;68,16757680399418;367,0;416,0
149,0;374,0;37,86323725117472;-0,17297939538218948;102,5575311241136;367,0;416,0
150,0;374,0;37,86323725117472;-0,08102764586315361;68,16757680399418;369,0;418,0
151,0;374,0;37,86323725117472;-0,33038722559082506;161,42805962214328;374,0;423,0
152,0;380,0;50,73721217954588;-0,7113179507681611;321,0380334714471;379,0;428,0
153,0;380,0;50,73721217954588;-0,7113179507681611;321,0380334714471;380,0;429,0
154,0;383,0;51,133498230374606;-0,9034780129592253;397,1655771937579;383,0;432,0
155,0;391,0;48,51190294958343;-1,0246945609298208;449,1674762731434;386,0;435,0
156,0;429,0;9,573509634250243;1,4804037498403975;-625,5196990472803;391,0;440,0
157,0;429,0;9,573509634250243;-1,0246945609298208;449,16747627314334;391,0;440,0
158,0;429,0;9,573509634250243;1,4804037498403975;-625,5196990472803;392,0;441,0
159,0;429,0;9,573509634250243;-1,2896363984289876;562,827524560286;392,0;441,0
160,0;429,0;9,573509634250243;1,2684258545300344;-534,5811819591345;398,0;447,0
161,0;429,0;9,573509634250243;-1,2896363984289876;562,827524560286;398,0;447,0
162,0;429,0;9,573509634250243;1,2684258545300344;-534,5811819591345;399,0;448,0
163,0;429,0;9,573509634250243;-1,3354069666237343;582,4630983158323;399,0;448,0
164,0;429,0;9,573509634250243;1,2684258545300344;-534,5811819591345;409,0;458,0
165,0;429,0;9,573509634250243;-1,3354069666237343;582,4630983158323;409,0;458,0
166,0;429,0;9,573509634250243;1,2684258545300344;-534,5811819591345;410,0;459,0
167,0;429,0;9,573509634250243;-1,3354069666237343;582,4630983158323;410,0;459,0
168,0;429,0;9,573509634250243;1,2020472005879195;-506,1047394179672;414,0;463,0
169,0;429,0;9,573509634250243;-1,3422302465337352;585,3902853972227;414,0;463,0
170,0;429,0;9,573509634250243;1,2020472005879195;-506,1047394179672;416,0;465,0
171,0;429,0;9,573509634250243;-1,3422302465337352;585,3902853972227;416,0;465,0
172,0;429,0;9,573509634250243;0,9988943989936576;-418,9521875340289;419,0;468,0
173,0;429,0;9,573509634250243;-1,3422302465337352;585,3902853972227;419,0;468,0
174,0;466,0;46,53260239701557;0,9988943989936576;-418,9521875340289;423,0;472,0
175,0;466,0;46,53260239701557;1,6303499737311071;-713,2104853616803;429,0;478,0
176,0;466,0;46,53260239701557;0,9988943989936576;-418,9521875340289;429,0;478,0
177,0;466,0;46,53260239701557;1,6303499737311071;-713,2104853616803;430,0;479,0
178,0;466,0;46,53260239701557;0,8865422171294183;-366,59607078529336;430,0;479,0
179,0;466,0;46,53260239701557;1,6303499737311071;-713,2104853616803;435,0;484,0
180,0;466,0;46,53260239701557;0,8865422171294183;-366,59607078529336;435,0;484,0
181,0;466,0;46,53260239701557;1,6303499737311071;-713,2104853616803;436,0;485,0
182,0;466,0;46,53260239701557;0,8865422171294183;-366,59607078529336;436,0;485,0
183,0;442,0;26,06304574314069;0,8528981939114534;-350,9179559657217;440,0;489,0
184,0;442,0;26,06304574314069;0,6255856343872184;-250,4458046560098;442,0;491,0
185,0;490,0;56,09115619372717;0,3982730748629833;-139,06265048913463;449,0;498,0
186,0;490,0;56,09115619372717;0,3982730748629833;-139,06265048913463;450,0;499,0
187,0;466,0;46,53260239701557;0,3982730748629833;-139,06265048913463;454,0;503,0
188,0;466,0;46,53260239701557;0,12823953501824953;-13,227020921488709;454,0;503,0
189,0;504,0;51,01843498499506;0,11963354073571632;-9,276869545805965;457,0;506,0
190,0;459,0;45,634925651887826;0,11824061516960131;-8,637516710959176;459,0;508,0
191,0;466,0;46,53260239701557;0,11653348251251502;-7,772000453816425;460,0;509,0
192,0;466,0;46,53260239701557;0,09277619260430049;3,2988966434115454;464,0;513,0
193,0;466,0;46,53260239701557;-0,07962765147648436;83,63908798505729;466,0;515,0
194,0;473,0;57,94505221313332;-0,3715750509021707;233,70005128986006;469,0;518,0
195,0;473,0;57,94505221313332;-0,3715750509021707;233,70005128986006;473,0;522,0
196,0;514,0;42,710475126144324;-0,20875891948698494;150,01255974245458;474,0;523,0
197,0;514,0;42,710475126144324;-0,557528377815952;329,28006132354363;474,0;523,0
198,0;490,0;56,09115619372717;-0,557528377815952;329,28006132354363;477,0;526,0
199,0;490,0;56,09115619372717;-1,52044884929159;801,1110923466063;477,0;526,0
200,0;490,0;56,09115619372717;-0,557528377815952;329,28006132354363;480,0;529,0
201,0;490,0;56,09115619372717;-1,52044884929159;801,1110923466063;480,0;529,0
202,0;490,0;56,09115619372717;-0,557528377815952;329,28006132354363;482,0;531,0
203,0;490,0;56,09115619372717;-2,102159291360354;1086,1492089603005;482,0;531,0
204,0;490,0;56,09115619372717;-0,557528377815952;329,28006132354363;485,0;534,0
205,0;490,0;56,09115619372717;-2,102159291360354;1086,1492089603005;485,0;534,0
206,0;514,0;42,710475126144324;-0,44742198501696934;272,68537542486655;488,0;537,0
207,0;514,0;42,710475126144324;-0,557528377815952;329,28006132354363;488,0;537,0
208,0;514,0;42,710475126144324;-0,44742198501696934;272,68537542486655;490,0;539,0
209,0;514,0;42,710475126144324;-0,557528377815952;329,28006132354363;490,0;539,0
210,0;527,0;36,89398932092372;0,8591514268895595;-415,87881264987413;500,0;549,0
211,0;527,0;36,89398932092372;-0,44742198501696934;272,68537542486655;500,0;549,0
212,0;527,0;36,89398932092372;0,8591514268895595;-415,87881264987413;504,0;553,0
213,0;527,0;36,89398932092372;-0,44742198501696934;272,68537542486655;504,0;553,0
214,0;527,0;36,89398932092372;0,8591514268895595;-415,87881264987413;507,0;556,0
215,0;527,0;36,89398932092372;-0,44742198501696934;272,68537542486655;507,0;556,0
216,0;527,0;36,89398932092372;0,8591514268895595;-415,87881264987413;510,0;559,0
217,0;527,0;36,89398932092372;-0,44742198501696934;272,68537542486655;510,0;559,0
218,0;527,0;36,89398932092372;0,8591514268895595;-415,87881264987413;514,0;563,0
219,0;527,0;36,89398932092372;-0,44742198501696934;272,68537542486655;514,0;563,0
220,0;527,0;36,89398932092372;0,8591514268895595;-415,87881264987413;515,0;564,0
221,0;527,0;36,89398932092372;-0,5965864009732096;351,29502263380516;515,0;564,0
222,0;565,0;53,22034885764012;0,42964104043990514;-189,5268389909063;518,0;567,0
223,0;565,0;53,22034885764012;0,42964104043990514;-189,5268389909063;519,0;568,0
224,0;568,0;53,77256133225197;0,41167248808117674;-180,0574118978564;523,0;572,0
225,0;568,0;53,77256133225197;0,41167248808117674;-180,0574118978564;524,0;573,0
226,0;573,0;48,32136457574859;0,24842120119184494;-94,02398370717856;527,0;576,0
227,0;532,0;43,40925656645644;0,11980751242175969;-20,32834004191971;531,0;580,0
228,0;532,0;43,40925656645644;0,11980751242175969;-20,32834004191971;532,0;581,0
229,0;538,0;46,34465501670888;-0,0006438223151493543;46,69103142225923;538,0;587,0
230,0;573,0;48,32136457574859;-0,25054923982389177;191,88607899483858;539,0;588,0
231,0;573,0;48,32136457574859;-0,6123730352364412;399,21111376622935;539,0;588,0
232,0;589,0;24,032589952820246;-1,0980534627680647;670,7860795232103;548,0;597,0
233,0;589,0;24,032589952820246;0,16885278494213196;-75,42170037809548;550,0;599,0
234,0;589,0;24,032589952820246;-1,0980534627680647;670,7860795232103;550,0;599,0
235,0;589,0;24,032589952820246;0,16885278494213196;-75,42170037809548;554,0;603,0
236,0;589,0;24,032589952820246;-1,2161566210341614;740,3488397419413;554,0;603,0
237,0;589,0;24,032589952820246;0,16885278494213196;-75,42170037809548;557,0;606,0
238,0;589,0;24,032589952820246;-1,2161566210341614;740,3488397419413;557,0;606,0
239,0;589,0;24,032589952820246;0,16885278494213196;-75,42170037809548;563,0;612,0
240,0;589,0;24,032589952820246;-1,2161566210341614;740,3488397419413;563,0;612,0
241,0;589,0;24,032589952820246;0,16885278494213196;-75,42170037809548;565,0;614,0
242,0;589,0;24,032589952820246;-1,2161566210341614;740,3488397419413;565,0;614,0
243,0;589,0;24,032589952820246;0,16885278494213196;-75,42170037809548;568,0;617,0
244,0;589,0;24,032589952820246;-1,4161891133062725;858,1679776902147;568,0;617,0
245,0;589,0;24,032589952820246;0,16885278494213196;-75,42170037809548;570,0;619,0
246,0;589,0;24,032589952820246;-1,5180484139330215;918,1631057593698;570,0;619,0
247,0;589,0;24,032589952820246;0,16885278494213196;-75,42170037809548;573,0;622,0
248,0;589,0;24,032589952820246;-1,5180484139330215;918,1631057593698;573,0;622,0
249,0;589,0;24,032589952820246;0,16885278494213196;-75,42170037809548;575,0;624,0
250,0;589,0;24,032589952820246;-2,785547588042151;1664,7201193096473;575,0;624,0
251,0;589,0;24,032589952820246;0,16885278494213196;-75,42170037809548;580,0;629,0
252,0;589,0;24,032589952820246;-2,785547588042151;1664,7201193096473;580,0;629,0
253,0;589,0;24,032589952820246;0,16885278494213196;-75,42170037809548;581,0;630,0
254,0;589,0;24,032589952820246;-2,785547588042151;1664,7201193096473;581,0;630,0
255,0;589,0;24,032589952820246;0,16885278494213196;-75,42170037809548;589,0;638,0
256,0;639,0;26,737633575424383;0,028911428246949984;8,263230925623343;598,0;647,0
257,0;639,0;26,737633575424383;0,6893451848863761;-413,75393956696996;604,0;653,0
258,0;639,0;26,737633575424383;-0,18701477316690182;146,24007362907463;604,0;653,0
259,0;639,0;26,737633575424383;0,6893451848863761;-413,75393956696996;611,0;660,0
260,0;639,0;26,737633575424383;-0,18701477316690182;146,24007362907463;611,0;660,0
261,0;639,0;26,737633575424383;0,6893451848863761;-413,75393956696996;613,0;662,0
262,0;639,0;26,737633575424383;-0,18701477316690182;146,24007362907463;613,0;662,0
263,0;639,0;26,737633575424383;0,6893451848863761;-413,75393956696996;614,0;663,0
264,0;639,0;26,737633575424383;-0,5470148933929835;376,28015045354084;614,0;663,0
265,0;639,0;26,737633575424383;0,6893451848863761;-413,75393956696996;620,0;669,0
266,0;639,0;26,737633575424383;-0,5470148933929835;376,28015045354084;620,0;669,0
267,0;639,0;26,737633575424383;0,6893451848863761;-413,75393956696996;625,0;674,0
268,0;639,0;26,737633575424383;-0,5470148933929835;376,28015045354084;625,0;674,0
269,0;639,0;26,737633575424383;0,6893451848863761;-413,75393956696996;630,0;679,0
270,0;639,0;26,737633575424383;-0,5470148933929835;376,28015045354084;630,0;679,0
271,0;639,0;26,737633575424383;0,6893451848863761;-413,75393956696996;633,0;682,0
272,0;683,0;19,688631047971185;-0,16020460289666358;129,1083748263924;637,0;686,0
273,0;683,0;19,688631047971185;4,183585169024186;-2837,7000393955477;639,0;688,0
274,0;683,0;19,688631047971185;-0,16020460289666358;129,1083748263924;639,0;688,0
275,0;683,0;19,688631047971185;4,183585169024186;-2837,7000393955477;642,0;691,0
276,0;683,0;19,688631047971185;-0,37866026261230235;278,31359041217365;642,0;691,0
277,0;683,0;19,688631047971185;1,242128880797141;-828,6853945364761;648,0;697,0
278,0;683,0;19,688631047971185;-0,37866026261230235;278,31359041217365;648,0;697,0
279,0;683,0;19,688631047971185;1,242128880797141;-828,6853945364761;654,0;703,0
280,0;683,0;19,688631047971185;-0,6448029575921601;460,0890510834165;654,0;703,0
281,0;683,0;19,688631047971185;1,242128880797141;-828,6853945364761;657,0;706,0
282,0;683,0;19,688631047971185;-1,342752555440942;936,7886264141346;657,0;706,0
283,0;683,0;19,688631047971185;1,242128880797141;-828,6853945364761;661,0;710,0
284,0;683,0;19,688631047971185;-1,342752555440942;936,7886264141346;661,0;710,0
285,0;683,0;19,688631047971185;1,242128880797141;-828,6853945364761;664,0;713,0
286,0;683,0;19,688631047971185;-1,3599051663227995;948,5038596464432;664,0;713,0
287,0;683,0;19,688631047971185;1,242128880797141;-828,6853945364761;669,0;718,0
288,0;683,0;19,688631047971185;0,9562854720277552;-633,4543463469856;673,0;722,0
289,0;683,0;19,688631047971185;0,8517148539419406;-562,0326141943742;683,0;732,0
290,0;692,0;30,867790975145454;0,7383688461452695;-480,08345055738107;687,0;736,0
291,0;692,0;30,867790975145454;-1,111036149784495;799,704806626016;687,0;736,0
292,0;692,0;30,867790975145454;0,4853002014443261;-304,9599484243282;692,0;741,0
293,0;707,0;52,14692873335317;0,018645710226231908;38,964411603407214;699,0;748,0
294,0;749,0;27,085686279186476;-0,5966962489087309;474,0111767118259;706,0;755,0
295,0;749,0;27,085686279186476;-0,5966962489087309;474,0111767118259;707,0;756,0
296,0;749,0;27,085686279186476;2,6991323634671014;-1994,5644539576724;714,0;763,0
297,0;749,0;27,085686279186476;-0,9009740587261298;701,9152562650577;714,0;763,0
298,0;749,0;27,085686279186476;1,1946379825416689;-867,6981626445236;719,0;768,0
299,0;749,0;27,085686279186476;-0,9009740587261298;701,9152562650577;719,0;768,0
300,0;749,0;27,085686279186476;0,6791145408222345;-481,5711047966672;723,0;772,0
301,0;749,0;27,085686279186476;-1,0258284202485513;795,4311730453513;723,0;772,0
302,0;749,0;27,085686279186476;0,6791145408222345;-481,5711047966672;727,0;776,0
303,0;749,0;27,085686279186476;-2,1350511467461377;1626,2389951920438;727,0;776,0
304,0;749,0;27,085686279186476;0,09997788851703605;-47,797752220073534;731,0;780,0
305,0;749,0;27,085686279186476;-2,1350511467461377;1626,2389951920438;731,0;780,0
306,0;749,0;27,085686279186476;0,06707577275545651;-23,15406751465045;737,0;786,0
307,0;749,0;27,085686279186476;-2,1350511467461377;1626,2389951920438;737,0;786,0
308,0;749,0;27,085686279186476;0,06707577275545651;-23,15406751465045;743,0;792,0
309,0;749,0;27,085686279186476;0,06707577275545651;-23,15406751465045;749,0;798,0
310,0;781,0;29,232111007361084;0,6699378212610311;-493,98932739750416;754,0;803,0
311,0;781,0;29,232111007361084;-0,16323903757560032;156,72179935390494;754,0;803,0
312,0;781,0;29,232111007361084;0,6699378212610311;-493,98932739750416;756,0;805,0
313,0;781,0;29,232111007361084;-0,16323903757560032;156,72179935390494;756,0;805,0
314,0;781,0;29,232111007361084;0,6699378212610311;-493,98932739750416;757,0;806,0
315,0;781,0;29,232111007361084;-0,16323903757560032;156,72179935390494;757,0;806,0
316,0;781,0;29,232111007361084;0,6699378212610311;-493,98932739750416;763,0;812,0
317,0;781,0;29,232111007361084;-0,16323903757560032;156,72179935390494;763,0;812,0
318,0;781,0;29,232111007361084;0,6699378212610311;-493,98932739750416;764,0;813,0
319,0;781,0;29,232111007361084;-0,16323903757560032;156,72179935390494;764,0;813,0
320,0;781,0;29,232111007361084;0,6699378212610311;-493,98932739750416;769,0;818,0
321,0;781,0;29,232111007361084;-0,16323903757560032;156,72179935390494;769,0;818,0
322,0;799,0;41,29099179005964;0,9109214422026167;-686,5352405298312;774,0;823,0
323,0;799,0;41,29099179005964;0,6699378212610311;-493,98932739750416;774,0;823,0
324,0;781,0;29,232111007361084;0,6699378212610311;-493,98932739750416;777,0;826,0
325,0;781,0;29,232111007361084;-0,16323903757560032;156,72179935390494;777,0;826,0
326,0;827,0;54,5307518366347;0,549970452810296;-400,2948126374801;780,0;829,0
327,0;827,0;54,5307518366347;0,549970452810296;-400,2948126374801;781,0;830,0
328,0;827,0;54,5307518366347;2,195399874151917;-1761,0649440870009;785,0;834,0
329,0;827,0;54,5307518366347;0,4728485730919663;-336,51501811042147;785,0;834,0
330,0;827,0;54,5307518366347;2,082953851094067;-1668,0720830181588;787,0;836,0
331,0;827,0;54,5307518366347;0,4728485730919663;-336,51501811042147;787,0;836,0
