;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;35;2;50;2;2;3;6;0,01;0,05;COF;8,1857421846133
1;35;2;50;2;2;3;6;0,01;0,06;COF;7,643363627494084
2;35;2;50;2;2;3;6;0,01;0,07;COF;6,1393148920098275
3;35;2;50;2;2;3;6;0,02;0,05;COF;5,658881642767375
4;35;2;50;2;2;3;6;0,02;0,06;COF;5,468586297480311
5;35;2;50;2;2;3;6;0,02;0,07;COF;3,75649623250782
6;35;2;50;2;2;3;6;0,03;0,05;COF;5,43436800465456
7;35;2;50;2;2;3;6;0,03;0,06;COF;5,661774888360935
8;35;2;50;2;2;3;6;0,03;0,07;COF;4,185463347269441
9;35;2;60;2;2;3;6;0,01;0,05;COF;5,748622755895459
10;35;2;60;2;2;3;6;0,01;0,06;COF;5,967748160868102
11;35;2;60;2;2;3;6;0,01;0,07;COF;4,71528393158244
12;35;2;60;2;2;3;6;0,02;0,05;COF;5,259234647977354
13;35;2;60;2;2;3;6;0,02;0,06;COF;5,118751636362066
14;35;2;60;2;2;3;6;0,02;0,07;COF;4,243352917809645
15;35;2;60;2;2;3;6;0,03;0,05;COF;4,051603195312319
16;35;2;60;2;2;3;6;0,03;0,06;COF;4,337048661768474
17;35;2;60;2;2;3;6;0,03;0,07;COF;3,6246615447170973
18;35;2;70;2;2;3;6;0,01;0,05;COF;4,408700715109092
19;35;2;70;2;2;3;6;0,01;0,06;COF;4,699776677857129
20;35;2;70;2;2;3;6;0,01;0,07;COF;3,8351999737016462
21;35;2;70;2;2;3;6;0,02;0,05;COF;3,861069321356754
22;35;2;70;2;2;3;6;0,02;0,06;COF;3,8045746961246905
23;35;2;70;2;2;3;6;0,02;0,07;COF;3,0085551736208926
24;35;2;70;2;2;3;6;0,03;0,05;COF;3,6609390074137145
25;35;2;70;2;2;3;6;0,03;0,06;COF;3,5175732203056365
26;35;2;70;2;2;3;6;0,03;0,07;COF;3,1129281660095502
