;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;MMM;cenario_in_sample_1x;janela_rsi;35;5,420509374217581
1;MMM;cenario_in_sample_1x;ordem;3;6,2334303479945135
2;MMM;cenario_in_sample_1x;lookback;50;4,902713527117975
3;MMM;cenario_in_sample_1x;break_min;4;5,137872390883478
