;Ticker;Data_Pregao;Open;High;Low;Close;Adj Close;Volume
34;FTSE;2016-04-28;6319,89990234375;6322,39990234375;6224,5;6322,39990234375;6322,39990234375;861757000
35;FTSE;2016-04-29;6322,39990234375;6322,39990234375;6241,89990234375;6241,89990234375;6241,89990234375;865553800
36;FTSE;2019-09-18;7320,39990234375;7350,5;7300,39990234375;7314,10009765625;7314,10009765625;642716000
37;FTSE;2019-09-19;7314,10009765625;7373,10009765625;7290,7001953125;7356,39990234375;7356,39990234375;632737400
38;FTSE;2022-05-17;7464,7998046875;7538,7001953125;7464,7998046875;7518,39990234375;7518,39990234375;821412200
39;FTSE;2022-05-18;7518,39990234375;7526,10009765625;7438,10009765625;7438,10009765625;7438,10009765625;830397600
40;FTSE;2024-11-01;8110,10009765625;8202,599609375;8105,2998046875;8177,2001953125;8177,2001953125;865735500
41;IXIC;2000-01-03;4186,18994140625;4192,18994140625;3989,7099609375;4131,14990234375;4131,14990234375;1510070000
42;IXIC;2005-08-19;2138,739990234375;2143,919921875;2134,989990234375;2135,56005859375;2135,56005859375;1205270000
43;IXIC;2005-08-22;2140,949951171875;2151,840087890625;2129,4599609375;2141,409912109375;2141,409912109375;1351650000
44;IXIC;2008-01-14;2470,8701171875;2483,1298828125;2455,340087890625;2478,300048828125;2478,300048828125;2134230000
45;IXIC;2008-01-15;2449,0400390625;2455,2900390625;2412,469970703125;2417,590087890625;2417,590087890625;2390120000
46;IXIC;2013-10-29;3954,340087890625;3957,1201171875;3934,93994140625;3952,340087890625;3952,340087890625;1897380000
47;IXIC;2013-10-30;3962,39990234375;3966,7099609375;3919,139892578125;3930,6201171875;3930,6201171875;1923000000
48;IXIC;2016-04-28;4857,60009765625;4889,16015625;4796,31982421875;4805,2900390625;4805,2900390625;2161400000
49;IXIC;2016-04-29;4805,7900390625;4807,89013671875;4740,83984375;4775,35986328125;4775,35986328125;2376460000
50;IXIC;2019-09-18;8174,6201171875;8179,8701171875;8086,22021484375;8177,39013671875;8177,39013671875;2045590000
51;IXIC;2019-09-19;8193,58984375;8237,4296875;8174,31982421875;8182,8798828125;8182,8798828125;1818430000
52;IXIC;2022-05-17;11905,5703125;11988,4296875;11754,2802734375;11984,51953125;11984,51953125;5093960000
53;IXIC;2022-05-18;11790,6796875;11826,2197265625;11381,6904296875;11418,150390625;11418,150390625;5064120000
54;IXIC;2024-11-01;18189,669921875;18363,939453125;18181,529296875;18239,919921875;18239,919921875;5896470000
55;PETR4.SA;2000-01-03;5,875;5,875;5,875;5,875;1,3311576843261719;35389440000
56;PETR4.SA;2005-08-19;14,800000190734863;15,0287504196167;14,5;14,975000381469727;3,457653522491455;61536000
57;PETR4.SA;2005-08-22;15,100000381469727;15,392499923706055;15,026249885559082;15,274999618530273;3,5255141258239746;35251200
58;PETR4.SA;2008-01-14;41,05500030517578;41,20000076293945;40,19499969482422;40,54499816894531;10,115043640136719;14809800
59;PETR4.SA;2008-01-15;40,0;40,189998626708984;38,599998474121094;38,7599983215332;9,669732093811035;24281400
60;PETR4.SA;2013-10-29;19,709999084472656;19,959999084472656;19,329999923706055;19,700000762939453;5,7036452293396;33394100
61;PETR4.SA;2013-10-30;19,829999923706055;20,110000610351562;19,15999984741211;19,950000762939453;5,776026725769043;54345800
62;PETR4.SA;2016-04-28;10,229999542236328;10,539999961853027;10,079999923706055;10,229999542236328;3,158151149749756;57741500
63;PETR4.SA;2016-04-29;10,229999542236328;10,539999961853027;10,010000228881836;10,229999542236328;3,1581509113311768;53931300
64;PETR4.SA;2019-09-18;27,3700008392334;27,489999771118164;27,219999313354492;27,219999313354492;8,87483024597168;40567100
65;PETR4.SA;2019-09-19;27,829999923706055;27,850000381469727;27,219999313354492;27,290000915527344;8,897650718688965;42155100
66;PETR4.SA;2022-05-17;35,0;35,13999938964844;34,13999938964844;34,15999984741211;15,299569129943848;90914700
67;PETR4.SA;2022-05-18;34,18000030517578;34,560001373291016;33,43000030517578;33,599998474121094;15,04875373840332;80986200
68;PETR4.SA;2024-11-01;36,20000076293945;36,369998931884766;35,29999923706055;35,41999816894531;34,06590270996094;30605300
69;VALE3.SA;2000-01-03;3,5;3,5425000190734863;3,5;3,5;1,470272421836853;585600
70;VALE3.SA;2005-08-19;19,975000381469727;20,350000381469727;19,677499771118164;20,297500610351562;8,526531219482422;13664000
71;VALE3.SA;2005-08-22;20,497499465942383;20,75;20,334999084472656;20,72249984741211;8,705062866210938;4644800
72;VALE3.SA;2008-01-14;56,099998474121094;57,0;55,529998779296875;56,0;23,52435874938965;5678800
73;VALE3.SA;2008-01-15;55,380001068115234;55,88999938964844;53,5099983215332;53,900001525878906;22,642196655273438;2763500
74;VALE3.SA;2013-10-29;35,599998474121094;35,599998474121094;34,75;35,13999938964844;17,851247787475586;2798100
75;VALE3.SA;2013-10-30;35,34000015258789;35,5099983215332;34,790000915527344;35,02000045776367;17,790287017822266;3258500
76;VALE3.SA;2016-04-28;20,469999313354492;20,8799991607666;19,450000762939453;19,790000915527344;11,303415298461914;11636100
77;VALE3.SA;2016-04-29;20,260000228881836;20,93000030517578;19,690000534057617;19,690000534057617;11,246296882629395;12354900
78;VALE3.SA;2019-09-18;49,0;49,0;47,97999954223633;48,400001525878906;30,218074798583984;15335300
79;VALE3.SA;2019-09-19;48,400001525878906;48,58000183105469;47,7599983215332;48,31999969482422;30,168132781982422;15680000
80;VALE3.SA;2022-05-17;81,8499984741211;81,91999816894531;78,86000061035156;79,80000305175781;65,08822631835938;29305300
81;VALE3.SA;2022-05-18;78,70999908447266;79,25;77,41999816894531;77,77999877929688;63,44063186645508;30631700
82;VALE3.SA;2024-11-01;62,13999938964844;62,439998626708984;61,790000915527344;62,029998779296875;61,48125076293945;15236400
83;ITUB;2005-08-19;3,269365072250366;3,269365072250366;3,024254083633423;3,0916430950164795;1,394791841506958;13480091
84;ITUB;2005-08-22;3,187772035598755;3,2445900440216064;3,187772035598755;3,2340190410614014;1,4590257406234741;5016059
85;ITUB;2008-01-14;8,324542999267578;8,374094009399414;8,192407608032227;8,308026313781738;3,937706232070923;8139517
86;ITUB;2008-01-15;8,113125801086426;8,113125801086426;7,733235836029053;7,8785858154296875;3,734161376953125;15731112
87;ITUB;2013-10-29;7,162989139556885;7,222036838531494;7,113025188446045;7,181157112121582;4,112094879150391;32339449
88;ITUB;2013-10-30;7,099398136138916;7,199326038360596;7,090313911437988;7,158445835113525;4,099090099334717;17754983
89;ITUB;2016-04-28;4,721577167510986;4,87646484375;4,7015910148620605;4,7415618896484375;3,063716411590576;35033781
90;ITUB;2016-04-29;4,80151891708374;4,891454219818115;4,6716132164001465;4,761548042297363;3,0766310691833496;40826378
91;ITUB;2019-09-18;7,122836112976074;7,155811786651611;6,9744439125061035;7,056883811950684;5,6103196144104;13211632
92;ITUB;2019-09-19;7,089859962463379;7,139324188232422;6,83429479598999;6,850782871246338;5,44646692276001;18753465
93;ITUB;2022-05-17;5,03000020980835;5,110000133514404;5,010000228881836;5,039999961853027;4,369016170501709;42963700
94;ITUB;2022-05-18;5,0;5,050000190734863;4,929999828338623;4,949999809265137;4,290998935699463;55385000
95;ITUB;2024-11-01;6,059999942779541;6,090000152587891;5,929999828338623;5,940000057220459;5,936675548553467;23790700
96;GOAU3.SA;2000-01-03;1,9796379804611206;1,9796379804611206;1,9796379804611206;1,9796379804611206;0,9068597555160522;994500
97;GOAU3.SA;2005-08-19;11,166666030883789;11,166666030883789;11,0;11,0;5,039031505584717;9000
98;GOAU3.SA;2005-08-22;11,166666030883789;11,333333015441895;11,166666030883789;11,333333015441895;5,191728115081787;6000
99;GOAU3.SA;2008-01-14;33,0;33,005001068115234;32,599998474121094;32,75;15,002574920654297;8000
100;GOAU3.SA;2008-01-15;32,75;32,75;32,25;32,25;14,773519515991211;5000
101;GOAU3.SA;2013-10-29;17,149999618530273;17,899999618530273;17,149999618530273;17,280000686645508;9,140695571899414;2500
102;GOAU3.SA;2013-10-30;17,610000610351562;17,729999542236328;17,610000610351562;17,610000610351562;9,315261840820312;15700
103;GOAU3.SA;2016-04-28;3,0299999713897705;3,059999942779541;2,859999895095825;2,880000114440918;1,6048262119293213;72200
104;GOAU3.SA;2016-04-29;2,9100000858306885;2,950000047683716;2,9000000953674316;2,930000066757202;1,6326879262924194;25500
105;GOAU3.SA;2019-09-18;6,190000057220459;6,239999771118164;6,139999866485596;6,150000095367432;3,613403558731079;26500
106;GOAU3.SA;2019-09-19;6,21999979019165;6,320000171661377;6,179999828338623;6,25;3,6721575260162354;279800
107;GOAU3.SA;2022-05-17;10,75;10,829999923706055;10,720000267028809;10,720000267028809;8,294082641601562;150500
108;GOAU3.SA;2022-05-18;10,699999809265137;10,720000267028809;10,119999885559082;10,15999984741211;7,860809803009033;79000
109;GOAU3.SA;2024-11-01;10,130000114440918;10,15999984741211;10,010000228881836;10,010000228881836;9,892660140991211;51200
110;BRLUSD=X;2008-01-14;0,5737234354019165;0,5790387988090515;0,5703205466270447;0,5788711905479431;0,5788711905479431;0
111;BRLUSD=X;2008-01-15;0,5788711905479431;0,5791058540344238;0,571591854095459;0,5725081562995911;0,5725081562995911;0
112;BRLUSD=X;2013-10-29;0,45917901396751404;0,4622781276702881;0,4571428596973419;0,4592422544956207;0,4592422544956207;0
113;BRLUSD=X;2013-10-30;0,45827412605285645;0,45917901396751404;0,45672526955604553;0,45829516649246216;0,45829516649246216;0
114;BRLUSD=X;2016-04-28;0,2840586304664612;0,28757116198539734;0,2838006615638733;0,2839698791503906;0,2839698791503906;0
115;BRLUSD=X;2016-04-29;0,28734806180000305;0,29199638962745667;0,28636065125465393;0,2873810827732086;0,2873810827732086;0
116;BRLUSD=X;2019-09-18;0,24751248955726624;0,24751248955726624;0,24382513761520386;0,2453385591506958;0,2453385591506958;0
117;BRLUSD=X;2019-09-19;0,24347487092018127;0,24455855786800385;0,24131856858730316;0,24346895515918732;0,24346895515918732;0
118;BRLUSD=X;2022-05-17;0,19764018058776855;0,20205694437026978;0,19760502874851227;0,19764018058776855;0,19764018058776855;0
119;BRLUSD=X;2022-05-18;0,20250704884529114;0,20342259109020233;0,20087985694408417;0,20250704884529114;0,20250704884529114;0
120;BRLUSD=X;2024-11-01;0,1727294623851776;0,1735951155424118;0,1714736521244049;0,1727294623851776;0,1727294623851776;0
121;EURUSD=X;2005-08-19;1,2182939052581787;1,2196015119552612;1,213297724723816;1,2154951095581055;1,2154951095581055;0
122;EURUSD=X;2005-08-22;1,21690034866333;1,224095106124878;1,2159976959228516;1,223406195640564;1,223406195640564;0
123;EURUSD=X;2008-01-14;1,4808013439178467;1,4912018775939941;1,480100154876709;1,4869003295898438;1,4869003295898438;0
124;EURUSD=X;2008-01-15;1,4869003295898438;1,4920028448104858;1,4778908491134644;1,4802095890045166;1,4802095890045166;0
125;EURUSD=X;2013-10-29;1,3791011571884155;1,3814005851745605;1,3755006790161133;1,3789299726486206;1,3789299726486206;0
126;EURUSD=X;2013-10-30;1,3743627071380615;1,377630591392517;1,3733999729156494;1,374306082725525;1,374306082725525;0
127;EURUSD=X;2016-04-28;1,1327978372573853;1,1366000175476074;1,1299052238464355;1,132900595664978;1,132900595664978;0
128;EURUSD=X;2016-04-29;1,1357957124710083;1,1460003852844238;1,1357957124710083;1,135589361190796;1,135589361190796;0
129;EURUSD=X;2019-09-18;1,1074320077896118;1,1077877283096313;1,1037527322769165;1,1074687242507935;1,1074687242507935;0
130;EURUSD=X;2019-09-19;1,1031439304351807;1,107499361038208;1,102353572845459;1,1031439304351807;1,1031439304351807;0
131;EURUSD=X;2022-05-17;1,0438958406448364;1,055375576019287;1,0432424545288086;1,0438958406448364;1,0438958406448364;0
132;EURUSD=X;2022-05-18;1,0547856092453003;1,0564124584197998;1,0492409467697144;1,0547856092453003;1,0547856092453003;0
133;EURUSD=X;2024-11-01;1,0886130332946777;1,0904054641723633;1,084845781326294;1,0886130332946777;1,0886130332946777;0
134;JPYUSD=X;2000-01-03;0,00979719776660204;0,009870694018900394;0,009677731432020664;0,009833808057010174;0,009833808057010174;0
135;JPYUSD=X;2005-08-19;0,00905305054038763;0,009065361693501472;0,009026085026562214;0,009054689668118954;0,009054689668118954;0
136;JPYUSD=X;2005-08-22;0,009049774147570133;0,009140768088400364;0,009048135951161385;0,009116601198911667;0,009116601198911667;0
137;JPYUSD=X;2008-01-14;0,009184001013636589;0,00931358803063631;0,009181050583720207;0,00923787523061037;0,00923787523061037;0
138;JPYUSD=X;2008-01-15;0,009238643571734428;0,009380863048136234;0,009238643571734428;0,009365927428007126;0,009365927428007126;0
139;JPYUSD=X;2013-10-29;0,0102430684491992;0,010260620154440403;0,010196486487984657;0,010243802331387997;0,010243802331387997;0
140;JPYUSD=X;2013-10-30;0,010184855200350285;0,010193576104938984;0,010171905159950256;0,01018392201513052;0,01018392201513052;0
141;JPYUSD=X;2016-04-28;0,00896732322871685;0,009263548068702221;0,008940305560827255;0,008967001922428608;0,008967001922428608;0
142;JPYUSD=X;2016-04-29;0,00925154983997345;0,00937136821448803;0,00925154983997345;0,00925274845212698;0,00925274845212698;0
143;JPYUSD=X;2019-09-18;0,009250608272850513;0,009250950068235397;0,009236509911715984;0,009251806885004044;0,009251806885004044;0
144;JPYUSD=X;2019-09-19;0,009222114458680153;0,009276265278458595;0,009219649247825146;0,009222964756190777;0,009222964756190777;0
145;JPYUSD=X;2022-05-17;0,007756567560136318;0,007761565037071705;0,00770712923258543;0,007756567560136318;0,007756567560136318;0
146;JPYUSD=X;2022-05-18;0,0077247521840035915;0,0078051830641925335;0,007726004812866449;0,0077247521840035915;0,0077247521840035915;0
147;JPYUSD=X;2024-11-01;0,006579813547432423;0,006586096249520779;0,006535862106829882;0,006579813547432423;0,006579813547432423;0
148;CNYUSD=X;2005-08-19;0,12359869480133057;0,12359869480133057;0,12353762239217758;0,12353762239217758;0,12353762239217758;0
149;CNYUSD=X;2005-08-22;0,12352389097213745;0,12352389097213745;0,12352389097213745;0,12352389097213745;0,12352389097213745;0
150;CNYUSD=X;2008-01-14;0,13808339834213257;0,13808339834213257;0,13802240788936615;0,1380738765001297;0,1380738765001297;0
151;CNYUSD=X;2008-01-15;0,1380738765001297;0,13827241957187653;0,1380738765001297;0,13827241957187653;0,13827241957187653;0
152;CNYUSD=X;2013-10-29;0,16459549963474274;0,16459549963474274;0,16303373873233795;0,16459549963474274;0,16459549963474274;0
153;CNYUSD=X;2013-10-30;0,16446827352046967;0,16446827352046967;0,16303373873233795;0,16446827352046967;0,16446827352046967;0
154;CNYUSD=X;2016-04-28;0,15420199930667877;0,15468382835388184;0,15403573215007782;0,15420199930667877;0,15420199930667877;0
155;CNYUSD=X;2016-04-29;0,1546575129032135;0,15496428310871124;0,15436148643493652;0,1546575129032135;0,1546575129032135;0
156;CNYUSD=X;2019-09-18;0,1412050426006317;0,14131678640842438;0,1410258263349533;0,1410258263349533;0,1410258263349533;0
157;CNYUSD=X;2019-09-19;0,1413227766752243;0,1413227766752243;0,14076973497867584;0,14114326238632202;0,14114326238632202;0
158;CNYUSD=X;2022-05-17;0,1473817676305771;0,1488981544971466;0,14737959206104279;0,1473817676305771;0,1473817676305771;0
159;CNYUSD=X;2022-05-18;0,14845165610313416;0,14854426681995392;0,1480056345462799;0,14845165610313416;0,14845165610313416;0
160;CNYUSD=X;2024-11-01;0,14047902822494507;0,14064697921276093;0,14032331109046936;0,14047902822494507;0,14047902822494507;0
