;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;42;2;50;2;2;2;6;0,01;0,05;VALE3.SA;7,170931378183188
1;42;2;50;2;2;2;6;0,01;0,06;VALE3.SA;6,364390319287814
2;42;2;50;2;2;2;6;0,01;0,07;VALE3.SA;4,9121507269071
3;42;2;50;2;2;2;6;0,02;0,05;VALE3.SA;6,2787720506588975
4;42;2;50;2;2;2;6;0,02;0,06;VALE3.SA;5,205615009604223
5;42;2;50;2;2;2;6;0,02;0,07;VALE3.SA;3,74662687263951
6;42;2;50;2;2;2;6;0,03;0,05;VALE3.SA;6,5619805469700285
7;42;2;50;2;2;2;6;0,03;0,06;VALE3.SA;5,316258079498235
8;42;2;50;2;2;2;6;0,03;0,07;VALE3.SA;3,857122372856405
9;42;2;60;2;2;2;6;0,01;0,05;VALE3.SA;6,792594020623549
10;42;2;60;2;2;2;6;0,01;0,06;VALE3.SA;5,195020426012698
11;42;2;60;2;2;2;6;0,01;0,07;VALE3.SA;5,4654187676476855
12;42;2;60;2;2;2;6;0,02;0,05;VALE3.SA;5,5716702111761505
13;42;2;60;2;2;2;6;0,02;0,06;VALE3.SA;3,9448572664614603
14;42;2;60;2;2;2;6;0,02;0,07;VALE3.SA;3,7901732538949404
15;42;2;60;2;2;2;6;0,03;0,05;VALE3.SA;6,977004555650808
16;42;2;60;2;2;2;6;0,03;0,06;VALE3.SA;5,331950296290644
17;42;2;60;2;2;2;6;0,03;0,07;VALE3.SA;5,000712089444999
18;42;2;70;2;2;2;6;0,01;0,05;VALE3.SA;5,648802143615413
19;42;2;70;2;2;2;6;0,01;0,06;VALE3.SA;4,204455511422681
20;42;2;70;2;2;2;6;0,01;0,07;VALE3.SA;4,290419291664263
21;42;2;70;2;2;2;6;0,02;0,05;VALE3.SA;5,3198053478628
22;42;2;70;2;2;2;6;0,02;0,06;VALE3.SA;3,370898350282758
23;42;2;70;2;2;2;6;0,02;0,07;VALE3.SA;3,0762315527027226
24;42;2;70;2;2;2;6;0,03;0,05;VALE3.SA;6,725287883754641
25;42;2;70;2;2;2;6;0,03;0,06;VALE3.SA;4,211572615222048
26;42;2;70;2;2;2;6;0,03;0,07;VALE3.SA;3,870873561631446
