;num_pontos;janela_rsi;ordem;lookback;break_min;d_max;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades
0;3;21;2;50;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;18,83353892833228;0,8166923374253825;-27,013534892187675;72,0
1;3;21;2;100;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;9,62314288001942;0,5485958130164265;-33,35441946276124;49,0
2;3;21;2;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;16,88313049031671;0,6909260113697587;-27,882118952270176;69,0
3;3;21;2;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;16,94936468427677;0,7826905626237434;-24,917388355997428;50,0
4;3;21;2;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;6,790933848085912;0,3542710341239777;-29,77068950871157;60,0
5;3;21;2;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;3,934140208597703;0,2343989097185708;-33,719371650381504;49,0
6;3;21;2;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;6,608760163276672;0,3452735056002289;-25,41972077373539;59,0
7;3;21;2;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;-0,2123048910510849;-0,0140303242254695;-28,02255129854354;48,0
8;3;21;2;50;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;14,126166098486316;1,128675614195176;-11,657421410249857;30,0
9;3;21;2;100;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;10,30805981621099;0,78203690200974;-10,823058360880944;24,0
10;3;21;2;50;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;15,673806158665473;1,1811211322783486;-11,657404540641847;29,0
11;3;21;2;100;4;2;6;0,02;0,05;CSCO;in_sample_3_1x;11,830405559867383;0,9099373657413574;-14,91359449684212;23,0
12;3;21;2;50;3;2;6;0,02;0,05;MSFT;in_sample_1_1x;9,628392340250125;0,5713556300657066;-26,241215451837466;58,0
13;3;21;2;100;3;2;6;0,02;0,05;MSFT;in_sample_1_1x;11,240821036627224;0,770150296851334;-27,666137362135625;47,0
14;3;21;2;50;4;2;6;0,02;0,05;MSFT;in_sample_1_1x;16,062945971146302;0,9330492709170404;-16,815522615146815;54,0
15;3;21;2;100;4;2;6;0,02;0,05;MSFT;in_sample_1_1x;16,239705385502234;0,9983612335589904;-21,35180939787321;45,0
16;3;21;2;50;3;2;6;0,02;0,05;MSFT;in_sample_2_1x;4,857405074514887;0,2688046545685069;-24,676636656783323;64,0
17;3;21;2;100;3;2;6;0,02;0,05;MSFT;in_sample_2_1x;-0,7822900900200991;-0,0503588475825671;-40,350303896245045;51,0
18;3;21;2;50;4;2;6;0,02;0,05;MSFT;in_sample_2_1x;8,594416796118342;0,4798318599737181;-31,09594838571041;60,0
19;3;21;2;100;4;2;6;0,02;0,05;MSFT;in_sample_2_1x;-0,9099059784681174;-0,0577954068057332;-37,06644644690068;51,0
20;3;21;2;50;3;2;6;0,02;0,05;MSFT;in_sample_3_1x;8,005725549347975;0,5680722438486889;-12,004976681803337;31,0
