;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;49;3;50;2;3;4;6;0,01;0,05;CMI;5,607567180119018
1;49;3;50;2;3;4;6;0,01;0,06;CMI;5,927938662384681
2;49;3;50;2;3;4;6;0,01;0,07;CMI;4,927255322900474
3;49;3;50;2;3;4;6;0,02;0,05;CMI;5,760917277161533
4;49;3;50;2;3;4;6;0,02;0,06;CMI;6,223691067314334
5;49;3;50;2;3;4;6;0,02;0,07;CMI;4,951436732595738
6;49;3;50;2;3;4;6;0,03;0,05;CMI;6,113500512782753
7;49;3;50;2;3;4;6;0,03;0,06;CMI;6,5204831650027275
8;49;3;50;2;3;4;6;0,03;0,07;CMI;4,776799895163577
9;49;3;60;2;3;4;6;0,01;0,05;CMI;5,401427569052252
10;49;3;60;2;3;4;6;0,01;0,06;CMI;3,9722742299228484
11;49;3;60;2;3;4;6;0,01;0,07;CMI;3,3643542937520556
12;49;3;60;2;3;4;6;0,02;0,05;CMI;4,862308170641379
13;49;3;60;2;3;4;6;0,02;0,06;CMI;4,39980651298782
14;49;3;60;2;3;4;6;0,02;0,07;CMI;3,811430550191706
15;49;3;60;2;3;4;6;0,03;0,05;CMI;4,713027355568867
16;49;3;60;2;3;4;6;0,03;0,06;CMI;4,4004715573852975
17;49;3;60;2;3;4;6;0,03;0,07;CMI;3,5238744945066998
18;49;3;70;2;3;4;6;0,01;0,05;CMI;5,030803563937458
19;49;3;70;2;3;4;6;0,01;0,06;CMI;3,860511935197453
20;49;3;70;2;3;4;6;0,01;0,07;CMI;2,881273946686542
21;49;3;70;2;3;4;6;0,02;0,05;CMI;4,16016295193212
22;49;3;70;2;3;4;6;0,02;0,06;CMI;3,5933430988188606
23;49;3;70;2;3;4;6;0,02;0,07;CMI;2,7118582588980527
24;49;3;70;2;3;4;6;0,03;0,05;CMI;4,410243080079008
25;49;3;70;2;3;4;6;0,03;0,06;CMI;3,8229022049796213
26;49;3;70;2;3;4;6;0,03;0,07;CMI;3,027082916557909
