;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;42;2;50;2;2;3;6;0,01;0,05;YUM;7,505425533255694
1;42;2;50;2;2;3;6;0,01;0,06;YUM;7,098729325460198
2;42;2;50;2;2;3;6;0,01;0,07;YUM;6,867766149033985
3;42;2;50;2;2;3;6;0,02;0,05;YUM;7,4943270784248615
4;42;2;50;2;2;3;6;0,02;0,06;YUM;7,601547439759836
5;42;2;50;2;2;3;6;0,02;0,07;YUM;6,826722072250407
6;42;2;50;2;2;3;6;0,03;0,05;YUM;7,209736029407429
7;42;2;50;2;2;3;6;0,03;0,06;YUM;6,619975023381637
8;42;2;50;2;2;3;6;0,03;0,07;YUM;6,389906317000876
9;42;2;60;2;2;3;6;0,01;0,05;YUM;4,765853732124063
10;42;2;60;2;2;3;6;0,01;0,06;YUM;4,479346651854366
11;42;2;60;2;2;3;6;0,01;0,07;YUM;4,501770589240789
12;42;2;60;2;2;3;6;0,02;0,05;YUM;4,21416071123649
13;42;2;60;2;2;3;6;0,02;0,06;YUM;4,432945833625903
14;42;2;60;2;2;3;6;0,02;0,07;YUM;4,447789414532037
15;42;2;60;2;2;3;6;0,03;0,05;YUM;4,571132317459948
16;42;2;60;2;2;3;6;0,03;0,06;YUM;4,626640920905478
17;42;2;60;2;2;3;6;0,03;0,07;YUM;4,873834107066794
18;42;2;70;2;2;3;6;0,01;0,05;YUM;4,944214492635767
19;42;2;70;2;2;3;6;0,01;0,06;YUM;6,080729934498791
20;42;2;70;2;2;3;6;0,01;0,07;YUM;6,386029110363945
21;42;2;70;2;2;3;6;0,02;0,05;YUM;4,439372939297853
22;42;2;70;2;2;3;6;0,02;0,06;YUM;5,467540911293919
23;42;2;70;2;2;3;6;0,02;0,07;YUM;5,852459222957806
24;42;2;70;2;2;3;6;0,03;0,05;YUM;2,7393845227988636
25;42;2;70;2;2;3;6;0,03;0,06;YUM;3,874880114684366
26;42;2;70;2;2;3;6;0,03;0,07;YUM;4,4548576896608925
