;indice_original_lower_pivot;support_slope;support_intercept;valor_rsi;mapeado;x_min;x_max;num_zeros;inicio_janela;fim_janela;indice;support_slope_rounded
22;307,0;0,4489372526424756;-98,65461036769305;39,169126193546944;1;307,0;341,0;3,0;246,0;345,0;53,0;0,44894
23;386,0;0,13274971533246005;-1,5850364135182886;49,65635370481129;1;302,0;386,0;3,0;291,0;390,0;69,0;0,13275
24;391,0;0,09225292658726564;10,84747773125639;46,91837202687726;1;302,0;391,0;3,0;294,0;393,0;70,0;0,09225
25;401,0;-0,3120910141721687;168,94595856819524;43,79746188515557;1;386,0;465,0;3,0;352,0;477,0;87,0;-0,31209
26;401,0;-0,19895772340997037;123,57950897255368;43,79746188515557;1;346,0;443,0;3,0;343,0;445,0;83,0;-0,19896
27;401,0;-0,17725884830392574;114,8782600550298;43,79746188515557;1;341,0;430,0;4,0;341,0;440,0;81,0;-0,17726
28;401,0;-0,0020026400907178455;44,60052056153343;43,79746188515557;1;401,0;465,0;4,0;362,0;477,0;90,0;-0,002
29;458,0;-0,0020026400907178455;44,60052056153343;43,68331139998465;1;401,0;478,0;4,0;386,0;487,0;101,0;-0,002
30;488,0;-0,12007808951682103;98,6790763986887;40,08096871448002;1;458,0;523,0;3,0;432,0;531,0;122,0;-0,12008
31;488,0;-0,07156496915023033;75,00467365979242;40,08096871448002;1;424,0;523,0;5,0;404,0;529,0;109,0;-0,07156
32;488,0;-0,04582731697415957;62,4446993978699;40,08096871448002;1;430,0;523,0;3,0;423,0;529,0;115,0;-0,04583
33;488,0;-0,0427183123066155;60,927505120108385;40,08096871448002;1;401,0;495,0;3,0;391,0;500,0;104,0;-0,04272
34;512,0;-0,04582731697415957;62,4446993978699;38,98111310710019;1;430,0;512,0;3,0;418,0;517,0;114,0;-0,04583
35;512,0;0,18243325937385543;-54,42471569231379;38,98111310710019;1;512,0;604,0;3,0;512,0;611,0;148,0;0,18243
36;523,0;0,07404613651479301;2,7277112756979918;41,45384067293474;1;523,0;616,0;3,0;521,0;622,0;150,0;0,07405
37;523,0;0,542480636864464;-242,26353240717992;41,45384067293474;1;523,0;570,0;3,0;478,0;578,0;137,0;0,54248
38;532,0;-0,05008778159224815;77,5441319025131;50,89743209543708;1;532,0;621,0;4,0;532,0;631,0;152,0;-0,05009
39;548,0;-0,18824495564190205;163,33973698734818;60,181501295585846;1;548,0;621,0;4,0;539,0;638,0;153,0;-0,18824
40;596,0;0,209706341144594;-68,38853355893193;56,59644576324609;1;512,0;596,0;3,0;504,0;603,0;147,0;0,20971
41;639,0;-0,7557565904857098;510,8181334080475;27,88967208767899;1;604,0;694,0;3,0;604,0;703,0;174,0;-0,75576
42;639,0;-0,6465671571513617;441,04608550739914;27,88967208767899;1;579,0;673,0;3,0;573,0;678,0;166,0;-0,64657
43;639,0;0,8363765215727502;-506,55492519730836;27,88967208767899;1;639,0;654,0;3,0;565,0;669,0;159,0;0,83638
44;694,0;0,021999338379310177;23,326778258737534;38,5943190939788;1;694,0;790,0;4,0;690,0;793,0;200,0;0,022
45;694,0;0,030876508851946483;17,166021950727938;38,5943190939788;1;648,0;751,0;4,0;648,0;754,0;187,0;0,03088
46;694,0;0,2995005317852065;-169,25904996495456;38,5943190939788;1;694,0;734,0;4,0;648,0;750,0;186,0;0,2995
47;704,0;-0,0671454988185803;92,41402708710265;45,14359591882212;1;704,0;799,0;5,0;699,0;803,0;202,0;-0,06715
48;710,0;-0,07337019784199442;97,2381688302486;45,14532836243256;1;710,0;807,0;4,0;707,0;809,0;204,0;-0,07337
49;716,0;-0,10966149004927768;125,36392029089312;46,846293415610305;1;716,0;807,0;3,0;716,0;815,0;206,0;-0,10966
50;763,0;0,10885970651309768;-36,95431722611099;46,105638843382536;1;673,0;763,0;3,0;668,0;768,0;195,0;0,10886
51;769,0;0,08004507451378676;-16,95696261858921;44,597699682512804;1;673,0;769,0;4,0;673,0;774,0;197,0;0,08005
52;775,0;-0,24873353323619848;233,14475376075674;40,37626550270292;1;734,0;832,0;3,0;732,0;833,0;212,0;-0,24873
53;775,0;-0,22827035899973802;217,28579372749988;40,37626550270292;1;728,0;819,0;4,0;719,0;827,0;208,0;-0,22827
54;775,0;-0,017629310946065974;54,03898148590405;40,37626550270292;1;775,0;832,0;4,0;719,0;833,0;207,0;-0,01763
55;799,0;-0,047902474857206744;78,22723945090553;39,95316203999734;1;780,0;859,0;3,0;776,0;875,0;234,0;-0,0479
56;799,0;-0,017629310946065974;54,03898148590405;39,95316203999734;1;775,0;859,0;4,0;739,0;874,0;216,0;-0,01763
57;799,0;0,11767213750732736;-54,066875828357226;39,95316203999734;1;799,0;891,0;4,0;791,0;898,0;239,0;0,11767
58;799,0;0,1865881431507681;-109,13076433746637;39,95316203999734;1;799,0;859,0;3,0;759,0;875,0;225,0;0,18659
59;807,0;0,1028816003542052;-41,110365282222205;41,915086203621385;1;807,0;904,0;4,0;800,0;906,0;241,0;0,10288
60;876,0;-0,0441306583511857;87,67237334370023;49,013916628061544;1;832,0;946,0;4,0;828,0;952,0;249,0;-0,04413
61;876,0;-0,01729970827962203;64,16846108101045;49,013916628061544;1;819,0;914,0;4,0;814,0;918,0;245,0;-0,0173
62;876,0;-0,014582924406372311;61,78855840804369;49,013916628061544;1;876,0;969,0;3,0;876,0;975,0;267,0;-0,01458
63;876,0;0,036818677976503005;16,76075472064491;49,013916628061544;1;876,0;959,0;6,0;869,0;968,0;266,0;0,03682
64;876,0;0,04597235548935243;8,742133219388812;49,013916628061544;1;876,0;958,0;6,0;819,0;958,0;246,0;0,04597
65;876,0;0,11767213750732736;-54,06687582835722;49,013916628061544;1;799,0;883,0;4,0;780,0;889,0;235,0;0,11767
66;876,0;0,15449698641312867;-86,32544346983917;49,013916628061544;1;876,0;904,0;5,0;814,0;913,0;244,0;0,1545
67;883,0;-0,04009604730500994;85,93112825772519;50,52631848740142;1;883,0;980,0;5,0;880,0;982,0;268,0;-0,0401
68;914,0;-0,24069863434141123;270,7594179247068;50,76086613665694;1;900,0;993,0;3,0;893,0;999,0;273,0;-0,2407
69;914,0;-0,1097947939899552;151,11330784347598;50,76086613665694;1;891,0;980,0;4,0;891,0;990,0;271,0;-0,10979
70;914,0;-0,06392709755841035;109,19023330504399;50,76086613665694;1;891,0;1000,0;6,0;891,0;1003,0;270,0;-0,06393
71;976,0;-0,1229026528904892;166,75037530915296;46,797386088035495;1;937,0;1044,0;4,0;921,0;1045,0;283,0;-0,1229
72;976,0;-0,06392709755841035;109,19023330504399;46,797386088035495;1;914,0;1011,0;4,0;911,0;1013,0;279,0;-0,06393
73;976,0;0,12454644452178876;-74,75994376523033;46,797386088035495;1;969,0;1044,0;6,0;911,0;1045,0;278,0;0,12455
74;980,0;0,021614643218046337;26,37603612139812;47,55838647508353;1;980,0;1062,0;4,0;979,0;1079,0;301,0;0,02161
75;993,0;-0,038718607959158845;87,6411348432978;49,19355713985307;1;993,0;1079,0;3,0;991,0;1092,0;303,0;-0,03872
76;1000,0;0,12454644452178876;-74,75994376523033;49,786500756558425;1;969,0;1044,0;6,0;954,0;1053,0;295,0;0,12455
77;1000,0;0,16556327870704088;-115,77677795048244;49,786500756558425;1;976,0;1044,0;6,0;954,0;1053,0;294,0;0,16556
78;1054,0;0,07262488084434492;-24,08449761604514;52,4621267938944;1;969,0;1054,0;6,0;958,0;1061,0;296,0;0,07262
79;1062,0;0,029458152685207385;18,04622906727309;49,33078721896333;1;969,0;1062,0;5,0;969,0;1075,0;299,0;0,02946
80;1091,0;-0,23916273841067864;303,32161541110406;42,39506780505365;1;1036,0;1137,0;5,0;1032,0;1161,0;311,0;-0,23916
81;1091,0;-0,2204075608818212;282,8597167271206;42,39506780505365;1;1021,0;1117,0;5,0;1017,0;1120,0;307,0;-0,22041
82;1091,0;0,25734203226767854;-238,36508939898363;42,39506780505365;1;1091,0;1137,0;3,0;1044,0;1162,0;316,0;0,25734
83;1091,0;0,3022052989091563;-287,3109133048359;42,39506780505365;1;1091,0;1132,0;3,0;1036,0;1136,0;312,0;0,30221
84;1163,0;0,05396620632691338;-26,21680864694526;36,545889311255;1;1163,0;1204,0;3,0;1104,0;1220,0;330,0;0,05397
85;1183,0;0,08716641025324776;-65,32664887216715;37,79121445742494;1;1163,0;1247,0;3,0;1132,0;1262,0;337,0;0,08717
86;1183,0;0,22509097100247533;-228,49140423850338;37,79121445742494;1;1178,0;1264,0;3,0;1174,0;1273,0;348,0;0,22509
87;1183,0;0,3277437613979547;-349,92965527635545;37,79121445742494;1;1178,0;1247,0;4,0;1132,0;1263,0;336,0;0,32774
88;1204,0;0,030801945066828092;7,58829158632097;44,67383344678199;1;1204,0;1290,0;3,0;1190,0;1303,0;352,0;0,0308
89;1274,0;-0,13787391041977;222,48133147624696;46,82996960145996;1;1274,0;1364,0;4,0;1241,0;1368,0;364,0;-0,13787
90;1274,0;-0,058635163859390126;121,53116835832299;46,82996960145996;1;1274,0;1328,0;4,0;1216,0;1333,0;356,0;-0,05864
91;1274,0;0,07519689075117084;-48,970869215531685;46,82996960145996;1;1274,0;1290,0;3,0;1210,0;1309,0;354,0;0,0752
92;1274,0;0,09932697960478039;-79,71260241503026;46,82996960145996;1;1178,0;1274,0;3,0;1178,0;1277,0;350,0;0,09933
93;1334,0;-0,17547464003817134;272,6407047871943;38,55753497627376;1;1283,0;1374,0;4,0;1280,0;1379,0;376,0;-0,17547
94;1334,0;-0,13787391041977;222,48133147624696;38,55753497627376;1;1274,0;1369,0;4,0;1274,0;1373,0;374,0;-0,13787
95;1334,0;-0,12399381397432359;203,96528281802142;38,55753497627376;1;1274,0;1369,0;3,0;1274,0;1373,0;373,0;-0,12399
96;1348,0;0,16895564099852906;-190,93058248538392;36,82162158063323;1;1348,0;1401,0;3,0;1283,0;1409,0;377,0;0,16896
