;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades
0;28;3;60;2;3;4;6;0,03;0,05;COST;out_of_sample_final_1;12,042714143322675;0,7518217935740185;-17,002724626662236;24,0
1;28;3;60;2;3;4;6;0,03;0,05;COST;out_of_sample_final_2;5,038548128487563;0,42648745082321143;-19,424674953522437;21,0
