;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;49;1;50;2;2;3;6;0,01;0,05;SO;8,323804624202207
1;49;1;50;2;2;3;6;0,01;0,06;SO;5,977967861856508
2;49;1;50;2;2;3;6;0,01;0,07;SO;6,679375186388671
3;49;1;50;2;2;3;6;0,02;0,05;SO;7,836220071516946
4;49;1;50;2;2;3;6;0,02;0,06;SO;6,214733042585214
5;49;1;50;2;2;3;6;0,02;0,07;SO;5,940872694284801
6;49;1;50;2;2;3;6;0,03;0,05;SO;8,193012315631199
7;49;1;50;2;2;3;6;0,03;0,06;SO;6,310588930517662
8;49;1;50;2;2;3;6;0,03;0,07;SO;6,357417934675675
9;49;1;60;2;2;3;6;0,01;0,05;SO;7,139340610517951
10;49;1;60;2;2;3;6;0,01;0,06;SO;5,601409763116989
11;49;1;60;2;2;3;6;0,01;0,07;SO;5,297422833745797
12;49;1;60;2;2;3;6;0,02;0,05;SO;6,565955037148548
13;49;1;60;2;2;3;6;0,02;0,06;SO;4,212315978779479
14;49;1;60;2;2;3;6;0,02;0,07;SO;4,257176736853543
15;49;1;60;2;2;3;6;0,03;0,05;SO;4,461617146210535
16;49;1;60;2;2;3;6;0,03;0,06;SO;2,29410346358932
17;49;1;60;2;2;3;6;0,03;0,07;SO;2,4094667764505555
18;49;1;70;2;2;3;6;0,01;0,05;SO;6,657745325958389
19;49;1;70;2;2;3;6;0,01;0,06;SO;4,689299421803301
20;49;1;70;2;2;3;6;0,01;0,07;SO;3,9216826398565425
21;49;1;70;2;2;3;6;0,02;0,05;SO;4,854439241889333
22;49;1;70;2;2;3;6;0,02;0,06;SO;4,044215722676046
23;49;1;70;2;2;3;6;0,02;0,07;SO;3,332933176254077
24;49;1;70;2;2;3;6;0,03;0,05;SO;3,3851882598895293
25;49;1;70;2;2;3;6;0,03;0,06;SO;1,970737329008204
26;49;1;70;2;2;3;6;0,03;0,07;SO;1,5504730847344659
