;ponto;evento;reta;x_rompimento;y_rompimento;inicio_janela;fim_janela
0;104,0;2,0;2,0;101,0;35,98326359832636;47,0;97,0
1;134,0;2,0;2,0;134,0;63,691683569979716;47,0;97,0
2;135,0;2,0;2,0;134,0;63,691683569979716;47,0;97,0
3;136,0;2,0;2,0;134,0;63,691683569979716;47,0;97,0
4;137,0;2,0;1,0;137,0;49,174311926605505;53,0;103,0
5;138,0;2,0;1,0;137,0;49,174311926605505;53,0;103,0
6;138,0;2,0;2,0;134,0;63,691683569979716;47,0;97,0
7;139,0;2,0;0,0;139,0;36,6;58,0;108,0
8;139,0;2,0;1,0;137,0;49,174311926605505;53,0;103,0
9;139,0;2,0;2,0;134,0;63,691683569979716;47,0;97,0
10;139,0;2,0;6,0;139,0;36,6;70,0;120,0
11;140,0;2,0;0,0;139,0;36,6;58,0;108,0
12;140,0;2,0;1,0;137,0;49,174311926605505;53,0;103,0
13;140,0;2,0;6,0;139,0;36,6;70,0;120,0
14;141,0;2,0;0,0;139,0;36,6;58,0;108,0
15;141,0;2,0;1,0;137,0;49,174311926605505;53,0;103,0
16;141,0;2,0;6,0;139,0;36,6;70,0;120,0
17;142,0;2,0;0,0;139,0;36,6;58,0;108,0
18;142,0;2,0;1,0;137,0;49,174311926605505;53,0;103,0
19;142,0;2,0;5,0;142,0;31,111111111111114;88,0;138,0
20;142,0;2,0;6,0;139,0;36,6;70,0;120,0
21;143,0;2,0;0,0;139,0;36,6;58,0;108,0
22;143,0;2,0;6,0;139,0;36,6;70,0;120,0
23;144,0;2,0;0,0;139,0;36,6;58,0;108,0
24;144,0;2,0;6,0;139,0;36,6;70,0;120,0
25;146,0;2,0;5,0;142,0;31,111111111111114;88,0;138,0
26;149,0;2,0;5,0;146,0;30,28322440087146;88,0;138,0
27;149,0;2,0;10,0;149,0;28,473804100227795;96,0;146,0
28;150,0;2,0;5,0;146,0;30,28322440087146;88,0;138,0
29;150,0;2,0;10,0;149,0;28,473804100227795;96,0;146,0
30;169,0;2,0;0,0;164,0;53,87596899224806;58,0;108,0
31;169,0;2,0;6,0;164,0;53,87596899224806;70,0;120,0
32;172,0;2,0;5,0;172,0;31,213872832369944;88,0;138,0
33;173,0;2,0;5,0;172,0;31,213872832369944;88,0;138,0
34;173,0;2,0;10,0;173,0;28,415300546448094;96,0;146,0
35;174,0;2,0;5,0;172,0;31,213872832369944;88,0;138,0
36;175,0;2,0;5,0;172,0;31,213872832369944;88,0;138,0
37;176,0;2,0;5,0;172,0;31,213872832369944;88,0;138,0
38;177,0;2,0;4,0;177,0;26,86567164179104;100,0;150,0
39;177,0;2,0;5,0;172,0;31,213872832369944;88,0;138,0
40;177,0;2,0;10,0;173,0;28,415300546448094;96,0;146,0
41;178,0;2,0;4,0;177,0;26,86567164179104;100,0;150,0
42;178,0;2,0;10,0;173,0;28,415300546448094;96,0;146,0
43;179,0;2,0;3,0;179,0;19,823788546255514;103,0;153,0
44;182,0;2,0;4,0;177,0;26,86567164179104;100,0;150,0
45;182,0;2,0;10,0;177,0;26,86567164179104;96,0;146,0
46;186,0;2,0;3,0;184,0;21,785714285714278;103,0;153,0
47;186,0;2,0;4,0;182,0;27,1255060728745;100,0;150,0
48;187,0;2,0;4,0;182,0;27,1255060728745;100,0;150,0
49;191,0;2,0;3,0;186,0;23,02839116719244;103,0;153,0
50;193,0;2,0;3,0;190,0;20,855614973262036;103,0;153,0
51;194,0;2,0;3,0;190,0;20,855614973262036;103,0;153,0
52;231,0;2,0;5,0;231,0;34,13793103448276;88,0;138,0
53;232,0;2,0;5,0;231,0;34,13793103448276;88,0;138,0
54;233,0;2,0;5,0;231,0;34,13793103448276;88,0;138,0
55;235,0;2,0;5,0;231,0;34,13793103448276;88,0;138,0
56;236,0;2,0;5,0;231,0;34,13793103448276;88,0;138,0
57;243,0;2,0;10,0;242,0;27,060439560439562;96,0;146,0
58;243,0;2,0;18,0;242,0;27,060439560439562;186,0;236,0
59;244,0;2,0;4,0;244,0;25,064267352185084;100,0;150,0
60;244,0;2,0;10,0;242,0;27,060439560439562;96,0;146,0
61;244,0;2,0;18,0;242,0;27,060439560439562;186,0;236,0
62;245,0;2,0;4,0;244,0;25,064267352185084;100,0;150,0
63;245,0;2,0;10,0;242,0;27,060439560439562;96,0;146,0
64;245,0;2,0;18,0;242,0;27,060439560439562;186,0;236,0
65;246,0;2,0;10,0;242,0;27,060439560439562;96,0;146,0
66;246,0;2,0;18,0;242,0;27,060439560439562;186,0;236,0
67;247,0;2,0;15,0;242,0;27,060439560439562;194,0;244,0
68;247,0;2,0;18,0;242,0;27,060439560439562;186,0;236,0
69;283,0;2,0;22,0;278,0;65,26508226691043;230,0;280,0
70;285,0;2,0;18,0;285,0;40,765765765765764;186,0;236,0
71;286,0;2,0;18,0;285,0;40,765765765765764;186,0;236,0
72;286,0;2,0;23,0;284,0;52,84872298624755;233,0;283,0
73;287,0;2,0;18,0;285,0;40,765765765765764;186,0;236,0
74;287,0;2,0;23,0;284,0;52,84872298624755;233,0;283,0
75;288,0;2,0;5,0;288,0;38,568129330254045;88,0;138,0
76;288,0;2,0;15,0;288,0;38,568129330254045;194,0;244,0
77;288,0;2,0;18,0;285,0;40,765765765765764;186,0;236,0
78;288,0;2,0;23,0;284,0;52,84872298624755;233,0;283,0
79;289,0;2,0;23,0;284,0;52,84872298624755;233,0;283,0
80;290,0;2,0;18,0;285,0;40,765765765765764;186,0;236,0
81;298,0;2,0;24,0;298,0;35,437997724687136;241,0;291,0
82;298,0;2,0;25,0;298,0;35,437997724687136;245,0;295,0
83;298,0;2,0;26,0;298,0;35,437997724687136;244,0;294,0
84;299,0;2,0;24,0;298,0;35,437997724687136;241,0;291,0
85;299,0;2,0;25,0;298,0;35,437997724687136;245,0;295,0
86;299,0;2,0;26,0;298,0;35,437997724687136;244,0;294,0
87;301,0;2,0;15,0;298,0;35,437997724687136;194,0;244,0
88;302,0;2,0;15,0;298,0;35,437997724687136;194,0;244,0
89;313,0;2,0;20,0;313,0;43,56435643564356;249,0;299,0
90;313,0;2,0;24,0;313,0;43,56435643564356;241,0;291,0
91;313,0;2,0;25,0;311,0;44,72774416594642;245,0;295,0
92;313,0;2,0;26,0;311,0;44,72774416594642;244,0;294,0
93;315,0;2,0;15,0;311,0;44,72774416594642;194,0;244,0
94;315,0;2,0;20,0;313,0;43,56435643564356;249,0;299,0
95;315,0;2,0;24,0;313,0;43,56435643564356;241,0;291,0
96;315,0;2,0;25,0;311,0;44,72774416594642;245,0;295,0
97;315,0;2,0;26,0;311,0;44,72774416594642;244,0;294,0
98;316,0;2,0;5,0;316,0;39,54703832752613;88,0;138,0
99;316,0;2,0;15,0;311,0;44,72774416594642;194,0;244,0
100;316,0;2,0;20,0;313,0;43,56435643564356;249,0;299,0
101;316,0;2,0;24,0;313,0;43,56435643564356;241,0;291,0
102;316,0;2,0;25,0;311,0;44,72774416594642;245,0;295,0
103;316,0;2,0;26,0;311,0;44,72774416594642;244,0;294,0
104;343,0;2,0;18,0;343,0;61,96926178863605;186,0;236,0
105;346,0;2,0;18,0;343,0;61,96926178863605;186,0;236,0
106;346,0;2,0;25,0;346,0;55,800164151475435;245,0;295,0
107;346,0;2,0;26,0;346,0;55,800164151475435;244,0;294,0
108;347,0;2,0;15,0;347,0;50,11852871730331;194,0;244,0
109;347,0;2,0;18,0;343,0;61,96926178863605;186,0;236,0
110;347,0;2,0;20,0;347,0;50,11852871730331;249,0;299,0
111;347,0;2,0;24,0;347,0;50,11852871730331;241,0;291,0
112;347,0;2,0;25,0;346,0;55,800164151475435;245,0;295,0
113;347,0;2,0;26,0;346,0;55,800164151475435;244,0;294,0
114;348,0;2,0;15,0;347,0;50,11852871730331;194,0;244,0
115;348,0;2,0;18,0;343,0;61,96926178863605;186,0;236,0
116;348,0;2,0;20,0;347,0;50,11852871730331;249,0;299,0
117;348,0;2,0;24,0;347,0;50,11852871730331;241,0;291,0
118;348,0;2,0;25,0;346,0;55,800164151475435;245,0;295,0
119;348,0;2,0;26,0;346,0;55,800164151475435;244,0;294,0
120;349,0;2,0;15,0;347,0;50,11852871730331;194,0;244,0
121;349,0;2,0;20,0;347,0;50,11852871730331;249,0;299,0
122;349,0;2,0;24,0;347,0;50,11852871730331;241,0;291,0
123;349,0;2,0;25,0;346,0;55,800164151475435;245,0;295,0
124;349,0;2,0;26,0;346,0;55,800164151475435;244,0;294,0
125;350,0;2,0;15,0;347,0;50,11852871730331;194,0;244,0
126;350,0;2,0;20,0;347,0;50,11852871730331;249,0;299,0
127;350,0;2,0;24,0;347,0;50,11852871730331;241,0;291,0
128;350,0;2,0;25,0;346,0;55,800164151475435;245,0;295,0
129;350,0;2,0;26,0;346,0;55,800164151475435;244,0;294,0
130;351,0;2,0;15,0;347,0;50,11852871730331;194,0;244,0
131;351,0;2,0;20,0;347,0;50,11852871730331;249,0;299,0
132;351,0;2,0;24,0;347,0;50,11852871730331;241,0;291,0
133;351,0;2,0;25,0;346,0;55,800164151475435;245,0;295,0
134;351,0;2,0;26,0;346,0;55,800164151475435;244,0;294,0
135;366,0;2,0;27,0;365,0;51,64836305507691;306,0;356,0
136;366,0;2,0;30,0;365,0;51,64836305507691;305,0;355,0
137;367,0;2,0;27,0;365,0;51,64836305507691;306,0;356,0
138;367,0;2,0;30,0;365,0;51,64836305507691;305,0;355,0
139;368,0;2,0;27,0;365,0;51,64836305507691;306,0;356,0
140;368,0;2,0;30,0;365,0;51,64836305507691;305,0;355,0
141;369,0;2,0;27,0;365,0;51,64836305507691;306,0;356,0
142;369,0;2,0;30,0;365,0;51,64836305507691;305,0;355,0
143;370,0;2,0;27,0;365,0;51,64836305507691;306,0;356,0
144;370,0;2,0;30,0;365,0;51,64836305507691;305,0;355,0
145;372,0;2,0;5,0;372,0;42,162740783365486;88,0;138,0
146;379,0;2,0;5,0;379,0;40,25726955510323;88,0;138,0
147;380,0;2,0;5,0;379,0;40,25726955510323;88,0;138,0
148;381,0;2,0;5,0;379,0;40,25726955510323;88,0;138,0
149;381,0;2,0;27,0;377,0;50,61437189267069;306,0;356,0
150;381,0;2,0;28,0;381,0;32,04494246405868;322,0;372,0
151;381,0;2,0;30,0;377,0;50,61437189267069;305,0;355,0
152;382,0;2,0;5,0;379,0;40,25726955510323;88,0;138,0
153;382,0;2,0;27,0;377,0;50,61437189267069;306,0;356,0
154;382,0;2,0;28,0;381,0;32,04494246405868;322,0;372,0
155;382,0;2,0;30,0;377,0;50,61437189267069;305,0;355,0
156;383,0;2,0;5,0;379,0;40,25726955510323;88,0;138,0
157;391,0;2,0;5,0;391,0;45,5080017706385;88,0;138,0
158;392,0;2,0;5,0;391,0;45,5080017706385;88,0;138,0
159;394,0;2,0;5,0;391,0;45,5080017706385;88,0;138,0
160;395,0;2,0;5,0;391,0;45,5080017706385;88,0;138,0
161;396,0;2,0;5,0;391,0;45,5080017706385;88,0;138,0
162;407,0;2,0;5,0;404,0;46,89454356721771;88,0;138,0
163;408,0;2,0;5,0;404,0;46,89454356721771;88,0;138,0
164;409,0;2,0;5,0;404,0;46,89454356721771;88,0;138,0
165;410,0;2,0;10,0;410,0;25,912583116625697;96,0;146,0
166;410,0;2,0;29,0;410,0;25,912583116625697;331,0;381,0
167;421,0;2,0;10,0;420,0;28,206218656865914;96,0;146,0
168;430,0;2,0;10,0;430,0;27,819106482780413;96,0;146,0
169;468,0;2,0;38,0;468,0;63,88887986234313;414,0;464,0
170;470,0;2,0;38,0;468,0;63,88887986234313;414,0;464,0
