;indice_original_lower_pivot;support_slope;support_intercept;valor_rsi;mapeado;x_min;x_max;num_zeros;inicio_janela;fim_janela;indice;support_slope_rounded
0;77,0;0,40952532809210307;-11,012277624655454;20,521172638436482;1;77,0;103,0;3,0;58,0;110,0;13,0;0,40953
1;77,0;0,5662490603858679;-23,080005011275347;20,521172638436482;1;77,0;97,0;3,0;53,0;102,0;11,0;0,56625
2;77,0;0,8531707220270839;-45,17297295764898;20,521172638436482;1;77,0;88,0;3,0;47,0;96,0;9,0;0,85317
3;103,0;-0,06781233601456119;38,15350177833096;31,16883116883116;1;88,0;150,0;4,0;103,0;152,0;29,0;-0,06781
4;103,0;-0,02059550623162094;33,29016831068812;31,16883116883116;1;88,0;146,0;5,0;100,0;149,0;28,0;-0,0206
5;103,0;0,05936059300328414;25,054690089492894;31,16883116883116;1;88,0;131,0;3,0;88,0;137,0;23,0;0,05936
6;103,0;0,40952532809210307;-11,012277624655454;31,16883116883116;1;77,0;120,0;3,0;70,0;126,0;17,0;0,40953
7;103,0;2,1193970818501486;-187,12906826173415;31,16883116883116;1;103,0;120,0;3,0;77,0;130,0;18,0;2,1194
8;111,0;-0,5532180146485893;109,6680691912108;48,260869565217384;1;111,0;157,0;4,0;107,0;160,0;30,0;-0,55322
9;142,0;-0,39118246687054103;86,65902140672794;31,111111111111114;1;142,0;157,0;3,0;120,0;172,0;32,0;-0,39118
10;142,0;-0,0014800014800012097;31,321271321271286;31,111111111111114;1;88,0;146,0;5,0;96,0;146,0;26,0;-0,00148
11;150,0;-0,5753932561811688;114,2906398033221;27,981651376146786;1;142,0;194,0;3,0;144,0;195,0;44,0;-0,57539
12;150,0;-0,39118246687054103;86,65902140672794;27,981651376146786;1;142,0;184,0;3,0;129,0;191,0;37,0;-0,39118
13;150,0;-0,281305614823837;70,17749359972234;27,981651376146786;1;142,0;194,0;4,0;131,0;199,0;38,0;-0,28131
14;179,0;-0,281305614823837;70,17749359972234;19,823788546255514;1;142,0;179,0;4,0;134,0;183,0;40,0;-0,28131
15;194,0;0,253322518947519;-30,65498534248536;18,48958333333333;1;194,0;236,0;3,0;194,0;243,0;71,0;0,25332
16;206,0;-0,6446516446516445;180,79823879823877;48,0;1;206,0;255,0;4,0;205,0;255,0;75,0;-0,64465
17;233,0;-0,5208196921680065;151,9453938695511;30,5944055944056;1;233,0;260,0;3,0;210,0;262,0;77,0;-0,52082
18;233,0;0,3103800579762121;-41,72414791405181;30,5944055944056;1;194,0;233,0;3,0;186,0;235,0;70,0;0,31038
19;245,0;-0,5208196921680065;151,9453938695511;24,344569288389522;1;233,0;268,0;3,0;218,0;273,0;82,0;-0,52082
20;249,0;0,3004740339866865;-47,96839245791166;26,849642004773273;1;245,0;294,0;5,0;249,0;298,0;97,0;0,30047
21;249,0;0,9221013098039479;-202,75358413640976;26,849642004773273;1;245,0;280,0;3,0;238,0;287,0;91,0;0,9221
22;249,0;1,5400151738567431;-356,6141362855558;26,849642004773273;1;249,0;274,0;3,0;230,0;279,0;87,0;1,54002
23;280,0;0,9221013098039479;-202,75358413640973;55,434782608695656;1;245,0;280,0;3,0;233,0;285,0;89,0;0,9221
24;288,0;0,33078046608987266;-56,696644903629284;38,568129330254045;1;245,0;294,0;5,0;241,0;294,0;93,0;0,33078
25;288,0;0,367744057364457;-67,34215919070957;38,568129330254045;1;245,0;294,0;4,0;245,0;294,0;95,0;0,36774
26;291,0;0,367744057364457;-67,34215919070957;39,671361502347416;1;245,0;291,0;3,0;244,0;293,0;94,0;0,36774
27;316,0;0,3109026076914372;-58,69818570296801;39,54703832752613;1;299,0;348,0;3,0;306,0;355,0;126,0;0,3109
28;324,0;-0,42471382900252674;197,29633426653143;59,68905366971276;1;324,0;372,0;3,0;322,0;373,0;135,0;-0,42471
29;348,0;-0,3141933805693772;158,8352182117954;49,49592177365212;1;348,0;372,0;3,0;331,0;381,0;137,0;-0,31419
30;348,0;0,3109026076914372;-58,69818570296801;49,49592177365212;1;299,0;348,0;3,0;305,0;354,0;125,0;0,3109
31;382,0;-1,112225648773285;455,9106821270275;31,040484295632638;1;367,0;421,0;3,0;371,0;421,0;159,0;-1,11223
32;382,0;-1,0405910202463668;428,5462540297448;31,040484295632638;1;367,0;414,0;3,0;360,0;416,0;153,0;-1,04059
33;382,0;-0,9462054775028261;392,49097670171227;31,040484295632638;1;359,0;396,0;4,0;359,0;408,0;151,0;-0,94621
34;382,0;-0,5428069846476319;238,39275243102801;31,040484295632638;1;348,0;396,0;3,0;341,0;397,0;141,0;-0,54281
