indice;indice_original_lower_pivot;valor_rsi;support_slope;support_intercept;inicio_janela;fim_janela;mapeado;x_min;x_max;num_zeros
9,0;77,0;20,521172638436482;0,8531707220270839;-45,17297295764898;47,0;96,0;1,0;77,0;88,0;3,0
11,0;77,0;20,521172638436482;0,5662490603858679;-23,080005011275347;53,0;102,0;1,0;77,0;97,0;3,0
13,0;77,0;20,521172638436482;0,40952532809210307;-11,012277624655454;58,0;107,0;1,0;77,0;103,0;3,0
15,0;77,0;20,521172638436482;0,40952532809210307;-11,012277624655454;61,0;110,0;1,0;77,0;103,0;3,0
17,0;103,0;31,16883116883116;0,40952532809210307;-11,012277624655454;70,0;119,0;1,0;77,0;111,0;3,0
18,0;103,0;31,16883116883116;2,1193970818501486;-187,12906826173415;77,0;126,0;1,0;103,0;120,0;3,0
19,0;103,0;31,16883116883116;0,40952532809210307;-11,012277624655454;77,0;126,0;1,0;77,0;120,0;3,0
20,0;103,0;31,16883116883116;2,1193970818501486;-187,12906826173415;81,0;130,0;1,0;103,0;120,0;3,0
23,0;103,0;31,16883116883116;0,05936059300328414;25,054690089492894;88,0;137,0;1,0;88,0;131,0;3,0
26,0;142,0;31,111111111111114;-0,0014800014800012097;31,321271321271286;96,0;145,0;1,0;88,0;142,0;4,0
27,0;142,0;31,111111111111114;-0,0014800014800012097;31,321271321271286;97,0;146,0;1,0;88,0;146,0;5,0
28,0;103,0;31,16883116883116;-0,02059550623162094;33,29016831068812;100,0;149,0;1,0;88,0;146,0;5,0
29,0;103,0;31,16883116883116;-0,06781233601456119;38,15350177833096;103,0;152,0;1,0;88,0;150,0;4,0
30,0;111,0;48,260869565217384;-0,5532180146485893;109,6680691912108;107,0;156,0;1,0;111,0;153,0;4,0
31,0;111,0;48,260869565217384;-0,5532180146485893;109,6680691912108;111,0;160,0;1,0;111,0;157,0;4,0
32,0;142,0;31,111111111111114;-0,39118246687054103;86,65902140672794;120,0;169,0;1,0;142,0;157,0;3,0
34,0;142,0;31,111111111111114;-0,39118246687054103;86,65902140672794;123,0;172,0;1,0;142,0;157,0;3,0
37,0;150,0;27,981651376146786;-0,39118246687054103;86,65902140672794;129,0;178,0;1,0;142,0;173,0;3,0
38,0;150,0;27,981651376146786;-0,281305614823837;70,17749359972234;131,0;180,0;1,0;142,0;179,0;4,0
39,0;150,0;27,981651376146786;-0,39118246687054103;86,65902140672794;131,0;180,0;1,0;142,0;179,0;3,0
40,0;179,0;19,823788546255514;-0,281305614823837;70,17749359972234;134,0;183,0;1,0;142,0;179,0;4,0
41,0;150,0;27,981651376146786;-0,281305614823837;70,17749359972234;142,0;191,0;1,0;142,0;184,0;4,0
42,0;150,0;27,981651376146786;-0,39118246687054103;86,65902140672794;142,0;191,0;1,0;142,0;184,0;3,0
43,0;150,0;27,981651376146786;-0,281305614823837;70,17749359972234;144,0;193,0;1,0;142,0;184,0;4,0
