;ponto;evento;reta;x_rompimento;y_rompimento;inicio_janela;fim_janela
0;104,0;2,0;2,0;101,0;35,98326359832636;47,0;97,0
4;137,0;2,0;1,0;137,0;49,174311926605505;53,0;103,0
7;139,0;2,0;0,0;139,0;36,6;58,0;108,0
19;142,0;2,0;5,0;142,0;31,111111111111114;88,0;138,0
27;149,0;2,0;10,0;149,0;28,473804100227795;96,0;146,0
38;177,0;2,0;4,0;177,0;26,86567164179104;100,0;150,0
43;179,0;2,0;3,0;179,0;19,823788546255514;103,0;153,0
58;243,0;2,0;18,0;242,0;27,060439560439562;186,0;236,0
69;283,0;2,0;22,0;278,0;65,26508226691043;230,0;280,0
72;286,0;2,0;23,0;284,0;52,84872298624755;233,0;283,0
81;298,0;2,0;24,0;298,0;35,437997724687136;241,0;291,0
89;313,0;2,0;20,0;313,0;43,56435643564356;249,0;299,0
136;366,0;2,0;30,0;365,0;51,64836305507691;305,0;355,0
150;381,0;2,0;28,0;381,0;32,04494246405868;322,0;372,0
166;410,0;2,0;29,0;410,0;25,912583116625697;331,0;381,0
169;468,0;2,0;38,0;468,0;63,88887986234313;414,0;464,0
174;475,0;2,0;37,0;472,0;61,43106343962054;421,0;471,0
178;485,0;2,0;40,0;485,0;56,17398934668798;430,0;480,0
183;489,0;2,0;36,0;486,0;55,059950169291945;436,0;486,0
187;502,0;2,0;44,0;499,0;53,82114560762194;449,0;499,0
194;512,0;2,0;39,0;512,0;42,54118613483303;443,0;493,0
201;522,0;2,0;35,0;522,0;31,200727922899603;386,0;436,0
224;618,0;2,0;51,0;618,0;46,66351332931944;562,0;612,0
226;630,0;2,0;49,0;630,0;48,84738072361896;566,0;616,0
232;632,0;2,0;46,0;632,0;42,223159504998605;539,0;589,0
270;672,0;2,0;50,0;672,0;49,58872092731365;589,0;639,0
303;745,0;2,0;62,0;740,0;41,94819744836305;690,0;740,0
301;745,0;2,0;58,0;745,0;38,569610308939325;650,0;700,0
319;750,0;2,0;57,0;750,0;30,618175159801126;637,0;687,0
326;751,0;2,0;59,0;751,0;29,236109400236785;686,0;736,0
357;779,0;2,0;54,0;779,0;27,471489042447743;603,0;653,0
381;821,0;2,0;71,0;820,0;56,14754594932627;768,0;818,0
406;846,0;2,0;77,0;846,0;44,44445080863209;791,0;841,0
417;848,0;2,0;76,0;848,0;36,79390277709832;786,0;836,0
438;858,0;2,0;73,0;858,0;32,0189278718599;797,0;847,0
451;882,0;2,0;83,0;878,0;60,38215975514018;828,0;878,0
503;935,0;2,0;88,0;933,0;66,78528577075305;882,0;932,0
524;961,0;2,0;85,0;961,0;33,28691588462297;853,0;903,0
579;1011,0;2,0;87,0;1006,0;78,81358443558298;901,0;951,0
580;1011,0;2,0;89,0;1011,0;61,714306889794244;914,0;964,0
609;1036,0;2,0;96,0;1036,0;35,25178548089032;983,0;1033,0
682;1129,0;2,0;99,0;1126,0;77,69786015417063;1076,0;1126,0
701;1160,0;2,0;100,0;1157,0;41,15982988715618;1107,0;1157,0
722;1211,0;2,0;111,0;1207,0;53,93938716705211;1157,0;1207,0
715;1208,0;2,0;108,0;1208,0;53,39998115540269;1140,0;1190,0
732;1216,0;2,0;115,0;1212,0;53,11283555770616;1163,0;1213,0
739;1223,0;2,0;117,0;1223,0;46,09374864182164;1165,0;1215,0
796;1238,0;2,0;118,0;1238,0;30,755995782854356;1182,0;1232,0
825;1254,0;2,0;116,0;1254,0;49,15255552322762;1176,0;1226,0
917;1344,0;2,0;127,0;1344,0;49,36937246546154;1284,0;1334,0
928;1362,0;2,0;133,0;1362,0;52,39727928837701;1298,0;1348,0
947;1371,0;2,0;129,0;1367,0;55,081950195143335;1312,0;1362,0
938;1369,0;2,0;128,0;1368,0;51,07145046695868;1314,0;1364,0
985;1408,0;2,0;139,0;1408,0;60,5678242928821;1352,0;1402,0
