indice;indice_original_upper_pivot;valor_rsi;resist_slope;resist_intercept;inicio_janela;fim_janela;mapeado;x_min;x_max;num_zeros
0,0;56,0;65,84269662921348;-0,261297210262871;80,47534040393425;23,0;72,0;0,0;0,0;0,0;0,0
1,0;56,0;65,84269662921348;0,5561709041230606;34,697125998322086;23,0;72,0;0,0;0,0;0,0;0,0
2,0;56,0;65,84269662921348;-0,261297210262871;80,47534040393425;24,0;73,0;0,0;0,0;0,0;0,0
3,0;56,0;65,84269662921348;0,5561709041230606;34,697125998322086;24,0;73,0;0,0;0,0;0,0;0,0
4,0;56,0;65,84269662921348;-0,261297210262871;80,47534040393425;25,0;74,0;0,0;0,0;0,0;0,0
5,0;56,0;65,84269662921348;0,5561709041230606;34,697125998322086;25,0;74,0;0,0;0,0;0,0;0,0
6,0;56,0;65,84269662921348;-0,261297210262871;80,47534040393425;32,0;81,0;0,0;0,0;0,0;0,0
7,0;56,0;65,84269662921348;0,9878901373283394;10,520848938826468;32,0;81,0;0,0;0,0;0,0;0,0
8,0;60,0;64,797507788162;-1,8386688987359692;175,11764171232016;35,0;84,0;0,0;0,0;0,0;0,0
9,0;60,0;64,797507788162;-0,261297210262871;80,47534040393425;35,0;84,0;0,0;0,0;0,0;0,0
10,0;60,0;64,797507788162;-1,1122260830204753;131,5310727693905;36,0;85,0;0,0;0,0;0,0;0,0
11,0;60,0;64,797507788162;-0,261297210262871;80,47534040393425;36,0;85,0;0,0;0,0;0,0;0,0
12,0;60,0;64,797507788162;-1,1122260830204753;131,5310727693905;42,0;91,0;0,0;0,0;0,0;0,0
13,0;60,0;64,797507788162;-0,261297210262871;80,47534040393425;42,0;91,0;0,0;0,0;0,0;0,0
14,0;60,0;64,797507788162;-0,6081261532974925;101,28507698601155;43,0;92,0;0,0;0,0;0,0;0,0
15,0;60,0;64,797507788162;-0,261297210262871;80,47534040393425;43,0;92,0;0,0;0,0;0,0;0,0
16,0;60,0;64,797507788162;-0,6081261532974925;101,28507698601155;47,0;96,0;1,0;56,0;93,0;3,0
17,0;60,0;64,797507788162;-0,261297210262871;80,47534040393425;47,0;96,0;0,0;0,0;0,0;0,0
18,0;98,0;44,136460554371006;-0,5437117693102892;97,42021394677934;48,0;97,0;0,0;0,0;0,0;0,0
19,0;60,0;64,797507788162;-0,5437117693102892;97,42021394677934;56,0;105,0;1,0;56,0;98,0;3,0
20,0;60,0;64,797507788162;-0,261297210262871;80,47534040393425;56,0;105,0;0,0;0,0;0,0;0,0
21,0;60,0;64,797507788162;-0,20384489260534508;77,0282013444827;60,0;109,0;0,0;0,0;0,0;0,0
22,0;121,0;77,27272727272727;0,8131188099333796;-21,114648729211666;71,0;120,0;0,0;0,0;0,0;0,0
23,0;74,0;39,056143205858426;0,8131188099333796;-21,114648729211666;74,0;123,0;0,0;0,0;0,0;0,0
24,0;121,0;77,27272727272727;-0,6319423831023763;153,7377556281148;82,0;131,0;0,0;0,0;0,0;0,0
25,0;121,0;77,27272727272727;1,1622636622636617;-63,361175861175795;82,0;131,0;1,0;86,0;121,0;3,0
26,0;121,0;77,27272727272727;-0,6319423831023763;153,7377556281148;86,0;135,0;0,0;0,0;0,0;0,0
27,0;121,0;77,27272727272727;1,1622636622636617;-63,361175861175795;86,0;135,0;1,0;86,0;132,0;3,0
28,0;121,0;77,27272727272727;-0,6319423831023763;153,7377556281148;93,0;142,0;0,0;0,0;0,0;0,0
29,0;121,0;77,27272727272727;1,1622636622636617;-63,361175861175795;93,0;142,0;1,0;86,0;132,0;3,0
30,0;121,0;77,27272727272727;-0,6319423831023763;153,7377556281148;95,0;144,0;0,0;0,0;0,0;0,0
31,0;121,0;77,27272727272727;1,4407072486241852;-97,05284981079915;95,0;144,0;0,0;0,0;0,0;0,0
32,0;121,0;77,27272727272727;-0,6319423831023763;153,7377556281148;98,0;147,0;0,0;0,0;0,0;0,0
33,0;121,0;77,27272727272727;1,4407072486241852;-97,05284981079915;98,0;147,0;0,0;0,0;0,0;0,0
34,0;121,0;77,27272727272727;-0,6319423831023763;153,7377556281148;102,0;151,0;0,0;0,0;0,0;0,0
35,0;121,0;77,27272727272727;2,060678555893866;-172,0693779904305;102,0;151,0;0,0;0,0;0,0;0,0
36,0;132,0;70,32136105860113;-0,9097959381513255;190,4144248945761;108,0;157,0;0,0;0,0;0,0;0,0
37,0;132,0;70,32136105860113;-0,6319423831023763;153,7377556281148;108,0;157,0;0,0;0,0;0,0;0,0
38,0;132,0;70,32136105860113;-0,9097959381513255;190,4144248945761;110,0;159,0;0,0;0,0;0,0;0,0
