;ponto;evento;reta;x_rompimento;y_rompimento;inicio_janela;fim_janela
0;106,0;1,0;0,0;104,0;40,274599542334094;47,0;97,0
3;109,0;1,0;1,0;105,0;42,51101321585903;56,0;106,0
5;319,0;1,0;16,0;319,0;50,62563612686643;264,0;314,0
10;337,0;1,0;15,0;337,0;77,63496887273439;277,0;327,0
11;375,0;1,0;19,0;374,0;52,08117491173792;322,0;372,0
20;431,0;1,0;21,0;431,0;35,12210016422627;369,0;419,0
23;435,0;1,0;22,0;435,0;37,58976237051858;381,0;431,0
27;447,0;1,0;23,0;447,0;60,72811963789037;343,0;393,0
30;450,0;1,0;24,0;450,0;64,20048188997741;350,0;400,0
51;542,0;1,0;33,0;542,0;51,06599442822069;463,0;513,0
56;543,0;1,0;34,0;543,0;56,70764627350493;451,0;501,0
94;587,0;1,0;38,0;587,0;50,18142644439742;515,0;565,0
112;598,0;1,0;48,0;598,0;52,78637593561926;544,0;594,0
115;606,0;1,0;49,0;606,0;54,634146227998336;548,0;598,0
131;627,0;1,0;46,0;627,0;56,89580302507293;556,0;606,0
142;660,0;1,0;39,0;660,0;64,99515171724977;498,0;548,0
165;685,0;1,0;51,0;685,0;39,77973221820885;627,0;677,0
204;712,0;1,0;41,0;712,0;72,50820215297028;502,0;552,0
216;752,0;1,0;55,0;752,0;37,90372503680451;698,0;748,0
286;864,0;1,0;63,0;861,0;37,11656298140802;806,0;856,0
297;868,0;1,0;60,0;868,0;61,04295133597807;778,0;828,0
303;869,0;1,0;61,0;869,0;68,60840714792754;792,0;842,0
322;880,0;1,0;56,0;880,0;75,66879293508381;756,0;806,0
379;922,0;1,0;66,0;917,0;53,86741597779886;869,0;919,0
400;956,0;1,0;68,0;956,0;53,83305410888844;888,0;938,0
402;978,0;1,0;69,0;978,0;42,02897649331219;910,0;960,0
415;982,0;1,0;74,0;982,0;46,969690088931145;929,0;979,0
470;1061,0;1,0;76,0;1061,0;33,62256611483225;1007,0;1057,0
478;1067,0;1,0;71,0;1067,0;45,37366052853252;943,0;993,0
560;1173,0;1,0;84,0;1171,0;41,82691161448046;1120,0;1170,0
576;1181,0;1,0;85,0;1178,0;55,48963154180125;1128,0;1178,0
584;1192,0;1,0;86,0;1192,0;60,33654617663699;1134,0;1184,0
633;1222,0;1,0;89,0;1222,0;70,51038675168606;1159,0;1209,0
681;1285,0;1,0;93,0;1285,0;45,39006324691864;1228,0;1278,0
703;1312,0;1,0;95,0;1311,0;31,833943376227722;1259,0;1309,0
718;1319,0;1,0;96,0;1319,0;39,58332387228033;1266,0;1316,0
733;1324,0;1,0;100,0;1324,0;53,18558868905468;1271,0;1321,0
748;1331,0;1,0;97,0;1331,0;63,40956909794728;1252,0;1302,0
