;Size;EntryBar;ExitBar;EntryPrice;ExitPrice;PnL;ReturnPct;EntryTime;ExitTime;Tag;Duration
0;-322901;101;103;30,9691875;31,8203125;-274829,1136249999;-0,02748296189559385;2000-05-26;2000-05-31;;5 days
1;301538;104;106;32,251875;33,0078125;227943,88187500052;0,02343855977365661;2000-06-01;2000-06-05;;4 days
2;-262233;137;138;37,9551875;36,71875;324234,71493750025;0,03257624534195758;2000-07-19;2000-07-20;;1 days
3;-275530;139;141;37,30025;35,40625;521853,81999999954;0,05077713956340768;2000-07-21;2000-07-25;;4 days
4;-313363;142;152;34,4621875;36,875;-756086,1634375004;-0,07001332982707509;2000-07-26;2000-08-09;;14 days
5;-293015;177;179;34,2750625;32,125;630000,5634374991;0,06272964491312005;2000-09-14;2000-09-18;;4 days
6;-419007;242;243;25,472390625;24,5;407438,47860937467;0,03817429778442716;2000-12-15;2000-12-18;;3 days
7;-348321;278;280;31,81125;29,40625;837712,0050000004;0,07560218476168024;2001-02-08;2001-02-12;;4 days
8;-419022;284;288;28,443;27,21875;512987,68350000057;0,043042224800478146;2001-02-16;2001-02-23;;7 days
9;-429986;298;300;28,9108125;26,09375;1211297,4361249995;0,09743975545481465;2001-03-09;2001-03-13;;4 days
10;-490399;313;317;27,81925;26,875;463059,2557500001;0,03394232411010367;2001-03-30;2001-04-05;;6 days
11;497700;319;321;28,341569847106932;30,325000762939453;987153,5668098457;0,06998309996702545;2001-04-09;2001-04-11;;2 days
12;443018;337;340;34,068;35,619998931884766;687563,4628057261;0,04555591557722116;2001-05-04;2001-05-09;;5 days
13;-450354;365;368;35,03978060913086;34,10499954223633;420982,3926002192;0,026677708896697294;2001-06-14;2001-06-19;;5 days
14;462896;374;380;34,999860305786136;34,150001525878906;-393396,229783937;-0,024281776340882466;2001-06-27;2001-07-06;;9 days
15;-478537;381;385;33,03379847717285;35,70000076293945;-1275876,4432238922;-0,08071134440106875;2001-07-09;2001-07-13;;4 days
16;-456605;410;413;31,82621939086914;30,565000534057617;575878,836114426;0,039628296447091205;2001-08-17;2001-08-22;;5 days
17;595370;431;438;25,37565076446533;26,239999771118164;514607,46809089754;0,03406214148656317;2001-09-24;2001-10-03;;9 days
18;538840;447;449;28,992869464874268;28,170000076293945;-443394,94134262094;-0,028381785030876405;2001-10-16;2001-10-18;;2 days
19;527833;450;452;28,75740076446533;30,235000610351562;779925,9594536674;0,05138155071761763;2001-10-19;2001-10-23;;4 days
20;-468739;468;474;34,046771675109866;32,189998626708984;870341,941934381;0,0545359503132653;2001-11-14;2001-11-23;;9 days
21;-499500;485;492;33,69247832489014;34,310001373291016;-308452,7626762378;-0,018328216833627398;2001-12-10;2001-12-19;;9 days
22;-488032;499;502;33,852158172607425;34,625;-377171,54270605335;-0,022829913042824668;2001-12-31;2002-01-04;;4 days
23;-482149;512;513;33,48289923858643;33,30500030517578;85773,79284500935;0,005313128117819366;2002-01-18;2002-01-22;;4 days
24;-521220;522;533;31,137600761413573;29,700000762939453;749305,8712046808;0,04616926042213332;2002-02-04;2002-02-20;;16 days
25;537935;542;550;31,563;30,5;-571824,9049999993;-0,03367867439723726;2002-03-05;2002-03-15;;10 days
26;638747;587;588;25,6862702293396;27,200000762939453;966890,8371453064;0,05893150387676083;2002-05-08;2002-05-09;;1 days
27;645781;598;601;26,903700382232667;25,825000762939453;-696603,7188467913;-0,0400948421208851;2002-05-23;2002-05-29;;6 days
28;660084;606;610;25,265430152893067;26,6200008392334;894130,436922271;0,053613600803278816;2002-06-05;2002-06-11;;6 days
29;-659425;618;627;26,646600761413573;26,545000076293945;66998,03178501072;0,0038128947864431995;2002-06-21;2002-07-05;;14 days
30;-658364;630;638;26,791309314727783;24,475000381469727;1524974,4145355073;0,08645747417744643;2002-07-10;2002-07-22;;12 days
