;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;35;2;50;2;2;3;6;0,01;0,05;HPQ;9,137985817544848
1;35;2;50;2;2;3;6;0,01;0,06;HPQ;5,946299260543308
2;35;2;50;2;2;3;6;0,01;0,07;HPQ;5,197282785097746
3;35;2;50;2;2;3;6;0,02;0,05;HPQ;8,282806950156115
4;35;2;50;2;2;3;6;0,02;0,06;HPQ;5,964755997447677
5;35;2;50;2;2;3;6;0,02;0,07;HPQ;5,3666806953186965
6;35;2;50;2;2;3;6;0,03;0,05;HPQ;7,133799922093354
7;35;2;50;2;2;3;6;0,03;0,06;HPQ;4,867629424755231
8;35;2;50;2;2;3;6;0,03;0,07;HPQ;4,830565444274519
9;35;2;60;2;2;3;6;0,01;0,05;HPQ;5,770534299137178
10;35;2;60;2;2;3;6;0,01;0,06;HPQ;5,042261916311925
11;35;2;60;2;2;3;6;0,01;0,07;HPQ;4,605358894503196
12;35;2;60;2;2;3;6;0,02;0,05;HPQ;5,869532308737699
13;35;2;60;2;2;3;6;0,02;0,06;HPQ;5,418874658937634
14;35;2;60;2;2;3;6;0,02;0,07;HPQ;4,723806929497869
15;35;2;60;2;2;3;6;0,03;0,05;HPQ;5,061824102040057
16;35;2;60;2;2;3;6;0,03;0,06;HPQ;4,571655218999849
17;35;2;60;2;2;3;6;0,03;0,07;HPQ;4,343842676371413
18;35;2;70;2;2;3;6;0,01;0,05;HPQ;4,723577091743149
19;35;2;70;2;2;3;6;0,01;0,06;HPQ;3,6400030427209726
20;35;2;70;2;2;3;6;0,01;0,07;HPQ;3,606779338632368
21;35;2;70;2;2;3;6;0,02;0,05;HPQ;5,0853808748031835
22;35;2;70;2;2;3;6;0,02;0,06;HPQ;3,946512279749354
23;35;2;70;2;2;3;6;0,02;0,07;HPQ;3,748116772593394
24;35;2;70;2;2;3;6;0,03;0,05;HPQ;4,685143133956825
25;35;2;70;2;2;3;6;0,03;0,06;HPQ;4,067144939458022
26;35;2;70;2;2;3;6;0,03;0,07;HPQ;4,221563921076145
