;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades
0;14;3;50;2;3;3;6;0,02;0,05;MSFT;in_sample_1_1x;5,634774688231015;0,528256124343647;-18,53274787093737;23,0
1;14;3;100;2;3;3;6;0,02;0,05;MSFT;in_sample_1_1x;6,361476615625494;0,6588369266894505;-8,153288120771496;22,0
2;21;3;50;2;3;3;6;0,02;0,05;MSFT;in_sample_1_1x;5,7029780666567165;0,49513007300196954;-24,141305533057043;29,0
3;21;3;100;2;3;3;6;0,02;0,05;MSFT;in_sample_1_1x;7,683164931027275;0,630392661476586;-26,819987488330256;34,0
4;28;3;50;2;3;3;6;0,02;0,05;MSFT;in_sample_1_1x;1,3753338339759447;0,12887573837327423;-24,233011509402857;28,0
5;28;3;100;2;3;3;6;0,02;0,05;MSFT;in_sample_1_1x;9,256792970901163;0,6835933953963053;-18,740129029004184;33,0
6;35;3;50;2;3;3;6;0,02;0,05;MSFT;in_sample_1_1x;4,812363552877064;0,3087073285364064;-34,0755058948012;43,0
7;35;3;100;2;3;3;6;0,02;0,05;MSFT;in_sample_1_1x;2,6392251974689085;0,2146289693923146;-27,168643612992337;35,0
8;42;3;50;2;3;3;6;0,02;0,05;MSFT;in_sample_1_1x;19,67111021560024;1,2059089920730242;-16,103866198145354;46,0
9;42;3;100;2;3;3;6;0,02;0,05;MSFT;in_sample_1_1x;9,348244588928178;0,7426422836289098;-17,073776586183264;36,0
10;49;3;50;2;3;3;6;0,02;0,05;MSFT;in_sample_1_1x;5,461873596325417;0,3290205699653732;-18,109284006404092;48,0
11;49;3;100;2;3;3;6;0,02;0,05;MSFT;in_sample_1_1x;2,5633766850697848;0,1657916627707599;-15,504373872107347;41,0
12;14;3;50;2;3;4;6;0,02;0,05;MSFT;in_sample_1_1x;2,6825166254339505;0,25769635056668805;-19,074973091632565;22,0
13;14;3;100;2;3;4;6;0,02;0,05;MSFT;in_sample_1_1x;5,207284767020881;0,5235384276536231;-9,283490510064684;22,0
