;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;MMM;cenario_in_sample_1x;janela_rsi;42;3,815541759151888
1;MMM;cenario_in_sample_1x;ordem;3;8,32182383323094
2;MMM;cenario_in_sample_1x;lookback;100;3,815541759151888
3;MMM;cenario_in_sample_1x;break_min;3;3,815541759151888
