;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;49;3;80;2;3;4;6;0,01;0,05;ED;4,9979833877162925
1;49;3;80;2;3;4;6;0,01;0,06;ED;4,949881969971431
2;49;3;80;2;3;4;6;0,01;0,07;ED;3,3528792988760427
3;49;3;80;2;3;4;6;0,02;0,05;ED;5,384145011698466
4;49;3;80;2;3;4;6;0,02;0,06;ED;5,224210311142305
5;49;3;80;2;3;4;6;0,02;0,07;ED;3,1172163268307598
6;49;3;80;2;3;4;6;0,03;0,05;ED;5,168155995783514
7;49;3;80;2;3;4;6;0,03;0,06;ED;4,936538443944636
8;49;3;80;2;3;4;6;0,03;0,07;ED;3,0702955816007216
9;49;3;90;2;3;4;6;0,01;0,05;ED;6,4698483940963625
10;49;3;90;2;3;4;6;0,01;0,06;ED;5,876870811276893
11;49;3;90;2;3;4;6;0,01;0,07;ED;5,3579883962845125
12;49;3;90;2;3;4;6;0,02;0,05;ED;7,260103697273388
13;49;3;90;2;3;4;6;0,02;0,06;ED;5,816575977630913
14;49;3;90;2;3;4;6;0,02;0,07;ED;5,020902213052001
15;49;3;90;2;3;4;6;0,03;0,05;ED;6,283778007523383
16;49;3;90;2;3;4;6;0,03;0,06;ED;6,202149792695064
17;49;3;90;2;3;4;6;0,03;0,07;ED;4,828993627147419
18;49;3;100;2;3;4;6;0,01;0,05;ED;6,65751170126804
19;49;3;100;2;3;4;6;0,01;0,06;ED;5,482964911662276
20;49;3;100;2;3;4;6;0,01;0,07;ED;4,958946806736752
21;49;3;100;2;3;4;6;0,02;0,05;ED;7,7347729087370825
22;49;3;100;2;3;4;6;0,02;0,06;ED;6,605937031924688
23;49;3;100;2;3;4;6;0,02;0,07;ED;5,429457717473069
24;49;3;100;2;3;4;6;0,03;0,05;ED;6,479571918175307
25;49;3;100;2;3;4;6;0,03;0,06;ED;6,451085958523092
26;49;3;100;2;3;4;6;0,03;0,07;ED;5,759302357114938
