indice;indice_original_upper_pivot;valor_rsi;resist_slope;resist_intercept;inicio_janela;fim_janela
0,0;51,0;55,0784475639967;0,16596516559992927;46,6142241184003;48,0;97,0
1,0;51,0;55,0784475639967;0,16596516559992927;46,6142241184003;51,0;100,0
2,0;82,0;60,223367697594504;0,06213560429543573;55,12824814536877;58,0;107,0
3,0;82,0;60,223367697594504;0,4528438174370312;23,090174667757942;58,0;107,0
4,0;82,0;60,223367697594504;0,06213560429543573;55,12824814536877;62,0;111,0
5,0;82,0;60,223367697594504;0,6622672859786263;5,917450247347148;62,0;111,0
6,0;82,0;60,223367697594504;0,06213560429543573;55,12824814536877;63,0;112,0
7,0;82,0;60,223367697594504;0,6971234589248698;3,0592440657551805;63,0;112,0
8,0;82,0;60,223367697594504;0,06213560429543573;55,12824814536877;70,0;119,0
9,0;82,0;60,223367697594504;1,3090816006988224;-47,121323559708934;70,0;119,0
10,0;108,0;61,83889340927583;-0,11034081048703073;73,75570094187515;75,0;124,0
11,0;108,0;61,83889340927583;0,06213560429543573;55,12824814536877;75,0;124,0
12,0;108,0;61,83889340927583;-0,11034081048703073;73,75570094187515;82,0;131,0
13,0;108,0;61,83889340927583;0,06213560429543573;55,12824814536877;82,0;131,0
14,0;108,0;61,83889340927583;0,025756505719750748;59,05719079154275;83,0;132,0
15,0;108,0;61,83889340927583;0,4186793238335729;16,621526435249955;83,0;132,0
16,0;108,0;61,83889340927583;0,025756505719750748;59,05719079154275;91,0;140,0
17,0;108,0;61,83889340927583;0,4186793238335729;16,621526435249955;91,0;140,0
18,0;108,0;61,83889340927583;0,025756505719750748;59,05719079154275;94,0;143,0
19,0;108,0;61,83889340927583;0,4186793238335729;16,621526435249955;94,0;143,0
20,0;133,0;62,4828060522696;-0,062393413307385494;70,78113002215187;101,0;150,0
21,0;133,0;62,4828060522696;0,025756505719750748;59,05719079154275;101,0;150,0
22,0;155,0;65,19659936238044;0,07144055219371502;54,123313772354614;105,0;154,0
23,0;108,0;61,83889340927583;0,07144055219371502;54,123313772354614;108,0;157,0
24,0;155,0;65,19659936238044;-0,6004966419419109;158,27357886337663;109,0;158,0
25,0;155,0;65,19659936238044;0,12335424136867443;46,076691950235904;109,0;158,0
26,0;133,0;62,4828060522696;0,12335424136867443;46,076691950235904;113,0;162,0
27,0;133,0;62,4828060522696;0,3149633026591614;20,592686798601136;113,0;162,0
28,0;155,0;65,19659936238044;-0,0650632197618687;75,28139842547009;119,0;168,0
29,0;155,0;65,19659936238044;0,12335424136867443;46,076691950235904;119,0;168,0
30,0;155,0;65,19659936238044;-0,0650632197618687;75,28139842547009;125,0;174,0
31,0;155,0;65,19659936238044;0,12335424136867443;46,076691950235904;125,0;174,0
32,0;155,0;65,19659936238044;-0,0650632197618687;75,28139842547009;128,0;177,0
33,0;155,0;65,19659936238044;0,12335424136867443;46,076691950235904;128,0;177,0
34,0;155,0;65,19659936238044;-0,0650632197618687;75,28139842547009;133,0;182,0
35,0;155,0;65,19659936238044;0,12335424136867443;46,076691950235904;133,0;182,0
36,0;155,0;65,19659936238044;-0,014233014488657063;67,40271660812229;139,0;188,0
37,0;155,0;65,19659936238044;0,41787386142843125;0,426150840973591;139,0;188,0
38,0;155,0;65,19659936238044;-0,014233014488657063;67,40271660812229;141,0;190,0
39,0;155,0;65,19659936238044;0,41787386142843125;0,426150840973591;141,0;190,0
40,0;155,0;65,19659936238044;-0,014233014488657063;67,40271660812229;145,0;194,0
41,0;155,0;65,19659936238044;0,9592186874109441;-83,4822971863159;145,0;194,0
42,0;189,0;64,7126768697661;-0,6024130246821097;178,56873853468483;151,0;200,0
43,0;189,0;64,7126768697661;-0,014233014488657063;67,40271660812229;151,0;200,0
44,0;189,0;64,7126768697661;-0,6024130246821097;178,56873853468483;155,0;204,0
45,0;189,0;64,7126768697661;-0,014233014488657063;67,40271660812229;155,0;204,0
46,0;189,0;64,7126768697661;-0,6024130246821097;178,56873853468483;159,0;208,0
47,0;189,0;64,7126768697661;0,021348129202591083;60,67788045047639;159,0;208,0
48,0;189,0;64,7126768697661;-0,6024130246821097;178,56873853468483;163,0;212,0
49,0;189,0;64,7126768697661;0,021348129202591083;60,67788045047639;163,0;212,0
50,0;189,0;64,7126768697661;-0,514320638955562;161,9192776323673;166,0;215,0
51,0;189,0;64,7126768697661;0,021348129202591083;60,67788045047639;166,0;215,0
52,0;189,0;64,7126768697661;-0,514320638955562;161,9192776323673;169,0;218,0
53,0;189,0;64,7126768697661;0,021348129202591083;60,67788045047639;169,0;218,0
54,0;189,0;64,7126768697661;-0,514320638955562;161,9192776323673;173,0;222,0
55,0;189,0;64,7126768697661;0,17540957715731828;31,560266787032944;173,0;222,0
56,0;189,0;64,7126768697661;-0,514320638955562;161,9192776323673;178,0;227,0
57,0;189,0;64,7126768697661;0,17540957715731828;31,560266787032944;178,0;227,0
58,0;189,0;64,7126768697661;-0,514320638955562;161,9192776323673;182,0;231,0
59,0;189,0;64,7126768697661;-0,514320638955562;161,9192776323673;189,0;238,0
60,0;195,0;61,09819872167344;-0,2574838432831119;111,30754816188026;192,0;241,0
61,0;195,0;61,09819872167344;-0,2574838432831119;111,30754816188026;195,0;244,0
62,0;216,0;50,826019617965926;-0,044730718128667135;60,48785473375803;210,0;259,0
63,0;216,0;50,826019617965926;-0,044730718128667135;60,48785473375803;216,0;265,0
64,0;270,0;62,209302908635266;0,42374920322901244;-52,2029819631981;220,0;269,0
65,0;270,0;62,209302908635266;0,42374920322901244;-52,2029819631981;223,0;272,0
66,0;270,0;62,209302908635266;0,4483846255631053;-58,854545993403164;228,0;277,0
67,0;270,0;62,209302908635266;-0,48275127399911033;192,55214688839504;231,0;280,0
68,0;270,0;62,209302908635266;0,47188731504528875;-65,20027215359269;231,0;280,0
69,0;270,0;62,209302908635266;-0,48275127399911033;192,55214688839504;232,0;281,0
70,0;270,0;62,209302908635266;0,47188731504528875;-65,20027215359269;232,0;281,0
71,0;270,0;62,209302908635266;-0,32863525961714213;150,94082300526364;239,0;288,0
72,0;270,0;62,209302908635266;0,47188731504528875;-65,20027215359269;239,0;288,0
73,0;270,0;62,209302908635266;-0,32863525961714213;150,94082300526364;242,0;291,0
74,0;270,0;62,209302908635266;0,47188731504528875;-65,20027215359269;242,0;291,0
75,0;270,0;62,209302908635266;-0,16323311769850019;106,28224468723032;247,0;296,0
76,0;270,0;62,209302908635266;1,3351434888330693;-298,27943907629344;247,0;296,0
77,0;297,0;57,80200873077576;-0,16323311769850019;106,28224468723032;260,0;309,0
78,0;297,0;57,80200873077576;-0,9974539771273621;354,0458399376023;261,0;310,0
79,0;297,0;57,80200873077576;-0,16323311769850019;106,28224468723032;261,0;310,0
80,0;297,0;57,80200873077576;-0,9974539771273621;354,0458399376023;270,0;319,0
81,0;297,0;57,80200873077576;-0,16323311769850019;106,28224468723032;270,0;319,0
82,0;326,0;47,90469890413217;-0,34128654574633077;159,164112817436;276,0;325,0
83,0;326,0;47,90469890413217;-0,34128654574633077;159,164112817436;281,0;330,0
84,0;338,0;50,27933169243261;-0,183479927764467;112,29554727682246;288,0;337,0
85,0;297,0;57,80200873077576;-0,183479927764467;112,29554727682246;289,0;338,0
86,0;297,0;57,80200873077576;0,22959696935827445;-10,388291168631746;289,0;338,0
87,0;297,0;57,80200873077576;-0,14381703494204742;100,51566810856384;292,0;341,0
88,0;297,0;57,80200873077576;-0,14381703494204742;100,51566810856384;297,0;346,0
89,0;352,0;53,96383687907441;0,23304376826700918;-28,067569550912822;302,0;351,0
90,0;352,0;53,96383687907441;0,23304376826700918;-28,067569550912822;311,0;360,0
91,0;352,0;53,96383687907441;-0,5187606362431535;236,56758083666443;319,0;368,0
92,0;352,0;53,96383687907441;0,23304376826700918;-28,067569550912822;319,0;368,0
93,0;352,0;53,96383687907441;-0,5187606362431535;236,56758083666443;326,0;375,0
94,0;352,0;53,96383687907441;0,23304376826700918;-28,067569550912822;326,0;375,0
95,0;352,0;53,96383687907441;-0,11134024347455984;93,15560258211947;330,0;379,0
96,0;352,0;53,96383687907441;0,26335947206907806;-38,738697289241074;330,0;379,0
97,0;380,0;50,84631006178673;-0,11134024347455984;93,15560258211947;338,0;387,0
98,0;380,0;50,84631006178673;-1,6067426146853268;661,4085036422109;339,0;388,0
99,0;380,0;50,84631006178673;-0,11134024347455984;93,15560258211947;339,0;388,0
100,0;380,0;50,84631006178673;-1,6067426146853268;661,4085036422109;342,0;391,0
101,0;380,0;50,84631006178673;-0,11134024347455984;93,15560258211947;342,0;391,0
102,0;380,0;50,84631006178673;-0,4090624374388246;206,29003628854008;345,0;394,0
103,0;380,0;50,84631006178673;-0,11134024347455984;93,15560258211947;345,0;394,0
104,0;380,0;50,84631006178673;-0,23388242507770265;139,72163159131375;350,0;399,0
105,0;380,0;50,84631006178673;-0,11134024347455984;93,15560258211947;350,0;399,0
106,0;352,0;53,96383687907441;-0,11134024347455984;93,15560258211947;352,0;401,0
107,0;380,0;50,84631006178673;-0,23388242507770265;139,72163159131375;356,0;405,0
108,0;380,0;50,84631006178673;0,5183094544405393;-146,1112826256182;356,0;405,0
109,0;380,0;50,84631006178673;-0,23388242507770265;139,72163159131375;369,0;418,0
110,0;380,0;50,84631006178673;0,5183094544405393;-146,1112826256182;369,0;418,0
111,0;380,0;50,84631006178673;-0,23388242507770265;139,72163159131375;370,0;419,0
112,0;380,0;50,84631006178673;-0,23388242507770265;139,72163159131375;380,0;429,0
113,0;400,0;46,16866156023268;-0,41790856419686834;213,33208723898002;389,0;438,0
114,0;400,0;46,16866156023268;0,2916576120056632;-70,4943832420326;389,0;438,0
115,0;445,0;24,53183143638094;-0,5311463535965748;260,8919587868567;395,0;444,0
116,0;420,0;37,81049027629531;-0,5311463535965748;260,8919587868567;400,0;449,0
117,0;420,0;37,81049027629531;-0,41790856419686834;213,33208723898002;400,0;449,0
118,0;420,0;37,81049027629531;-0,5311463535965748;260,8919587868567;406,0;455,0
119,0;420,0;37,81049027629531;-0,11302071711743673;85,27919146561874;406,0;455,0
120,0;463,0;31,941988807230786;-0,1364767783503378;95,13073718343719;413,0;462,0
121,0;420,0;37,81049027629531;-0,1364767783503378;95,13073718343719;420,0;469,0
122,0;471,0;67,88874828254224;1,6675737248523577;-717,5384761229183;421,0;470,0
123,0;471,0;67,88874828254224;-0,6973246958879182;396,3286800457517;434,0;483,0
124,0;471,0;67,88874828254224;1,6675737248523577;-717,5384761229183;434,0;483,0
125,0;471,0;67,88874828254224;-0,6443379471416448;371,37192138625693;442,0;491,0
126,0;471,0;67,88874828254224;1,6675737248523577;-717,5384761229183;442,0;491,0
127,0;471,0;67,88874828254224;-0,6443379471416448;371,37192138625693;445,0;494,0
128,0;471,0;67,88874828254224;1,6675737248523577;-717,5384761229183;445,0;494,0
129,0;471,0;67,88874828254224;-0,263468279132466;191,98230775393372;448,0;497,0
