;indice_original_lower_pivot;support_slope;support_intercept;valor_rsi;mapeado;x_min;x_max;num_zeros;inicio_janela;fim_janela;indice;support_slope_rounded
0;73,0;0,12898748662444573;32,39886009563254;41,81494661921708;1;66,0;120,0;3,0;73,0;122,0;13,0;0,12899
1;73,0;0,4530406549355373;8,742978808922857;41,81494661921708;1;66,0;103,0;5,0;49,0;119,0;2,0;0,45304
2;120,0;0,2168135004229617;21,859738439810627;47,87735849056603;1;120,0;166,0;3,0;120,0;169,0;27,0;0,21681
3;144,0;-0,23284091643417204;87,11975623941126;53,590664272890486;1;128,0;173,0;3,0;123,0;177,0;29,0;-0,23284
4;144,0;0,06475762047859931;44,26556692397219;53,590664272890486;1;144,0;193,0;4,0;144,0;193,0;39,0;0,06476
5;144,0;0,13172061750650782;34,62289535195336;53,590664272890486;1;144,0;173,0;3,0;128,0;180,0;30,0;0,13172
6;144,0;0,19364160168780842;25,706273629846073;53,590664272890486;1;73,0;166,0;4,0;123,0;172,0;28,0;0,19364
7;157,0;-0,16731820518012025;85,62560156992222;59,35664335664335;1;157,0;193,0;4,0;154,0;203,0;40,0;-0,16732
8;181,0;0,06475762047859931;44,26556692397219;55,98669623059866;1;144,0;186,0;3,0;136,0;192,0;34,0;0,06476
9;204,0;-0,16026330323055726;73,26854555245677;40,5748316934231;1;204,0;235,0;3,0;181,0;242,0;47,0;-0,16026
10;225,0;-0,16026330323055726;73,26854555245677;37,2093023255814;1;204,0;253,0;3,0;196,0;253,0;56,0;-0,16026
11;225,0;0,07430367655733303;20,490975100181466;37,2093023255814;1;225,0;253,0;5,0;208,0;257,0;61,0;0,0743
12;225,0;0,11215992218285058;11,97331983444002;37,2093023255814;1;225,0;253,0;5,0;203,0;253,0;57,0;0,11216
13;225,0;0,18126587321348353;-3,575519147452397;37,2093023255814;1;225,0;235,0;3,0;196,0;245,0;55,0;0,18127
14;253,0;-0,03926506031921966;49,22386552994929;39,28980526918672;1;235,0;283,0;3,0;242,0;291,0;71,0;-0,03927
15;253,0;-0,02561356155204011;45,77003634185287;39,28980526918672;1;230,0;283,0;4,0;233,0;284,0;67,0;-0,02561
16;253,0;0,05105102511034378;26,373895916269745;39,28980526918672;1;225,0;275,0;5,0;230,0;279,0;65,0;0,05105
17;253,0;0,07430367655733303;20,490975100181466;39,28980526918672;1;225,0;258,0;5,0;225,0;274,0;63,0;0,0743
18;253,0;0,7407597001597485;-148,12239887122962;39,28980526918672;1;253,0;275,0;3,0;230,0;284,0;64,0;0,74076
19;258,0;0,23524678465269636;-17,157085074541996;43,53658536585366;1;225,0;246,0;4,0;257,0;307,0;74,0;0,23525
20;307,0;-0,7227661149613661;255,99362235957938;34,10442506643996;1;275,0;332,0;3,0;282,0;332,0;80,0;-0,72277
21;307,0;-0,6713154251956635;240,19826060150865;34,10442506643996;1;275,0;317,0;3,0;267,0;324,0;76,0;-0,67132
22;307,0;0,12973351674683187;-5,723764574837425;34,10442506643996;1;307,0;332,0;3,0;283,0;344,0;81,0;0,12973
23;345,0;0,15125697987608358;-12,546702386810217;39,63695567043862;1;307,0;345,0;4,0;307,0;359,0;86,0;0,15126
24;360,0;-0,03267965955671926;45,761212313388285;33,99653487296935;1;73,0;360,0;10,0;317,0;366,0;88,0;-0,03268
25;360,0;-0,028375811212759845;44,211826909562895;33,99653487296935;1;49,0;391,0;12,0;345,0;409,0;96,0;-0,02838
26;360,0;0,020931134527274936;26,461326443150373;33,99653487296935;1;307,0;385,0;3,0;341,0;390,0;94,0;0,02093
27;385,0;-0,23382141846290475;124,54105934436954;34,51981323615122;1;371,0;417,0;4,0;385,0;434,0;105,0;-0,23382
28;391,0;-0,45414807728584555;210,6887829441394;33,116884725373794;1;385,0;433,0;3,0;391,0;440,0;106,0;-0,45415
29;391,0;-0,23382141846290475;124,54105934436954;33,116884725373794;1;371,0;417,0;4,0;367,0;432,0;100,0;-0,23382
30;391,0;-0,14326223091303653;89,13241701237108;33,116884725373794;1;385,0;417,0;3,0;367,0;432,0;99,0;-0,14326
31;453,0;0,7526708750665636;-320,8584686455071;20,101437759646203;1;453,0;494,0;3,0;453,0;502,0;118,0;0,75267
32;486,0;-0,5356287649482544;310,49163731483685;50,17605754998521;1;480,0;526,0;3,0;469,0;529,0;120,0;-0,53563
33;486,0;-0,384765350933497;237,17201810366475;50,17605754998521;1;480,0;526,0;4,0;480,0;535,0;123,0;-0,38477
34;486,0;-0,30826799960636464;199,99430535867845;50,17605754998521;1;480,0;519,0;4,0;469,0;525,0;119,0;-0,30827
35;490,0;-0,3932650566365117;241,64286330345047;48,94298555155975;1;480,0;526,0;4,0;488,0;539,0;126,0;-0,39327
36;538,0;1,3761260051455437;-727,9508700998736;12,404920668429043;1;538,0;562,0;3,0;519,0;580,0;132,0;1,37613
37;550,0;0,11154656356058368;-30,958451286414267;30,392158671906756;1;550,0;599,0;3,0;550,0;599,0;141,0;0,11155
38;562,0;-0,32369719204805536;227,34976672292922;45,43194479192209;1;562,0;608,0;4,0;562,0;611,0;143,0;-0,3237
39;562,0;-0,3166167913546767;223,3705815332504;45,43194479192209;1;562,0;599,0;3,0;558,0;607,0;142,0;-0,31662
40;589,0;-0,3893513907847975;266,57493359474216;37,246964422496426;1;589,0;608,0;3,0;569,0;618,0;144,0;-0,38935
41;594,0;-0,3893513907847975;266,57493359474216;35,30020746857244;1;589,0;619,0;3,0;576,0;625,0;147,0;-0,38935
42;594,0;-0,3398809650614924;237,18950071509892;35,30020746857244;1;562,0;619,0;4,0;576,0;625,0;146,0;-0,33988
43;608,0;-0,3398809650614924;237,18950071509892;30,541873957711545;1;562,0;636,0;4,0;581,0;638,0;149,0;-0,33988
44;619,0;0,09878601000809611;-31,15827380092665;29,99026639408484;1;608,0;650,0;4,0;608,0;657,0;160,0;0,09879
45;658,0;-0,2683734902700572;203,83771391259015;27,247957314892517;1;626,0;683,0;3,0;626,0;685,0;163,0;-0,26837
46;658,0;-0,0703156174151878;73,51563357408608;27,247957314892517;1;608,0;658,0;3,0;619,0;668,0;162,0;-0,07032
47;699,0;0,10386872441526833;-42,62251890190055;29,98171946437202;1;538,0;723,0;4,0;673,0;732,0;173,0;0,10387
48;709,0;0,10386872441526833;-42,62251890190055;31,020406708524703;1;538,0;723,0;4,0;686,0;735,0;178,0;0,10387
49;723,0;0,6433814635902204;-426,7032592943216;38,46153888140775;1;709,0;756,0;3,0;718,0;767,0;184,0;0,64338
50;749,0;-0,4430039127612809;386,99938759295287;55,18945693475348;1;736,0;788,0;3,0;749,0;798,0;189,0;-0,443
51;749,0;0,6433814635902204;-426,7032592943216;55,18945693475348;1;709,0;756,0;3,0;706,0;758,0;181,0;0,64338
52;778,0;-0,4430039127612809;386,99938759295287;42,34234346467633;1;736,0;778,0;3,0;736,0;787,0;187,0;-0,443
53;799,0;0,715084911204458;-529,9670759611043;41,38576809125768;1;799,0;843,0;3,0;799,0;848,0;206,0;0,71508
54;805,0;0,48393137082475574;-343,88847595544394;45,67627755848443;1;799,0;852,0;3,0;805,0;854,0;208,0;0,48393
55;805,0;0,7385309116824503;-548,8411063458881;45,67627755848443;1;799,0;843,0;3,0;802,0;851,0;207,0;0,73853
56;805,0;0,8042563739582119;-601,7501034778761;45,67627755848443;1;799,0;839,0;3,0;793,0;842,0;204,0;0,80426
57;805,0;0,947572189761023;-717,1193351991391;45,67627755848443;1;799,0;821,0;3,0;788,0;838,0;200,0;0,94757
