;Size;EntryBar;ExitBar;EntryPrice;ExitPrice;PnL;ReturnPct;EntryTime;ExitTime;Tag;Duration
0;-213192;113;114;46,906;44,5;512939,95199999976;0,05129407751673554;2000-06-14;2000-06-15;;1 days
1;-166875;181;184;62,99875;65,0;-333958,5937499998;-0,03176650330363695;2000-09-20;2000-09-25;;5 days
2;-155419;193;195;65,49375;67,375;-292381,9937499991;-0,02872411489645943;2000-10-06;2000-10-10;;4 days
3;-150954;197;198;65,49375;60,75;716088,0375000009;0,0724305754365876;2000-10-12;2000-10-13;;1 days
4;-177065;219;220;59,88;58,5;244349,70000000045;0,023046092184368816;2000-11-13;2000-11-14;;1 days
5;239235;237;238;45,3405;49,0;875480,4825000003;0,08071150516646264;2000-12-08;2000-12-11;;3 days
6;215900;266;268;54,295875;56,25;421895,5874999995;0,03599030313076268;2001-01-23;2001-01-25;;2 days
7;205635;270;272;59,0578786239624;57,5;-320354,3708385086;-0,02637884496125975;2001-01-29;2001-01-31;;2 days
8;206952;296;299;57,1340404586792;55,849998474121094;-265735,0567882696;-0,02247420231878683;2001-03-07;2001-03-12;;5 days
9;-217288;300;301;53,19339923858642;48,5;1019819,3337539666;0,08823273762850325;2001-03-13;2001-03-14;;1 days
10;-265277;304;308;47,414978324890136;43,900001525878906;932442,5003113019;0,07413220301244072;2001-03-19;2001-03-23;;4 days
11;281553;351;353;47,98577938842774;46,09000015258789;-533762,3311884162;-0,03950710522995138;2001-05-24;2001-05-29;;5 days
12;-306092;360;376;42,39503954315185;44,5;-644311,556157563;-0,04965110257075267;2001-06-07;2001-06-29;;22 days
13;-360794;410;417;34,1815;35,54999923706055;-493746,31373602303;-0,04003625461318405;2001-08-17;2001-08-28;;11 days
14;-478326;428;429;24,750399238586425;22,850000381469727;909010,1837292019;0,0767825536387281;2001-09-19;2001-09-20;;1 days
15;-543545;430;432;23,453;25,420000076293945;-1069153,0564691927;-0,08386987064742013;2001-09-21;2001-09-25;;4 days
16;-866816;433;434;13,473;12,380000114440918;947429,788800782;0,08112520489564923;2001-09-26;2001-09-27;;1 days
17;850833;468;470;14,839620420455933;16,0;987289,238802217;0,07819469411390889;2001-11-14;2001-11-16;;2 days
18;796842;471;478;17,08409923553467;15,899999618530273;-943540,3070130168;-0,06931004091462345;2001-11-19;2001-11-29;;10 days
19;864877;497;498;14,6492398853302;16,299999237060547;1427703,7958464872;0,11268566592205387;2001-12-27;2001-12-28;;1 days
20;-794921;505;508;17,734460456848144;16,600000381469727;901806,1375798867;0,06396924666182024;2002-01-09;2002-01-14;;5 days
21;-1398080;524;525;10,7285;9,949999809265137;1088405,5466625981;0,07256374989372827;2002-02-06;2002-02-07;;1 days
22;-1791106;531;532;8,982;6,5;4445525,091999998;0,2763304386550879;2002-02-15;2002-02-19;;4 days
23;2931653;544;545;7,003979770660401;7,489999771118164;1424841,9924020038;0,0693919766150235;2002-03-07;2002-03-08;;1 days
24;2788073;551;552;7,875720133781433;9,100000381469727;3413382,703013043;0,1554499432295684;2002-03-18;2002-03-19;;1 days
25;2861110;566;569;8,867700382232666;8,5;-1052031,2406097034;-0,04146513373065597;2002-04-09;2002-04-12;;3 days
26;-3136186;576;577;7,75445998096466;7,789999961853027;-111459,99050236403;-0,004583166458477894;2002-04-23;2002-04-24;;1 days
27;-4620283;607;608;5,2395;4,590000152587891;3000873,103500761;0,12396218101194945;2002-06-06;2002-06-07;;1 days
28;16457296;643;644;1,6532999761104583;2,299999952316284;10642932,931612233;0,3911570710399741;2002-07-29;2002-07-30;;1 days
29;11842077;667;668;3,1963800573349;2,930000066757202;-3154492,359680372;-0,08333802169939764;2002-08-30;2002-09-03;;4 days
30;12150187;671;675;2,8556999044418334;3,0999999046325684;2968290,686417465;0,08554820477135716;2002-09-06;2002-09-12;;6 days
31;-30935295;696;697;1,217560028553009;1,4500000476837158;-7190600,561614058;-0,19090641420525833;2002-10-11;2002-10-14;;3 days
32;14836171;714;715;2,0540999522209167;2,299999952316284;3648214,4503148887;0,11971179875132054;2002-11-06;2002-11-07;;1 days
33;23325398;725;726;1,4629200382232666;1,600000023841858;3197445,2223879197;0,09370299267010962;2002-11-21;2002-11-22;;1 days
34;10795984;741;743;3,4569000477790834;3,5;465306,39457777963;0,012467803993524873;2002-12-16;2002-12-18;;2 days
35;-10373059;766;767;3,642700095176697;3,700000047683716;-594375,7880525063;-0,015730076868773812;2003-01-23;2003-01-24;;1 days
36;11896582;802;804;3,1262398853302003;3,390000104904175;3137845,0804997934;0,08436979542474088;2003-03-17;2003-03-19;;2 days
37;8033715;828;830;5,0200202293395995;5,489999771118164;3775681,694479581;0,09362104539574578;2003-04-23;2003-04-25;;2 days
38;7215911;835;836;6,112199904441834;6,800000190734863;4963105,651665021;0,11252908887898028;2003-05-02;2003-05-05;;3 days
39;-8033747;838;841;6,107759885787964;6,559999942779541;-3633182,2011359143;-0,07404352257590974;2003-05-07;2003-05-12;;5 days
40;-6202461;847;849;7,325320152282715;6,730000019073486;3692449,9087450453;0,0812688211345568;2003-05-20;2003-05-22;;2 days
41;6167221;856;860;7,965899808883667;7,849999904632568;-714780,3233953648;-0,014549505646787808;2003-06-03;2003-06-09;;6 days
42;-6063713;861;867;7,984;7,03000020980835;5784780,929782383;0,11948895167731088;2003-06-10;2003-06-18;;8 days
43;-7648744;886;890;7,085799904823303;6,519999980926514;4327658,773106025;0,07984983085842567;2003-07-16;2003-07-22;;6 days
44;9734718;902;907;6,0120000000000005;6,400000095367432;3777071,512375049;0,06453760734654534;2003-08-07;2003-08-14;;7 days
45;8436614;924;926;7,3847398853302;6,949999809265137;-3667734,2120915777;-0,058870059449037004;2003-09-09;2003-09-11;;2 days
46;8060251;929;930;7,2745202293396;7,28000020980835;44170,018053222484;0,0007533115993887396;2003-09-16;2003-09-17;;1 days
47;7989292;933;936;7,344659923553467;7,119999885559082;-1794874,644268233;-0,030588215156691745;2003-09-22;2003-09-25;;3 days
48;-7671299;940;941;7,415139828681946;7,550000190734863;-1034554,1605561816;-0,018187163717570565;2003-10-01;2003-10-02;;1 days
49;-6380972;973;975;8,752460456848144;8,489999771118164;1674754,2867438036;0,029987074723042517;2003-11-17;2003-11-19;;2 days
50;6457721;1001;1003;8,9077803440094;9,470000267028809;3630659,403500822;0,0631156024629087;2003-12-29;2003-12-31;;2 days
51;5682733;1019;1022;10,7614797706604;10,430000305175781;-1883709,2973318088;-0,030802405668070798;2004-01-26;2004-01-29;;3 days
52;-6987022;1039;1043;8,483;9,0600004196167;-4031514,625871105;-0,0680184391862193;2004-02-24;2004-03-01;;6 days
53;-6504124;1050;1056;8,492980228424072;8,699999809265137;-1346481,0242183101;-0,02437537534212275;2004-03-10;2004-03-18;;8 days
54;6327687;1086;1088;8,517;9,0;3056272,8210000033;0,05671010919337793;2004-04-30;2004-05-04;;4 days
55;-6433293;1090;1092;8,852259885787964;8,149999618530273;4517846,06152703;0,07933118506666847;2004-05-06;2004-05-10;;4 days
56;-6008801;1141;1142;10,2295;9,449999809265137;4683861,525587836;0,07620120149908238;2004-07-21;2004-07-22;;1 days
57;-6840399;1151;1161;9,670619581222534;9,930000305175781;-1774267,644749072;-0,02682152076966071;2004-08-04;2004-08-18;;14 days
58;-5658389;1211;1212;11,377199619293213;10,850000381469727;2983098,3681088006;0,04633822517532993;2004-10-28;2004-10-29;;1 days
59;5611459;1222;1229;12,003959541320802;12,609999656677246;3400769,2596779587;0,0504866842703271;2004-11-12;2004-11-23;;11 days
60;-5236506;1257;1261;13,512919961929322;12,9399995803833;3000101,01548803;0,04239797047271354;2005-01-04;2005-01-10;;6 days
61;4875057;1281;1288;15,130200382232665;16,200000762939453;5215337,834567291;0,07070629295584552;2005-02-08;2005-02-17;;9 days
62;4776866;1293;1299;16,533;17,75;5813445,921999994;0,0736103550474807;2005-02-25;2005-03-07;;10 days
63;-4948124;1301;1312;17,135660076141356;15,800000190734863;6609010,7348171165;0,07794621738944174;2005-03-09;2005-03-24;;15 days
64;-5371352;1323;1325;17,015899238586425;17,389999389648438;-2009423,5946072456;-0,021985329474311754;2005-04-11;2005-04-13;;2 days
65;-5566693;1340;1347;16,057820152282716;14,5;8671906,536971128;0,09701317722513303;2005-05-04;2005-05-13;;9 days
66;6680214;1356;1369;14,679299617767334;15,270000457763672;3946008,021155293;0,040240396706759274;2005-05-26;2005-06-15;;20 days
67;6245600;1379;1384;16,33259923553467;15,550000190734863;-4887800,594201668;-0,04791638082302985;2005-06-29;2005-07-07;;8 days
68;-6036830;1397;1407;16,08776083755493;15,210000038146973;5298892,726689948;0,05456078122189212;2005-07-26;2005-08-09;;14 days
69;-6751527;1413;1414;15,169599809646606;15,260000228881836;-610340,871277977;-0,0059593147063605745;2005-08-17;2005-08-18;;1 days
