indice;indice_original_upper_pivot;valor_rsi;resist_slope;resist_intercept;inicio_janela;fim_janela;mapeado;x_min;x_max;num_zeros
5,0;82,0;60,223367697594504;0,6622672859786263;5,917450247347148;62,0;111,0;1,0;62,0;108,0;3,0
7,0;82,0;60,223367697594504;0,6971234589248698;3,0592440657551805;63,0;112,0;1,0;62,0;108,0;3,0
16,0;108,0;61,83889340927583;0,025756505719750748;59,05719079154275;91,0;140,0;1,0;82,0;133,0;3,0
18,0;108,0;61,83889340927583;0,025756505719750748;59,05719079154275;94,0;143,0;1,0;82,0;141,0;3,0
21,0;133,0;62,4828060522696;0,025756505719750748;59,05719079154275;101,0;150,0;1,0;82,0;141,0;3,0
22,0;155,0;65,19659936238044;0,07144055219371502;54,123313772354614;105,0;154,0;1,0;82,0;151,0;3,0
23,0;108,0;61,83889340927583;0,07144055219371502;54,123313772354614;108,0;157,0;1,0;82,0;155,0;4,0
25,0;155,0;65,19659936238044;0,12335424136867443;46,076691950235904;109,0;158,0;1,0;125,0;155,0;3,0
26,0;133,0;62,4828060522696;0,12335424136867443;46,076691950235904;113,0;162,0;1,0;125,0;159,0;3,0
29,0;155,0;65,19659936238044;0,12335424136867443;46,076691950235904;119,0;168,0;1,0;125,0;163,0;3,0
31,0;155,0;65,19659936238044;0,12335424136867443;46,076691950235904;125,0;174,0;1,0;125,0;169,0;3,0
33,0;155,0;65,19659936238044;0,12335424136867443;46,076691950235904;128,0;177,0;1,0;125,0;169,0;3,0
34,0;155,0;65,19659936238044;-0,0650632197618687;75,28139842547009;133,0;182,0;1,0;155,0;178,0;3,0
35,0;155,0;65,19659936238044;0,12335424136867443;46,076691950235904;133,0;182,0;1,0;125,0;178,0;3,0
38,0;155,0;65,19659936238044;-0,014233014488657063;67,40271660812229;141,0;190,0;1,0;155,0;189,0;3,0
40,0;155,0;65,19659936238044;-0,014233014488657063;67,40271660812229;145,0;194,0;1,0;155,0;189,0;3,0
43,0;189,0;64,7126768697661;-0,014233014488657063;67,40271660812229;151,0;200,0;1,0;155,0;195,0;3,0
45,0;189,0;64,7126768697661;-0,014233014488657063;67,40271660812229;155,0;204,0;1,0;155,0;195,0;3,0
47,0;189,0;64,7126768697661;0,021348129202591083;60,67788045047639;159,0;208,0;1,0;108,0;195,0;7,0
49,0;189,0;64,7126768697661;0,021348129202591083;60,67788045047639;163,0;212,0;1,0;108,0;195,0;7,0
51,0;189,0;64,7126768697661;0,021348129202591083;60,67788045047639;166,0;215,0;1,0;108,0;195,0;7,0
52,0;189,0;64,7126768697661;-0,514320638955562;161,9192776323673;169,0;218,0;1,0;189,0;216,0;3,0
53,0;189,0;64,7126768697661;0,021348129202591083;60,67788045047639;169,0;218,0;1,0;108,0;216,0;7,0
54,0;189,0;64,7126768697661;-0,514320638955562;161,9192776323673;173,0;222,0;1,0;189,0;216,0;3,0
56,0;189,0;64,7126768697661;-0,514320638955562;161,9192776323673;178,0;227,0;1,0;189,0;223,0;3,0
58,0;189,0;64,7126768697661;-0,514320638955562;161,9192776323673;182,0;231,0;1,0;189,0;228,0;4,0
59,0;189,0;64,7126768697661;-0,514320638955562;161,9192776323673;189,0;238,0;1,0;189,0;232,0;5,0
63,0;216,0;50,826019617965926;-0,044730718128667135;60,48785473375803;216,0;265,0;1,0;216,0;260,0;3,0
64,0;270,0;62,209302908635266;0,42374920322901244;-52,2029819631981;220,0;269,0;1,0;223,0;260,0;3,0
65,0;270,0;62,209302908635266;0,42374920322901244;-52,2029819631981;223,0;272,0;1,0;223,0;270,0;4,0
66,0;270,0;62,209302908635266;0,4483846255631053;-58,854545993403164;228,0;277,0;1,0;223,0;270,0;4,0
68,0;270,0;62,209302908635266;0,47188731504528875;-65,20027215359269;231,0;280,0;1,0;228,0;270,0;3,0
70,0;270,0;62,209302908635266;0,47188731504528875;-65,20027215359269;232,0;281,0;1,0;228,0;281,0;3,0
72,0;270,0;62,209302908635266;0,47188731504528875;-65,20027215359269;239,0;288,0;1,0;228,0;281,0;3,0
73,0;270,0;62,209302908635266;-0,32863525961714213;150,94082300526364;242,0;291,0;1,0;270,0;289,0;3,0
74,0;270,0;62,209302908635266;0,47188731504528875;-65,20027215359269;242,0;291,0;1,0;228,0;289,0;3,0
85,0;297,0;57,80200873077576;-0,183479927764467;112,29554727682246;289,0;338,0;1,0;270,0;338,0;3,0
86,0;297,0;57,80200873077576;0,22959696935827445;-10,388291168631746;289,0;338,0;1,0;223,0;232,0;3,0
87,0;297,0;57,80200873077576;-0,14381703494204742;100,51566810856384;292,0;341,0;1,0;270,0;338,0;3,0
88,0;297,0;57,80200873077576;-0,14381703494204742;100,51566810856384;297,0;346,0;1,0;270,0;342,0;4,0
89,0;352,0;53,96383687907441;0,23304376826700918;-28,067569550912822;302,0;351,0;1,0;311,0;342,0;4,0
90,0;352,0;53,96383687907441;0,23304376826700918;-28,067569550912822;311,0;360,0;1,0;311,0;352,0;5,0
92,0;352,0;53,96383687907441;0,23304376826700918;-28,067569550912822;319,0;368,0;1,0;311,0;352,0;5,0
94,0;352,0;53,96383687907441;0,23304376826700918;-28,067569550912822;326,0;375,0;1,0;311,0;369,0;5,0
96,0;352,0;53,96383687907441;0,26335947206907806;-38,738697289241074;330,0;379,0;1,0;311,0;369,0;5,0
97,0;380,0;50,84631006178673;-0,11134024347455984;93,15560258211947;338,0;387,0;1,0;270,0;380,0;3,0
99,0;380,0;50,84631006178673;-0,11134024347455984;93,15560258211947;339,0;388,0;1,0;270,0;380,0;3,0
101,0;380,0;50,84631006178673;-0,11134024347455984;93,15560258211947;342,0;391,0;1,0;270,0;389,0;3,0
103,0;380,0;50,84631006178673;-0,11134024347455984;93,15560258211947;345,0;394,0;1,0;270,0;389,0;3,0
105,0;380,0;50,84631006178673;-0,11134024347455984;93,15560258211947;350,0;399,0;1,0;270,0;395,0;3,0
106,0;352,0;53,96383687907441;-0,11134024347455984;93,15560258211947;352,0;401,0;1,0;270,0;400,0;3,0
121,0;420,0;37,81049027629531;-0,1364767783503378;95,13073718343719;420,0;469,0;1,0;406,0;463,0;3,0
127,0;471,0;67,88874828254224;-0,6443379471416448;371,37192138625693;445,0;494,0;1,0;471,0;492,0;3,0
146,0;546,0;33,08823890339491;-0,5768097050535572;348,0263378626372;498,0;547,0;1,0;498,0;546,0;3,0
148,0;559,0;47,302159466235125;-0,015610201835796153;56,02826229244518;512,0;561,0;1,0;512,0;559,0;3,0
153,0;569,0;70,26777154915126;1,5813810866623603;-829,5380667617318;535,0;584,0;1,0;536,0;569,0;3,0
155,0;569,0;70,26777154915126;1,5813810866623603;-829,5380667617318;536,0;585,0;1,0;536,0;585,0;3,0
157,0;569,0;70,26777154915126;1,616501419380711;-849,5215360784733;546,0;595,0;1,0;536,0;585,0;3,0
166,0;585,0;50,71283033418761;-0,2538997710794071;199,24419641564074;585,0;634,0;1,0;585,0;629,0;3,0
169,0;645,0;42,95112804699606;0,06549090326296358;0,7094954423845508;605,0;654,0;1,0;605,0;645,0;3,0
171,0;645,0;42,95112804699606;0,08574950062845103;-12,357299858354857;612,0;661,0;1,0;605,0;655,0;4,0
172,0;667,0;47,43589836660756;0,14480134848721413;-49,146601074364256;617,0;666,0;1,0;605,0;655,0;4,0
173,0;623,0;41,06463903317014;0,14480134848721413;-49,146601074364256;623,0;672,0;1,0;605,0;667,0;5,0
175,0;676,0;64,09735986565383;0,0;64,09735986565383;627,0;676,0;1,0;133,0;463,0;7,0
177,0;676,0;64,09735986565383;0,0;64,09735986565383;629,0;678,0;1,0;133,0;463,0;7,0
178,0;676,0;64,09735986565383;0,5348153267846137;-297,43780104074506;629,0;678,0;1,0;629,0;677,0;3,0
179,0;676,0;64,09735986565383;0,0;64,09735986565383;635,0;684,0;1,0;133,0;463,0;7,0
180,0;676,0;64,09735986565383;0,6821365102792828;-397,02692108314136;635,0;684,0;1,0;645,0;677,0;3,0
181,0;676,0;64,09735986565383;0,0;64,09735986565383;639,0;688,0;1,0;133,0;463,0;7,0
182,0;676,0;64,09735986565383;0,6821365102792828;-397,02692108314136;639,0;688,0;1,0;645,0;685,0;3,0
183,0;676,0;64,09735986565383;0,0;64,09735986565383;645,0;694,0;1,0;133,0;463,0;7,0
184,0;676,0;64,09735986565383;0,6821365102792828;-397,02692108314136;645,0;694,0;1,0;645,0;689,0;3,0
185,0;677,0;64,09735986565383;-0,7289040952425818;557,5654323448817;654,0;703,0;1,0;676,0;689,0;4,0
186,0;677,0;64,09735986565383;-0,0;64,09735986565383;654,0;703,0;1,0;133,0;463,0;7,0
187,0;677,0;64,09735986565383;-0,7289040952425818;557,5654323448817;655,0;704,0;1,0;676,0;704,0;4,0
188,0;677,0;64,09735986565383;-0,0;64,09735986565383;655,0;704,0;1,0;133,0;463,0;7,0
189,0;677,0;64,09735986565383;-0,5564483343906227;440,81288224810544;664,0;713,0;1,0;676,0;704,0;3,0
190,0;677,0;64,09735986565383;-0,0;64,09735986565383;664,0;713,0;1,0;133,0;463,0;7,0
191,0;677,0;64,09735986565383;-0,5564483343906227;440,81288224810544;667,0;716,0;1,0;676,0;714,0;4,0
192,0;677,0;64,09735986565383;-0,0;64,09735986565383;667,0;716,0;1,0;133,0;463,0;7,0
193,0;677,0;64,09735986565383;-0,5564483343906227;440,81288224810544;676,0;725,0;1,0;676,0;714,0;4,0
194,0;677,0;64,09735986565383;-0,0;64,09735986565383;676,0;725,0;1,0;133,0;463,0;7,0
195,0;677,0;64,09735986565383;-0,5564483343906227;440,81288224810544;677,0;726,0;1,0;676,0;714,0;4,0
198,0;689,0;55,075593874630655;0,2581633152144718;-122,79893030814041;689,0;738,0;1,0;629,0;667,0;3,0
201,0;733,0;66,43477974406741;0,20279759513402099;-82,21585748916996;704,0;753,0;1,0;685,0;743,0;3,0
203,0;733,0;66,43477974406741;0,20279759513402099;-82,21585748916996;710,0;759,0;1,0;685,0;754,0;3,0
205,0;733,0;66,43477974406741;0,20279759513402099;-82,21585748916996;714,0;763,0;1,0;685,0;760,0;3,0
207,0;733,0;66,43477974406741;0,20279759513402099;-82,21585748916996;720,0;769,0;1,0;685,0;760,0;3,0
209,0;760,0;68,19727723588242;-0,015616379972070483;80,065726014656;731,0;780,0;1,0;569,0;770,0;4,0
211,0;760,0;68,19727723588242;-0,015616379972070483;80,065726014656;733,0;782,0;1,0;569,0;781,0;4,0
213,0;760,0;68,19727723588242;-0,015616379972070483;80,065726014656;736,0;785,0;1,0;569,0;781,0;4,0
214,0;760,0;68,19727723588242;-0,5721269539336623;503,01376222546577;741,0;790,0;1,0;760,0;786,0;3,0
215,0;760,0;68,19727723588242;-0,015616379972070483;80,065726014656;741,0;790,0;1,0;569,0;786,0;4,0
216,0;760,0;68,19727723588242;-0,5721269539336623;503,01376222546577;743,0;792,0;1,0;760,0;791,0;4,0
217,0;760,0;68,19727723588242;-0,015616379972070483;80,065726014656;743,0;792,0;1,0;569,0;791,0;4,0
225,0;786,0;53,321976433607205;0,5893258240680878;-409,88812128390975;786,0;835,0;1,0;786,0;835,0;3,0
227,0;817,0;70,05075469431756;0,7809446744116644;-567,9810443000123;791,0;840,0;1,0;791,0;835,0;3,0
230,0;835,0;82,1989418129435;-0,5264849921517254;521,8139102596342;803,0;852,0;1,0;835,0;845,0;3,0
243,0;858,0;74,87309957982654;-0,15853787012305423;210,89859214540706;841,0;890,0;1,0;841,0;883,0;3,0
245,0;858,0;74,87309957982654;-0,15853787012305423;210,89859214540706;844,0;893,0;1,0;841,0;883,0;3,0
246,0;858,0;74,87309957982654;-0,9142787482330628;859,3242655637944;845,0;894,0;1,0;858,0;894,0;3,0
247,0;858,0;74,87309957982654;-0,15853787012305423;210,89859214540706;845,0;894,0;1,0;841,0;894,0;3,0
250,0;911,0;51,44032752229876;-0,019101801775550875;68,84206893982561;861,0;910,0;1,0;155,0;463,0;4,0
252,0;879,0;52,05158517911639;0,09015575406580972;-27,195322644730354;879,0;928,0;1,0;879,0;924,0;3,0
253,0;883,0;50,95057107754394;0,12580543986668008;-60,13563232473457;883,0;932,0;1,0;879,0;924,0;3,0
254,0;934,0;68,35747982685982;0,6599603795855883;-548,0455147060796;884,0;933,0;1,0;894,0;924,0;3,0
256,0;934,0;68,35747982685982;0,6599603795855883;-548,0455147060796;894,0;943,0;1,0;894,0;934,0;4,0
258,0;934,0;68,35747982685982;0,6629129021754816;-550,8031708050399;899,0;948,0;1,0;894,0;944,0;4,0
259,0;934,0;68,35747982685982;0,07398218181656754;-0,7418779898142702;906,0;955,0;1,0;934,0;949,0;3,0
260,0;934,0;68,35747982685982;0,6629129021754816;-550,8031708050399;906,0;955,0;1,0;894,0;949,0;4,0
261,0;934,0;68,35747982685982;0,07398218181656754;-0,7418779898142702;911,0;960,0;1,0;934,0;949,0;3,0
263,0;934,0;68,35747982685982;0,07398218181656754;-0,7418779898142702;920,0;969,0;1,0;934,0;961,0;3,0
266,0;949,0;69,46721255410833;0,07398218181656754;-0,7418779898142702;924,0;973,0;1,0;934,0;970,0;3,0
268,0;949,0;69,46721255410833;0,07398218181656754;-0,7418779898142702;932,0;981,0;1,0;934,0;970,0;3,0
270,0;949,0;69,46721255410833;0,07398218181656754;-0,7418779898142702;934,0;983,0;1,0;934,0;982,0;3,0
275,0;970,0;65,01502216398347;-0,41607717080130924;468,6098778412534;949,0;998,0;1,0;970,0;995,0;3,0
277,0;970,0;65,01502216398347;-0,41607717080130924;468,6098778412534;961,0;1010,0;1,0;970,0;995,0;3,0
297,0;1074,0;47,96380959408671;0,3412775290419313;-318,56825659694755;1030,0;1079,0;1,0;1057,0;1074,0;4,0
300,0;1088,0;59,187617214758745;0,5696571582893528;-560,599371004057;1045,0;1094,0;1,0;1057,0;1088,0;3,0
302,0;1088,0;59,187617214758745;0,5696571582893528;-560,599371004057;1057,0;1106,0;1,0;1057,0;1095,0;3,0
304,0;1088,0;59,187617214758745;0,5800153888228571;-571,8691258245099;1061,0;1110,0;1,0;1057,0;1095,0;3,0
306,0;1088,0;59,187617214758745;0,6837397697839414;-684,7212523101693;1068,0;1117,0;1,0;1068,0;1095,0;3,0
311,0;1088,0;59,187617214758745;0,23474558676018756;-196,21558118032533;1080,0;1129,0;1,0;1088,0;1127,0;3,0
313,0;1088,0;59,187617214758745;0,23955891308491792;-201,45248022163196;1086,0;1135,0;1,0;1088,0;1127,0;3,0
314,0;1088,0;59,187617214758745;0,23955891308491792;-201,45248022163196;1088,0;1137,0;1,0;1088,0;1136,0;4,0
315,0;1118,0;66,22998481756437;0,24758112362613519;-210,56571139645476;1094,0;1143,0;1,0;1088,0;1136,0;4,0
317,0;1118,0;66,22998481756437;0,24758112362613519;-210,56571139645476;1095,0;1144,0;1,0;1088,0;1144,0;4,0
320,0;1136,0;70,6864450428348;0,24758112362613519;-210,5657113964548;1099,0;1148,0;1,0;1088,0;1144,0;4,0
322,0;1136,0;70,6864450428348;0,24758112362613519;-210,5657113964548;1113,0;1162,0;1,0;1088,0;1149,0;4,0
324,0;1136,0;70,6864450428348;0,24758112362613519;-210,5657113964548;1118,0;1167,0;1,0;1088,0;1163,0;4,0
326,0;1136,0;70,6864450428348;0,2951900304501183;-264,6494295484996;1127,0;1176,0;1,0;1118,0;1163,0;3,0
329,0;1187,0;60,202020941528794;0,03117805347164726;23,193671470683498;1137,0;1186,0;1,0;879,0;911,0;4,0
330,0;1144,0;55,04032157276245;0,1403507125998047;-105,52089364141412;1143,0;1192,0;1,0;1144,0;1187,0;5,0
331,0;1144,0;55,04032157276245;0,1403507125998047;-105,52089364141412;1144,0;1193,0;1,0;1144,0;1193,0;5,0
332,0;1149,0;54,625552511545976;0,177568133406988;-149,40023277308322;1149,0;1198,0;1,0;1144,0;1193,0;5,0
333,0;1163,0;56,03645775176908;0,24475867262415862;-228,6178785101274;1154,0;1203,0;1,0;1163,0;1193,0;3,0
334,0;1179,0;59,952596513755616;0,0462435297858495;5,431474896239052;1160,0;1209,0;1,0;1179,0;1204,0;3,0
335,0;1179,0;59,952596513755616;0,24475867262415862;-228,6178785101274;1160,0;1209,0;1,0;1163,0;1204,0;3,0
336,0;1179,0;59,952596513755616;0,0462435297858495;5,431474896239052;1163,0;1212,0;1,0;1179,0;1210,0;4,0
337,0;1179,0;59,952596513755616;0,24475867262415862;-228,6178785101274;1163,0;1212,0;1,0;1163,0;1210,0;3,0
338,0;1179,0;59,952596513755616;0,0462435297858495;5,431474896239052;1166,0;1215,0;1,0;1179,0;1210,0;4,0
339,0;1225,0;70,73577709925515;0,23441696924998978;-216,42501023198236;1175,0;1224,0;1,0;1149,0;1216,0;4,0
340,0;1225,0;70,73577709925515;0,23441696924998978;-216,42501023198236;1179,0;1228,0;1,0;1149,0;1225,0;5,0
341,0;1225,0;70,73577709925515;0,188924399978769;-160,6966128747369;1181,0;1230,0;1,0;1144,0;1225,0;3,0
342,0;1225,0;70,73577709925515;0,2772041094138514;-268,83925693271283;1181,0;1230,0;1,0;1179,0;1225,0;3,0
343,0;1225,0;70,73577709925515;0,188924399978769;-160,6966128747369;1186,0;1235,0;1,0;1144,0;1231,0;4,0
344,0;1225,0;70,73577709925515;0,2772041094138514;-268,83925693271283;1186,0;1235,0;1,0;1179,0;1231,0;4,0
345,0;1225,0;70,73577709925515;0,188924399978769;-160,6966128747369;1187,0;1236,0;1,0;1144,0;1236,0;4,0
346,0;1225,0;70,73577709925515;0,2772041094138514;-268,83925693271283;1187,0;1236,0;1,0;1179,0;1236,0;4,0
347,0;1225,0;70,73577709925515;0,188924399978769;-160,6966128747369;1192,0;1241,0;1,0;1144,0;1236,0;4,0
348,0;1225,0;70,73577709925515;0,40038372396957755;-419,7342847634774;1192,0;1241,0;1,0;1193,0;1236,0;3,0
349,0;1225,0;70,73577709925515;0,188924399978769;-160,6966128747369;1193,0;1242,0;1,0;1144,0;1242,0;4,0
350,0;1225,0;70,73577709925515;0,40038372396957755;-419,7342847634774;1193,0;1242,0;1,0;1193,0;1242,0;3,0
351,0;1225,0;70,73577709925515;0,188924399978769;-160,6966128747369;1199,0;1248,0;1,0;1144,0;1242,0;4,0
352,0;1225,0;70,73577709925515;0,517597919530108;-563,3216743251271;1199,0;1248,0;1,0;1204,0;1242,0;4,0
353,0;1225,0;70,73577709925515;0,188924399978769;-160,6966128747369;1204,0;1253,0;1,0;1144,0;1249,0;4,0
354,0;1225,0;70,73577709925515;0,517597919530108;-563,3216743251271;1204,0;1253,0;1,0;1204,0;1249,0;4,0
355,0;1231,0;71,86932349912776;-0,03337085998633032;112,94885214230038;1210,0;1259,0;1,0;1020,0;1249,0;4,0
356,0;1231,0;71,86932349912776;0,188924399978769;-160,6966128747369;1210,0;1259,0;1,0;1144,0;1249,0;4,0
357,0;1231,0;71,86932349912776;-0,03337085998633032;112,94885214230038;1211,0;1260,0;1,0;1020,0;1249,0;4,0
358,0;1231,0;71,86932349912776;0,188924399978769;-160,6966128747369;1211,0;1260,0;1,0;1144,0;1249,0;4,0
360,0;1249,0;71,26864801937381;-0,03337085998633032;112,94885214230038;1216,0;1265,0;1,0;1020,0;1261,0;4,0
362,0;1249,0;71,26864801937381;-0,03337085998633032;112,94885214230038;1220,0;1269,0;1,0;1020,0;1261,0;4,0
364,0;1249,0;71,26864801937381;-0,03337085998633032;112,94885214230038;1225,0;1274,0;1,0;1020,0;1270,0;4,0
365,0;1281,0;73,49398183651816;0,03249316674780801;31,8702352325761;1231,0;1280,0;1,0;1118,0;1270,0;6,0
366,0;1249,0;71,26864801937381;0,06954168178576081;-15,588912531041444;1236,0;1285,0;1,0;1225,0;1281,0;4,0
368,0;1249,0;71,26864801937381;0,07223609908126459;-18,95423973312566;1238,0;1287,0;1,0;1225,0;1281,0;4,0
370,0;1249,0;71,26864801937381;0,07223609908126459;-18,95423973312566;1242,0;1291,0;1,0;1225,0;1288,0;5,0
372,0;1249,0;71,26864801937381;0,20912992078287743;-189,93462303844007;1249,0;1298,0;1,0;1187,0;1216,0;4,0
379,0;1299,0;81,72514405851769;-1,1252031878945261;1543,3640851335072;1270,0;1319,0;1,0;1299,0;1319,0;3,0
383,0;1299,0;81,72514405851769;-0,9061269582719356;1258,784062853762;1281,0;1330,0;1,0;1299,0;1325,0;3,0
385,0;1299,0;81,72514405851769;-0,9061269582719356;1258,784062853762;1287,0;1336,0;1,0;1299,0;1325,0;3,0
387,0;1299,0;81,72514405851769;-0,9061269582719356;1258,784062853762;1288,0;1337,0;1,0;1299,0;1337,0;4,0
389,0;1299,0;81,72514405851769;-0,9061269582719356;1258,784062853762;1293,0;1342,0;1,0;1299,0;1337,0;4,0
390,0;1299,0;81,72514405851769;-0,9061269582719356;1258,784062853762;1299,0;1348,0;1,0;1299,0;1343,0;5,0
391,0;1306,0;73,47189364358307;-0,8055816052703006;1125,5614701265959;1306,0;1355,0;1,0;1306,0;1343,0;3,0
394,0;1362,0;39,811064372631584;-0,49607510191393994;715,4653531794178;1319,0;1368,0;1,0;1319,0;1362,0;3,0
396,0;1372,0;49,44903664498087;-0,1854639680524785;303,9056008129814;1325,0;1374,0;1,0;1319,0;1372,0;3,0
403,0;1382,0;67,41070731663703;1,295128701992063;-1722,457158836394;1350,0;1399,0;1,0;1358,0;1388,0;3,0
405,0;1382,0;67,41070731663703;1,295128701992063;-1722,457158836394;1358,0;1407,0;1,0;1358,0;1400,0;3,0
