;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;cenario
0;35;1;50;2;2;3;6;0,02;0,05;NOC;43,050482475768234;1,7780626050244102;-10,406256099722683;60,5;Media_dos_resultados_por_ativo
