;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades
0;14;1;50;2;2;3;6;0,02;0,05;AEE;in_sample_1_1x;21,555309302526403;1,2548943033809306;-15,147462321002115;106,0
1;14;1;100;2;2;3;6;0,02;0,05;AEE;in_sample_1_1x;9,000260966006657;0,6063094685588405;-18,491682952415;82,0
2;21;1;50;2;2;3;6;0,02;0,05;AEE;in_sample_1_1x;11,291160584366523;0,6967149970724836;-17,020697671822248;97,0
3;21;1;100;2;2;3;6;0,02;0,05;AEE;in_sample_1_1x;4,007184087493187;0,28704349522089634;-19,194593398532113;73,0
4;28;1;50;2;2;3;6;0,02;0,05;AEE;in_sample_1_1x;28,07158060049888;1,5944500151046483;-15,25588144442558;98,0
5;28;1;100;2;2;3;6;0,02;0,05;AEE;in_sample_1_1x;22,038623137475888;1,3592799217391418;-13,692938775870477;73,0
6;35;1;50;2;2;3;6;0,02;0,05;AEE;in_sample_1_1x;20,132692687522848;1,1051699980529224;-15,737321910739277;107,0
7;35;1;100;2;2;3;6;0,02;0,05;AEE;in_sample_1_1x;11,910573311495053;0,8328638677231932;-17,629684275129488;74,0
8;42;1;50;2;2;3;6;0,02;0,05;AEE;in_sample_1_1x;34,28802431716915;1,7671954375798034;-9,175318215725737;103,0
9;42;1;100;2;2;3;6;0,02;0,05;AEE;in_sample_1_1x;19,37712078945182;1,1977681417450343;-11,922678158536382;72,0
10;49;1;50;2;2;3;6;0,02;0,05;AEE;in_sample_1_1x;24,566319735500166;1,369971661737338;-17,862834656170147;105,0
11;49;1;100;2;2;3;6;0,02;0,05;AEE;in_sample_1_1x;15,562610044045844;1,0215584318132063;-16,71355018586025;75,0
12;56;1;50;2;2;3;6;0,02;0,05;AEE;in_sample_1_1x;13,681195963000746;0,8428135745025593;-15,341990876886902;88,0
13;56;1;100;2;2;3;6;0,02;0,05;AEE;in_sample_1_1x;7,736375540367879;0,5439473000824733;-15,668175822015373;76,0
14;63;1;50;2;2;3;6;0,02;0,05;AEE;in_sample_1_1x;25,118614592220467;1,3640587696039819;-12,237530145995501;93,0
15;63;1;100;2;2;3;6;0,02;0,05;AEE;in_sample_1_1x;21,16319423471158;1,3434321689574031;-15,113787192545935;71,0
16;14;1;50;2;2;4;6;0,02;0,05;AEE;in_sample_1_1x;25,13318989217972;1,4355393964952763;-15,892984162169965;107,0
17;14;1;100;2;2;4;6;0,02;0,05;AEE;in_sample_1_1x;8,977588747672737;0,6048540036350522;-19,60905674589789;80,0
18;21;1;50;2;2;4;6;0,02;0,05;AEE;in_sample_1_1x;12,706578224273436;0,8018676572248341;-17,51036581749561;90,0
19;21;1;100;2;2;4;6;0,02;0,05;AEE;in_sample_1_1x;3,171165707865331;0,22604956516278674;-22,936653567351517;72,0
20;28;1;50;2;2;4;6;0,02;0,05;AEE;in_sample_1_1x;22,5168733879072;1,2648300399972945;-12,741126387407808;97,0
21;28;1;100;2;2;4;6;0,02;0,05;AEE;in_sample_1_1x;17,474424934640375;1,1237268888326424;-14,080752921757478;71,0
22;35;1;50;2;2;4;6;0,02;0,05;AEE;in_sample_1_1x;20,067525084515392;1,1439173256477198;-10,753436515601633;103,0
23;35;1;100;2;2;4;6;0,02;0,05;AEE;in_sample_1_1x;7,589245794389443;0,5553445209169386;-14,560938006068247;73,0
24;42;1;50;2;2;4;6;0,02;0,05;AEE;in_sample_1_1x;41,44445374409826;1,9682066936419131;-9,014067681527616;91,0
25;42;1;100;2;2;4;6;0,02;0,05;AEE;in_sample_1_1x;25,86464819018024;1,545297064636558;-13,404512215650755;70,0
26;49;1;50;2;2;4;6;0,02;0,05;AEE;in_sample_1_1x;25,38474224217524;1,4451327593247996;-18,17539057441484;94,0
27;49;1;100;2;2;4;6;0,02;0,05;AEE;in_sample_1_1x;13,26905277378767;0,8642105812521972;-16,640911874585473;72,0
28;56;1;50;2;2;4;6;0,02;0,05;AEE;in_sample_1_1x;6,790835482428115;0,48914675075443476;-21,6977860237903;78,0
29;56;1;100;2;2;4;6;0,02;0,05;AEE;in_sample_1_1x;4,860793284439091;0,36319780604209856;-23,335583746681486;68,0
30;63;1;50;2;2;4;6;0,02;0,05;AEE;in_sample_1_1x;20,139505572948522;1,2232817132074012;-10,998199488574233;78,0
31;63;1;100;2;2;4;6;0,02;0,05;AEE;in_sample_1_1x;14,525393240804219;1,021067279865551;-11,935353802787441;63,0
32;14;1;50;2;3;3;6;0,02;0,05;AEE;in_sample_1_1x;6,089904265263857;0,4991299752708483;-18,674319965233398;64,0
33;14;1;100;2;3;3;6;0,02;0,05;AEE;in_sample_1_1x;9,71517273665905;0,8131254047384574;-17,39669306803292;47,0
34;21;1;50;2;3;3;6;0,02;0,05;AEE;in_sample_1_1x;2,208811418502865;0,17179387929819723;-20,80229785896076;65,0
35;21;1;100;2;3;3;6;0,02;0,05;AEE;in_sample_1_1x;4,826957942867205;0,4041081325142754;-18,995392589259584;49,0
36;28;1;50;2;3;3;6;0,02;0,05;AEE;in_sample_1_1x;21,313756446016853;1,3686943030536696;-11,002447328378517;68,0
37;28;1;100;2;3;3;6;0,02;0,05;AEE;in_sample_1_1x;16,9105547843696;1,202480387387322;-13,133005067541026;55,0
38;35;1;50;2;3;3;6;0,02;0,05;AEE;in_sample_1_1x;15,884898590884799;0,939195586524713;-13,999038181072642;77,0
