;ponto;evento;reta;x_rompimento;y_rompimento;inicio_janela;fim_janela
0;129,0;1,0;4,0;129,0;51,00153499046473;36,0;126,0
3;132,0;1,0;1,0;132,0;63,7103410044302;31,0;121,0
17;137,0;1,0;2,0;137,0;69,4149077154589;31,0;121,0
23;141,0;1,0;7,0;141,0;79,3893053204848;47,0;137,0
40;204,0;1,0;8,0;204,0;67,72594445155781;87,0;177,0
50;237,0;1,0;17,0;237,0;56,617659021002716;132,0;222,0
56;240,0;1,0;9,0;240,0;68,65794738651039;115,0;205,0
110;313,0;1,0;15,0;313,0;67,16147068190665;150,0;240,0
123;327,0;1,0;34,0;326,0;62,87421593395799;234,0;324,0
131;328,0;1,0;28,0;328,0;71,94708793539964;208,0;298,0
169;333,0;1,0;16,0;333,0;75,41204371797734;162,0;252,0
217;389,0;1,0;41,0;389,0;65,85724326715575;296,0;386,0
229;396,0;1,0;42,0;396,0;69,01532699871603;299,0;389,0
240;415,0;1,0;45,0;411,0;41,84889525262744;321,0;411,0
263;426,0;1,0;46,0;425,0;64,35308461988552;333,0;423,0
275;443,0;1,0;47,0;443,0;62,735394305546635;340,0;430,0
292;449,0;1,0;48,0;449,0;66,03775112686574;347,0;437,0
329;456,0;1,0;49,0;453,0;69,66883455470717;363,0;453,0
309;454,0;1,0;50,0;454,0;79,79270207742641;310,0;400,0
326;456,0;1,0;38,0;456,0;93,61365589084984;243,0;333,0
417;505,0;1,0;57,0;505,0;75,83547440197174;400,0;490,0
467;516,0;1,0;58,0;516,0;76,9589464604453;416,0;506,0
490;542,0;1,0;61,0;539,0;53,17100356088662;449,0;539,0
517;550,0;1,0;62,0;545,0;49,07351691451547;456,0;546,0
556;587,0;1,0;71,0;582,0;58,95327529287614;490,0;580,0
565;601,0;1,0;72,0;601,0;63,93358444803058;499,0;589,0
594;607,0;1,0;59,0;607,0;75,92587762341503;430,0;520,0
679;644,0;1,0;66,0;644,0;77,61993103723975;520,0;610,0
720;669,0;1,0;81,0;668,0;66,33267860801388;576,0;666,0
800;684,0;1,0;82,0;684,0;67,28927589265604;585,0;675,0
860;732,0;1,0;84,0;732,0;59,91815209164101;602,0;692,0
912;764,0;1,0;93,0;764,0;49,18073899560064;650,0;740,0
914;765,0;1,0;94,0;765,0;54,33324878972654;669,0;759,0
937;768,0;1,0;95,0;768,0;56,774359502415436;644,0;734,0
960;770,0;1,0;92,0;770,0;70,07390039079522;655,0;745,0
976;777,0;1,0;98,0;776,0;62,44033840670259;684,0;774,0
984;788,0;1,0;99,0;788,0;56,79417620201855;693,0;783,0
1020;796,0;1,0;100,0;796,0;74,39822570803481;680,0;770,0
1030;803,0;1,0;75,0;802,0;77,8782204162271;528,0;618,0
1048;808,0;1,0;78,0;808,0;85,5742702347999;554,0;644,0
1066;830,0;1,0;107,0;830,0;80,50902097607205;735,0;825,0
1109;860,0;1,0;113,0;860,0;46,51861692627692;767,0;857,0
1150;869,0;1,0;114,0;869,0;61,67269330849322;776,0;866,0
