;indice_original_upper_pivot;resist_slope;resist_intercept;valor_rsi;mapeado;x_min;x_max;num_zeros;inicio_janela;fim_janela;indice;resist_slope_rounded
0;64,0;0,2272618879457835;53,13027938738787;67,67504021591802;1;45,0;149,0;4,0;64,0;153,0;15,0;0,22726
1;73,0;-0,14103954991247722;77,9358142094108;67,63992706579995;1;64,0;118,0;3,0;31,0;122,0;0,0;-0,14104
2;73,0;-0,0039014611242293995;67,9247337278687;67,63992706579995;1;64,0;118,0;2,0;31,0;122,0;1,0;-0,0039
3;73,0;0,2574136291288287;48,84873213939546;67,63992706579995;1;33,0;59,0;4,0;67,0;162,0;16,0;0,25741
4;102,0;-0,5394832270856997;118,57706928107949;63,54978011833811;1;102,0;126,0;2,0;36,0;126,0;4,0;-0,53948
5;102,0;-0,14103954991247722;77,9358142094108;63,54978011833811;1;64,0;126,0;3,0;36,0;126,0;5,0;-0,14104
6;134,0;-0,017759734867464808;68,93638771112488;66,5565832388846;1;64,0;134,0;3,0;44,0;134,0;8,0;-0,01776
7;137,0;0,023833801363573676;66,1496769286493;69,4149077154589;1;64,0;137,0;3,0;47,0;137,0;10,0;0,02383
8;142,0;-0,3384761759979682;133,46508446740063;85,40146747568913;1;142,0;200,0;2,0;87,0;203,0;18,0;-0,33848
9;142,0;-0,222028860100991;116,92956561002985;85,40146747568913;1;142,0;205,0;3,0;115,0;215,0;38,0;-0,22203
10;142,0;0,2272618879457835;53,13027938738787;85,40146747568913;1;45,0;142,0;4,0;52,0;148,0;12,0;0,22726
11;142,0;0,5462921839337754;7,827977357093019;85,40146747568913;1;102,0;188,0;2,0;87,0;191,0;19,0;0,54629
12;142,0;1,2701424579467588;-94,95876155275063;85,40146747568913;1;114,0;205,0;3,0;104,0;207,0;31,0;1,27014
13;142,0;2,3556105296005665;-249,09522772759135;85,40146747568913;1;126,0;205,0;3,0;126,0;215,0;43,0;2,35561
14;149,0;-0,20747294561386884;113,94560314016981;83,03213424370335;1;142,0;234,0;3,0;144,0;238,0;54,0;-0,20747
15;157,0;-0,09312415820601645;91,00774535595434;76,38725251760975;1;157,0;244,0;3,0;150,0;246,0;56,0;-0,09312
16;163,0;-0,0003552890296364673;71,48648354040218;71,42857142857143;1;163,0;252,0;2,0;162,0;252,0;59,0;-0,00036
17;205,0;-0,5914701842667403;192,66503706400846;71,4136492893267;1;205,0;229,0;4,0;132,0;231,0;44,0;-0,59147
18;205,0;-0,222028860100991;116,92956561002985;71,4136492893267;1;142,0;229,0;3,0;132,0;231,0;45,0;-0,22203
19;205,0;-0,05872784852210813;83,45285823635886;71,4136492893267;1;205,0;284,0;5,0;165,0;289,0;61,0;-0,05873
20;205,0;0,8403110689567893;-100,8501198468151;71,4136492893267;1;177,0;263,0;4,0;165,0;266,0;62,0;0,84031
21;205,0;0,8659379830670527;-106,10363723941911;71,4136492893267;1;177,0;269,0;4,0;179,0;270,0;68,0;0,86594
22;205,0;0,9210227431250625;-117,3960130513111;71,4136492893267;1;181,0;280,0;3,0;188,0;283,0;72,0;0,92102
23;205,0;2,13394220248711;-366,04450222053083;71,4136492893267;1;197,0;284,0;2,0;197,0;286,0;78,0;2,13394
24;205,0;3,300224627404161;-605,1323993285263;71,4136492893267;1;200,0;284,0;2,0;200,0;289,0;80,0;3,30022
25;252,0;-0,14726947467581025;105,7653480270918;68,65344040878762;1;142,0;284,0;7,0;205,0;294,0;81,0;-0,14727
26;252,0;-0,13074650006106342;101,60155842417561;68,65344040878762;1;149,0;306,0;7,0;208,0;311,0;83,0;-0,13075
27;252,0;-0,05872784852210813;83,45285823635886;68,65344040878762;1;205,0;284,0;5,0;205,0;294,0;82,0;-0,05873
28;252,0;-0,0003755814768974612;68,74808694096578;68,65344040878762;1;64,0;137,0;3,0;208,0;311,0;84,0;-0,00038
29;252,0;0,08343954702703363;47,62667455797514;68,65344040878762;1;216,0;340,0;6,0;247,0;341,0;99,0;0,08344
30;252,0;0,8963545635267224;-157,22790959994643;68,65344040878762;1;247,0;333,0;2,0;247,0;336,0;100,0;0,89635
31;255,0;0,11013018186233854;38,7386931578186;66,82188953271493;1;255,0;344,0;4,0;254,0;344,0;103,0;0,11013
32;269,0;0,14472163091685153;27,219740622665782;66,14985933929884;1;269,0;344,0;4,0;263,0;352,0;105,0;0,14472
33;269,0;2,6916432232164738;-657,9021677059326;66,14985933929884;1;263,0;344,0;2,0;263,0;352,0;106,0;2,69164
34;313,0;-1,0685040468737936;401,6032373534041;67,16147068190665;1;313,0;321,0;2,0;234,0;323,0;93,0;-1,0685
35;313,0;-0,02445852011280274;74,81698747721391;67,16147068190665;1;163,0;321,0;6,0;223,0;323,0;89,0;-0,02446
36;329,0;0,050877092819244706;56,44744510989166;73,18600864742317;1;240,0;329,0;3,0;239,0;329,0;95,0;0,05088
37;333,0;0,05822774864506641;56,022203419170225;75,41204371797734;1;240,0;371,0;4,0;268,0;373,0;107,0;0,05823
38;333,0;0,08343954702703363;47,62667455797514;75,41204371797734;1;216,0;333,0;5,0;243,0;333,0;97,0;0,08344
39;333,0;0,14472163091685153;27,219740622665782;75,41204371797734;1;269,0;358,0;4,0;268,0;358,0;108,0;0,14472
40;333,0;0,24774952168293873;-7,08854700244126;75,41204371797734;1;280,0;371,0;5,0;273,0;373,0;112,0;0,24775
41;340,0;-0,30356480063432734;179,0316701741641;75,8196379584928;1;340,0;386,0;3,0;296,0;387,0;121,0;-0,30356
42;340,0;-0,20331417737422558;144,94645826572952;75,8196379584928;1;333,0;389,0;4,0;299,0;395,0;125,0;-0,20331
43;340,0;0,05822774864506641;56,022203419170225;75,8196379584928;1;240,0;389,0;4,0;296,0;395,0;122,0;0,05823
44;344,0;-0,044426833695423947;89,33422317808535;74,05139238685952;1;149,0;431,0;6,0;344,0;433,0;147,0;-0,04443
45;400,0;-2,887109894180798;1226,407447372235;71,56348969991578;1;400,0;406,0;2,0;321,0;410,0;133,0;-2,88711
46;400,0;-0,5294883417441999;283,35882639759575;71,56348969991578;1;400,0;419,0;2,0;333,0;422,0;139,0;-0,52949
47;400,0;-0,28841620320121025;186,92997098039987;71,56348969991578;1;400,0;425,0;2,0;340,0;429,0;143,0;-0,28842
48;400,0;-0,18779644176991941;146,68206640788355;71,56348969991578;1;400,0;443,0;3,0;347,0;447,0;148,0;-0,1878
49;400,0;-0,11277017496020479;116,67155968399769;71,56348969991578;1;400,0;449,0;2,0;363,0;452,0;156,0;-0,11277
50;400,0;-0,07093580430961713;99,93781142376262;71,56348969991578;1;333,0;425,0;4,0;310,0;429,0;129,0;-0,07094
51;400,0;-0,044426833695423947;89,33422317808535;71,56348969991578;1;149,0;425,0;6,0;341,0;430,0;146,0;-0,04443
52;400,0;0,11583844892816282;25,22811012865065;71,56348969991578;1;358,0;443,0;2,0;347,0;447,0;149,0;0,11584
53;400,0;0,2304813752171677;-20,629060386951295;71,56348969991578;1;367,0;449,0;2,0;359,0;452,0;155,0;0,23048
54;456,0;0,22739540946886905;-10,078650826954444;93,61365589084984;1;456,0;479,0;2,0;371,0;482,0;161,0;0,2274
55;456,0;0,33321406261910785;-58,331956663463345;93,61365589084984;1;367,0;456,0;2,0;367,0;456,0;159,0;0,33321
56;456,0;0,39375296769525114;-85,93769737818467;93,61365589084984;1;371,0;479,0;5,0;371,0;482,0;162,0;0,39375
57;459,0;-0,7746784709550276;449,87326028761413;94,29584211925645;1;459,0;493,0;2,0;400,0;501,0;171,0;-0,77468
58;459,0;-0,36883074409678723;263,5891536596818;94,29584211925645;1;456,0;513,0;5,0;416,0;514,0;179,0;-0,36883
59;459,0;-0,17504652342642624;174,64219637198607;94,29584211925645;1;456,0;520,0;3,0;430,0;532,0;187,0;-0,17505
60;459,0;0,22739540946886905;-10,078650826954444;94,29584211925645;1;456,0;520,0;2,0;400,0;532,0;172,0;0,2274
61;520,0;-1,8473939203062706;1044,2628427495051;83,61800419024445;1;520,0;536,0;2,0;449,0;538,0;197,0;-1,84739
62;520,0;-1,4673257561833437;846,6273974055832;83,61800419024445;1;520,0;540,0;2,0;456,0;548,0;201,0;-1,46733
63;520,0;-0,20127630705766156;188,28168386022844;83,61800419024445;1;459,0;602,0;4,0;463,0;602,0;206,0;-0,20128
64;520,0;-0,17504652342642624;174,64219637198607;83,61800419024445;1;456,0;540,0;3,0;446,0;548,0;196,0;-0,17505
65;520,0;-0,13296708851213843;152,76089021655645;83,61800419024445;1;463,0;550,0;2,0;463,0;552,0;207,0;-0,13297
66;520,0;-0,08131428707603595;125,90143346978314;83,61800419024445;1;520,0;608,0;2,0;520,0;609,0;239,0;-0,08131
67;520,0;0,3119039286346169;-78,57203869975635;83,61800419024445;1;476,0;563,0;3,0;470,0;565,0;209,0;0,3119
68;520,0;0,35034218677097395;-98,559932930662;83,61800419024445;1;476,0;567,0;4,0;477,0;568,0;215,0;0,35034
69;520,0;0,4755147888240714;-163,64968599827267;83,61800419024445;1;506,0;567,0;2,0;483,0;575,0;219,0;0,47551
70;520,0;1,5985745633135866;-747,6407687328206;83,61800419024445;1;513,0;602,0;2,0;512,0;602,0;235,0;1,59857
71;550,0;-0,8765949768734255;559,7069522588986;77,5797149785146;1;550,0;576,0;2,0;490,0;582,0;222,0;-0,87659
72;550,0;-0,40684036304326593;301,34191465231083;77,5797149785146;1;550,0;585,0;2,0;499,0;588,0;228,0;-0,40684
73;550,0;-0,3616013387508087;276,4604512914594;77,5797149785146;1;550,0;592,0;3,0;502,0;595,0;230,0;-0,3616
74;550,0;-0,20127630705766156;188,28168386022844;77,5797149785146;1;459,0;592,0;3,0;460,0;595,0;205,0;-0,20128
75;550,0;-0,019264966395884788;88,17544649625124;77,5797149785146;1;550,0;638,0;2,0;528,0;639,0;240,0;-0,01926
76;550,0;1,6800009652264631;-846,42081589604;77,5797149785146;1;536,0;618,0;2,0;528,0;625,0;241,0;1,68
77;550,0;2,330822591193703;-1204,3727101780219;77,5797149785146;1;540,0;627,0;2,0;537,0;629,0;245,0;2,33082
78;608,0;0,03215511415795744;56,91203751951517;76,46234692755328;1;255,0;321,0;3,0;554,0;660,0;250,0;0,03216
79;608,0;0,5622390864459628;-265,3790176315921;76,46234692755328;1;560,0;644,0;3,0;554,0;649,0;251,0;0,56224
80;608,0;0,6360384579797286;-310,2490355241217;76,46234692755328;1;567,0;655,0;4,0;563,0;660,0;255,0;0,63604
81;644,0;-1,0152004933719547;731,4090487687786;77,61993103723975;1;644,0;661,0;2,0;576,0;665,0;262,0;-1,0152
82;644,0;-0,36322399374019254;311,53618300592376;77,61993103723975;1;644,0;669,0;2,0;585,0;678,0;266,0;-0,36322
83;644,0;-0,32540681012603145;287,181916758404;77,61993103723975;1;644,0;680,0;3,0;590,0;681,0;270,0;-0,32541
