;Size;EntryBar;ExitBar;EntryPrice;ExitPrice;PnL;ReturnPct;EntryTime;ExitTime;Tag;Duration
21;108242;516;524;90,18;94,79000091552734;498995,71909851;0,05111999240992837;2018-01-22;2018-02-01;;10 days
22;-109791;525;527;93,45271939086913;86,88999938964844;720527,5916540215;0,07022502976903111;2018-02-02;2018-02-06;;4 days
23;-122649;529;530;89,53057908630372;86,30000305175781;396226,9200610207;0,036083493120621535;2018-02-08;2018-02-09;;1 days
24;121307;539;550;93,78719847106933;96,5;329081,8150699926;0,02892507264482891;2018-02-23;2018-03-12;;17 days
25;-128515;558;560;91,08745664978028;90,61000061035156;61360,26290718149;0,005241732034131474;2018-03-22;2018-03-26;;4 days
26;125537;582;592;93,73710305786133;97,45999908447266;467361,1984927057;0,03971635462548151;2018-04-26;2018-05-10;;14 days
27;126258;601;611;96,9034190826416;102,6500015258789;725552,0061182552;0,059302163924024986;2018-05-23;2018-06-07;;15 days
28;-129863;623;636;99,8;104,37000274658203;-593474,2666793827;-0,04579161068719473;2018-06-25;2018-07-13;;18 days
29;114322;644;647;108,1759190826416;107,19000244140625;-112711,96225930755;-0,009114012153501161;2018-07-25;2018-07-30;;5 days
30;-112309;654;668;109,11134182739258;109,94000244140625;-93066,0448992614;-0,0075946331530278854;2018-08-08;2018-08-28;;20 days
31;108094;684;698;112,50455877685548;111,23999786376953;-136691,44733911203;-0,01124008597370807;2018-09-20;2018-10-10;;20 days
32;-111138;708;709;108,19318365478516;106,55000305175781;182619,80585925322;0,015187468817539296;2018-10-24;2018-10-25;;1 days
33;112918;732;739;108,10577938842773;104,80000305175781;-373281,65238409425;-0,030579089807883042;2018-11-28;2018-12-10;;12 days
34;-114289;745;750;103,5425;95,13999938964844;960313,3922564702;0,08115025820654864;2018-12-18;2018-12-26;;8 days
35;121305;764;776;105,47052214050294;102,87000274658203;-315456,0050795754;-0,024656362186740832;2019-01-16;2019-02-04;;19 days
36;-119778;780;786;104,18121939086915;107,79000091552734;-432252,63346050965;-0,034639463290583095;2019-02-08;2019-02-19;;11 days
37;112463;788;795;107,11380152893067;113,0199966430664;664228,4211210478;0,05513944076142718;2019-02-21;2019-03-04;;11 days
38;113009;796;798;112,4745;111,4000015258789;-121427,99806195138;-0,009553262954012709;2019-03-05;2019-03-07;;2 days
39;110085;802;809;114,35825724792481;119,5;566028,7508621971;0,044961709594157906;2019-03-13;2019-03-22;;9 days
40;-111124;811;823;118,38276274108887;120,54000091552734;-239720,93489630116;-0,01822256994590088;2019-03-26;2019-04-11;;16 days
41;-106391;826;830;121,39671939086914;124,0999984741211;-287604,5649462589;-0,022268139508350604;2019-04-16;2019-04-23;;7 days
42;-100057;840;859;126,20707908630371;121,27999877929688;492988,87427818263;0,039039650887075616;2019-05-07;2019-06-04;;28 days
43;104799;860;863;125,19989694213868;132,39999389648438;754562,9607184746;0,057508808954317425;2019-06-05;2019-06-10;;5 days
44;-105120;867;869;131,99547451782226;134,19000244140625;-230688,77532714908;-0,01662578153986405;2019-06-14;2019-06-18;;4 days
45;-99614;874;895;136,9755;140,42999267578125;-344115,83340527234;-0,025219785113259174;2019-06-25;2019-07-25;;30 days
46;-99979;902;925;133,0334030456543;140,02999877929688;-699512,6448538514;-0,05259277424664166;2019-08-05;2019-09-06;;32 days
