indice;indice_original_upper_pivot;valor_rsi;resist_slope;resist_intercept;inicio_janela;fim_janela
0,0;73,0;67,63992706579995;-0,14103954991247722;77,9358142094108;31,0;120,0
1,0;73,0;67,63992706579995;-0,0039014611242293995;67,9247337278687;31,0;120,0
2,0;73,0;67,63992706579995;-0,14103954991247722;77,9358142094108;33,0;122,0
3,0;73,0;67,63992706579995;-0,0039014611242293995;67,9247337278687;33,0;122,0
4,0;102,0;63,54978011833811;-0,5394832270856997;118,57706928107949;36,0;125,0
5,0;102,0;63,54978011833811;-0,14103954991247722;77,9358142094108;36,0;125,0
6,0;102,0;63,54978011833811;-0,5394832270856997;118,57706928107949;37,0;126,0
7,0;102,0;63,54978011833811;-0,14103954991247722;77,9358142094108;37,0;126,0
8,0;134,0;66,5565832388846;-0,017759734867464808;68,93638771112488;44,0;133,0
9,0;134,0;66,5565832388846;-0,017759734867464808;68,93638771112488;45,0;134,0
10,0;137,0;69,4149077154589;0,023833801363573676;66,1496769286493;47,0;136,0
11,0;137,0;69,4149077154589;0,023833801363573676;66,1496769286493;48,0;137,0
12,0;142,0;85,40146747568913;0,2272618879457835;53,13027938738787;52,0;141,0
13,0;142,0;85,40146747568913;-0,3384761759979682;133,46508446740063;59,0;148,0
14,0;142,0;85,40146747568913;0,2272618879457835;53,13027938738787;59,0;148,0
15,0;64,0;67,67504021591802;0,2272618879457835;53,13027938738787;64,0;153,0
16,0;73,0;67,63992706579995;0,2574136291288287;48,84873213939546;67,0;156,0
17,0;73,0;67,63992706579995;0,2574136291288287;48,84873213939546;73,0;162,0
18,0;142,0;85,40146747568913;-0,3384761759979682;133,46508446740063;87,0;176,0
19,0;142,0;85,40146747568913;0,5462921839337754;7,827977357093019;87,0;176,0
20,0;142,0;85,40146747568913;-0,3384761759979682;133,46508446740063;88,0;177,0
21,0;142,0;85,40146747568913;0,5462921839337754;7,827977357093019;88,0;177,0
22,0;142,0;85,40146747568913;-0,3384761759979682;133,46508446740063;91,0;180,0
23,0;142,0;85,40146747568913;0,5462921839337754;7,827977357093019;91,0;180,0
24,0;142,0;85,40146747568913;-0,3384761759979682;133,46508446740063;92,0;181,0
25,0;142,0;85,40146747568913;0,5462921839337754;7,827977357093019;92,0;181,0
26,0;142,0;85,40146747568913;-0,3384761759979682;133,46508446740063;98,0;187,0
27,0;142,0;85,40146747568913;0,5462921839337754;7,827977357093019;98,0;187,0
28,0;142,0;85,40146747568913;-0,3384761759979682;133,46508446740063;102,0;191,0
29,0;142,0;85,40146747568913;0,5462921839337754;7,827977357093019;102,0;191,0
30,0;142,0;85,40146747568913;-0,3384761759979682;133,46508446740063;104,0;193,0
31,0;142,0;85,40146747568913;1,2701424579467588;-94,95876155275063;104,0;193,0
32,0;142,0;85,40146747568913;-0,3384761759979682;133,46508446740063;107,0;196,0
33,0;142,0;85,40146747568913;1,2701424579467588;-94,95876155275063;107,0;196,0
34,0;142,0;85,40146747568913;-0,3384761759979682;133,46508446740063;110,0;199,0
35,0;142,0;85,40146747568913;1,2701424579467588;-94,95876155275063;110,0;199,0
36,0;142,0;85,40146747568913;-0,3384761759979682;133,46508446740063;114,0;203,0
37,0;142,0;85,40146747568913;1,2701424579467588;-94,95876155275063;114,0;203,0
38,0;142,0;85,40146747568913;-0,222028860100991;116,92956561002985;115,0;204,0
39,0;142,0;85,40146747568913;1,2701424579467588;-94,95876155275063;115,0;204,0
40,0;142,0;85,40146747568913;-0,222028860100991;116,92956561002985;118,0;207,0
41,0;142,0;85,40146747568913;1,2701424579467588;-94,95876155275063;118,0;207,0
42,0;142,0;85,40146747568913;-0,222028860100991;116,92956561002985;126,0;215,0
43,0;142,0;85,40146747568913;2,3556105296005665;-249,09522772759135;126,0;215,0
44,0;205,0;71,4136492893267;-0,5914701842667403;192,66503706400846;132,0;221,0
45,0;205,0;71,4136492893267;-0,222028860100991;116,92956561002985;132,0;221,0
46,0;205,0;71,4136492893267;-0,5914701842667403;192,66503706400846;134,0;223,0
47,0;205,0;71,4136492893267;-0,222028860100991;116,92956561002985;134,0;223,0
