;ponto;evento;reta;x_rompimento;y_rompimento;inicio_janela;fim_janela
0;169,0;2,0;11,0;167,0;59,01637037604494;76,0;166,0
2;171,0;2,0;7,0;171,0;44,623626142616594;52,0;142,0
17;202,0;2,0;24,0;202,0;46,23338673169886;90,0;180,0
18;213,0;2,0;23,0;213,0;55,32380761356894;112,0;202,0
22;219,0;2,0;22,0;219,0;52,931326815120386;123,0;213,0
38;229,0;2,0;21,0;225,0;50,55969624775593;136,0;226,0
54;259,0;2,0;20,0;259,0;53,133922021464485;141,0;231,0
73;281,0;2,0;31,0;276,0;53,386911344450404;186,0;276,0
75;286,0;2,0;30,0;286,0;58,3932828488888;190,0;280,0
78;289,0;2,0;18,0;289,0;49,73962757106598;173,0;263,0
87;290,0;2,0;29,0;290,0;35,98135200351284;176,0;266,0
102;306,0;2,0;46,0;305,0;46,831498699935736;213,0;303,0
108;322,0;2,0;45,0;322,0;52,12762158301409;218,0;308,0
118;345,0;2,0;43,0;345,0;60,43957802826304;235,0;325,0
129;349,0;2,0;42,0;349,0;56,83711098914557;240,0;330,0
141;362,0;2,0;41,0;361,0;54,10236275617494;264,0;354,0
150;365,0;2,0;40,0;365,0;51,95842438088176;271,0;361,0
153;372,0;2,0;39,0;372,0;53,69017218431587;273,0;363,0
176;395,0;2,0;58,0;390,0;62,88434600579521;301,0;391,0
177;398,0;2,0;57,0;395,0;63,455122554905905;305,0;395,0
180;402,0;2,0;56,0;399,0;66,14089908102318;308,0;398,0
191;405,0;2,0;55,0;401,0;66,4798376957171;312,0;402,0
184;404,0;2,0;38,0;404,0;51,44445753687332;289,0;379,0
209;412,0;2,0;54,0;407,0;49,30482627388678;319,0;409,0
229;472,0;2,0;63,0;469,0;82,05123932212231;379,0;469,0
245;480,0;2,0;60,0;480,0;55,7963221807367;371,0;461,0
248;481,0;2,0;53,0;481,0;47,42748498028059;322,0;412,0
258;484,0;2,0;17,0;484,0;38,7585043835838;85,0;175,0
276;497,0;2,0;76,0;497,0;55,08571079799107;404,0;494,0
283;504,0;2,0;75,0;500,0;55,55554531750448;410,0;500,0
294;525,0;2,0;74,0;525,0;64,76345359616498;421,0;511,0
318;529,0;2,0;64,0;529,0;44,619513800810715;394,0;484,0
343;558,0;2,0;72,0;558,0;45,75425104608889;442,0;532,0
370;623,0;2,0;86,0;623,0;50,252531090753216;512,0;602,0
386;631,0;2,0;87,0;629,0;42,410208716608125;538,0;628,0
388;652,0;2,0;98,0;647,0;63,66588165700977;559,0;649,0
390;656,0;2,0;97,0;654,0;65,79512254464329;562,0;652,0
405;662,0;2,0;85,0;662,0;51,467726222514194;539,0;629,0
412;665,0;2,0;5,0;665,0;40,778319586351245;21,0;111,0
458;698,0;2,0;71,0;698,0;39,24641487944944;477,0;567,0
492;708,0;2,0;101,0;708,0;32,52664519474308;578,0;668,0
514;747,0;2,0;111,0;745,0;45,942636840896384;649,0;739,0
512;746,0;2,0;110,0;746,0;44,25861472990975;652,0;742,0
527;753,0;2,0;109,0;749,0;39,21709673004279;659,0;749,0
546;784,0;2,0;120,0;780,0;52,29659132636625;690,0;780,0
547;798,0;2,0;119,0;798,0;60,39342622007654;694,0;784,0
567;811,0;2,0;118,0;811,0;67,59465365309916;697,0;787,0
597;826,0;2,0;117,0;826,0;60,55405584945768;699,0;789,0
631;840,0;2,0;127,0;840,0;61,66596422312221;739,0;829,0
658;848,0;2,0;130,0;844,0;55,427743846503816;754,0;844,0
661;851,0;2,0;108,0;851,0;53,4963905679634;665,0;755,0
692;871,0;2,0;142,0;867,0;60,22908584857088;778,0;868,0
693;874,0;2,0;141,0;874,0;61,064930606352284;780,0;870,0
705;886,0;2,0;140,0;883,0;63,77999087464606;793,0;883,0
718;891,0;2,0;139,0;888,0;61,96385200138788;798,0;888,0
711;889,0;2,0;121,0;889,0;58,65385729145189;762,0;852,0
714;890,0;2,0;126,0;890,0;53,5795379177428;767,0;857,0
740;902,0;2,0;107,0;902,0;40,10607097254967;672,0;762,0
