;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;14;1;50;2;2;3;6;0,01;0,05;JNJ;6,590205134900702
1;14;1;50;2;2;3;6;0,01;0,06;JNJ;5,352100766476397
2;14;1;50;2;2;3;6;0,01;0,07;JNJ;5,1824806743325755
3;14;1;50;2;2;3;6;0,02;0,05;JNJ;7,169282535974593
4;14;1;50;2;2;3;6;0,02;0,06;JNJ;6,033388285722078
5;14;1;50;2;2;3;6;0,02;0,07;JNJ;5,9090033240171405
6;14;1;50;2;2;3;6;0,03;0,05;JNJ;7,370654983892445
7;14;1;50;2;2;3;6;0,03;0,06;JNJ;6,3906266154634555
8;14;1;50;2;2;3;6;0,03;0,07;JNJ;5,968115998332858
9;14;1;60;2;2;3;6;0,01;0,05;JNJ;3,4850913473439036
10;14;1;60;2;2;3;6;0,01;0,06;JNJ;3,387891284416052
11;14;1;60;2;2;3;6;0,01;0,07;JNJ;3,3585979378666737
12;14;1;60;2;2;3;6;0,02;0,05;JNJ;4,500860517399827
13;14;1;60;2;2;3;6;0,02;0,06;JNJ;4,433476089038
14;14;1;60;2;2;3;6;0,02;0,07;JNJ;4,702006167283079
15;14;1;60;2;2;3;6;0,03;0,05;JNJ;3,2022726318541763
16;14;1;60;2;2;3;6;0,03;0,06;JNJ;3,619064552963541
17;14;1;60;2;2;3;6;0,03;0,07;JNJ;3,9084250440893475
18;14;1;70;2;2;3;6;0,01;0,05;JNJ;4,787246365558343
19;14;1;70;2;2;3;6;0,01;0,06;JNJ;4,054828819542211
20;14;1;70;2;2;3;6;0,01;0,07;JNJ;3,8724906573651374
21;14;1;70;2;2;3;6;0,02;0,05;JNJ;3,2117944510173317
22;14;1;70;2;2;3;6;0,02;0,06;JNJ;2,8415844690970262
23;14;1;70;2;2;3;6;0,02;0,07;JNJ;2,736552610687231
24;14;1;70;2;2;3;6;0,03;0,05;JNJ;4,046077022527519
25;14;1;70;2;2;3;6;0,03;0,06;JNJ;3,7864995127603414
26;14;1;70;2;2;3;6;0,03;0,07;JNJ;3,617147352981811
