;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;Pontos_return_ann;Pontos_sharpe_ratio;Pontos_max_drawdown;Pontos_trades;Pontos_ponderados
0;21;3;50;2;3;3;6;0,02;0,05;GE;5,4321238629560105;0,4556239626250979;-25,28043340273617;30,0;2,114766067868318;3,237089352118254;3,306380295465602;7,126436781609194;3,321613426416608
1;21;3;50;2;3;3;6;0,02;0,1;GE;2,8379988188437753;0,20381731513311674;-30,858440254643018;28,0;0,6742920850720121;0,8487055088941915;0,9909188929411853;6,436781609195401;1,5925696821630007
2;21;3;50;2;3;3;6;0,05;0,05;GE;3,7173847636613577;0,3155603085265764;-28,79278464151355;27,333333333333332;1,1626003018333897;1,9085868212925516;1,8483839284088517;6,206896551724138;2,194322146888323
3;21;3;50;2;3;3;6;0,05;0,1;GE;1,6236776955032821;0,11433852825012687;-33,24558968779;25,0;0,0;0,0;0,0;5,402298850574712;0,7717569786535303
8;21;3;100;2;3;3;6;0,02;0,05;GE;10,834078338008839;0,8357975887880752;-15,092086761146192;32,666666666666664;5,114380483227631;6,843032862312817;7,535619167066545;8,045977011494251;6,37297190755276
9;21;3;100;2;3;3;6;0,02;0,1;GE;10,76272088829937;0,6960525448968259;-20,587298048552636;29,0;5,074756892214361;5,517552346509015;5,254526659918327;6,7816091954022975;5,470787317854534
10;21;3;100;2;3;3;6;0,05;0,05;GE;10,542756911055617;0,7601555941984999;-20,357326327826943;29,666666666666668;4,952614597227012;6,125569206978869;5,34998918930379;7,011494252873565;5,638637949688018
11;21;3;100;2;3;3;6;0,05;0,1;GE;9,331679339204253;0,5421913868345066;-27,578244228957114;26,0;4,2801236017141004;4,058180611584943;2,352546350891202;5,747126436781608;4,150914973712142
16;21;4;50;2;3;3;6;0,02;0,05;GE;4,6875856142008105;0,606110004144396;-11,141658097740162;16,333333333333332;1,7013365074996818;4,66444813623011;9,175463888737305;2,4137931034482754;3,7174518267349774
17;21;4;50;2;3;3;6;0,02;0,1;GE;4,817983523214017;0,4333136433499025;-17,610695035008845;16,0;1,7737442720254837;3,0254761694450525;6,490130984452708;2,2988505747126435;2,8801666734474156
18;21;4;50;2;3;3;6;0,05;0,05;GE;1,6891509767985518;0,20092686939348225;-20,397860648926226;16,0;0,036356211312248324;0,8212896564017402;5,333163169100743;2,2988505747126435;1,340523098650516
19;21;4;50;2;3;3;6;0,05;0,1;GE;1,8584436314976527;0,15585032728662787;-22,438265407359097;15,333333333333334;0,13036157359270398;0,3937390498203607;4,486179902656135;2,0689655172413794;1,1048154629023352
24;21;4;100;2;3;3;6;0,02;0,05;GE;7,528799596797456;0,8271765389722399;-14,439623670427741;22,333333333333332;3,2790148197986757;6,7612622804125655;7,80646019384189;4,482758620689654;5,092683976393244
25;21;4;100;2;3;3;6;0,02;0,1;GE;10,114829240489247;0,7444666675779396;-18,510913751413046;21,0;4,714993562971728;5,976759875568079;6,1164452312788065;4,022988505747126;5,176847739582466
26;21;4;100;2;3;3;6;0,05;0,05;GE;7,449339435036947;0,7335897847262994;-17,896614444691195;20,0;3,2348919291367224;5,873592737105917;6,371444260874065;3,6781609195402294;4,50020949171947
27;21;4;100;2;3;3;6;0,05;0,1;GE;10,393483449200458;0,6859379934614013;-23,413345297050455;18,0;4,869725555847791;5,421615914844334;4,081418863650547;2,9885057471264362;4,646047586858432
32;21;5;50;2;3;3;6;0,02;0,05;GE;4,259518017265733;0,6361364751365434;-9,364840399369974;9,666666666666666;1,4636377744865494;4,949248950271227;9,913030713075646;0,11494252873563178;3,4739120665447687
33;21;5;50;2;3;3;6;0,02;0,1;GE;4,189294014932739;0,44200538864625205;-14,198345911108845;9,333333333333334;1,4246435677276679;3,1079172973580125;7,906615922191255;0,0;2,6280544600128977
34;21;5;50;2;3;3;6;0,05;0,05;GE;2,2045391265693417;0,3055230491251029;-16,838150479096313;9,666666666666666;0,3225425778759369;1,8133835038920787;6,810818489584462;0,11494252873563178;1,6457365371045805
35;21;5;50;2;3;3;6;0,05;0,1;GE;2,0281156677063357;0,16869993139659276;-18,737721135887117;9,333333333333334;0,22457760004116006;0,5156174321178056;6,022296235320205;0,0;1,103894842811328
40;21;5;100;2;3;3;6;0,02;0,05;GE;6,512971684478759;0,8118444224231803;-12,54249149008451;16,666666666666668;2,7149426745431904;6,615837289400887;8,59397022308649;2,5287356321839085;4,642744065385963
41;21;5;100;2;3;3;6;0,02;0,1;GE;6,636186766711723;0,5735838360886171;-17,786155711369826;15,333333333333334;2,7833619362312603;4,35593771746173;6,417296290168352;2,0689655172413794;3,6497461501467106
42;21;5;100;2;3;3;6;0,05;0,05;GE;6,050517768516187;0,6891478357820917;-17,27264640952931;15,0;2,458149797230552;5,4520612411071285;6,630456832960175;1,9540229885057467;3,837578813624547
43;21;5;100;2;3;3;6;0,05;0,1;GE;6,516576095227297;0,5141001224164901;-23,401715968287732;13,0;2,7169441431764634;3,791735214928517;4,086246262146507;1,2643678160919536;3,0121309910892693
48;28;3;50;2;3;3;6;0,02;0,05;GE;12,637491159595768;0,9471824777116629;-16,217639397973514;37,333333333333336;6,115785275041073;7,899517556954866;7,06839606098658;9,655172413793103;7,267137059116091
49;28;3;50;2;3;3;6;0,02;0,1;GE;16,937569600355484;0,9136644006438418;-18,81892535337617;33,333333333333336;8,503546471039026;7,581598889905886;5,988587916863438;8,275862068965518;7,848326739822544
50;28;3;50;2;3;3;6;0,05;0,05;GE;14,85675248004005;1,0224345820275293;-18,89195417469615;33,0;7,348103740329308;8,613283106461855;5,958273250437301;8,160919540229884;7,627152889225546
51;28;3;50;2;3;3;6;0,05;0,1;GE;16,48737055962044;0,8302428127440408;-25,750040933983442;28,0;8,253558519713954;6,790345860248178;3,1114436197305895;6,436781609195401;6,841370358366314
56;28;3;100;2;3;3;6;0,02;0,05;GE;13,780321142462052;0,9731954307591054;-13,656908137581661;38,333333333333336;6,750379532867916;8,146250188487306;8,131369727583657;10,0;7,810715529023146
57;28;3;100;2;3;3;6;0,02;0,1;GE;19,632507255037677;1,044140739098813;-17,921370090572903;31,333333333333332;10,0;8,819165815929201;6,361168055760753;7,586206896551724;8,797958083452983
58;28;3;100;2;3;3;6;0,05;0,05;GE;13,403669895994197;0,874362654064098;-14,878896173313054;34,666666666666664;6,541231434029674;7,208822168256646;7,624115755653627;8,735632183908045;7,200155225451998
59;28;3;100;2;3;3;6;0,05;0,1;GE;17,60121376470857;0,9046863403718935;-24,37572209965582;27,333333333333332;8,872056907633022;7,496442066960234;3,681930946141837;6,206896551724138;7,356840336383644
