;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;56;1;50;2;2;4;6;0,01;0,05;YUM;7,054804080432808
1;56;1;50;2;2;4;6;0,01;0,06;YUM;5,950057832847472
2;56;1;50;2;2;4;6;0,01;0,07;YUM;6,65867621545681
3;56;1;50;2;2;4;6;0,02;0,05;YUM;7,34637262414994
4;56;1;50;2;2;4;6;0,02;0,06;YUM;5,572233224660453
5;56;1;50;2;2;4;6;0,02;0,07;YUM;6,865038084067717
6;56;1;50;2;2;4;6;0,03;0,05;YUM;6,901202782900012
7;56;1;50;2;2;4;6;0,03;0,06;YUM;4,8507608865608685
8;56;1;50;2;2;4;6;0,03;0,07;YUM;6,463594242731285
9;56;1;60;2;2;4;6;0,01;0,05;YUM;4,036370217309949
10;56;1;60;2;2;4;6;0,01;0,06;YUM;4,7474359494220515
11;56;1;60;2;2;4;6;0,01;0,07;YUM;5,232015710637133
12;56;1;60;2;2;4;6;0,02;0,05;YUM;4,455567474540782
13;56;1;60;2;2;4;6;0,02;0,06;YUM;4,5233633974385965
14;56;1;60;2;2;4;6;0,02;0,07;YUM;5,224919724896667
15;56;1;60;2;2;4;6;0,03;0,05;YUM;2,9918195414090136
16;56;1;60;2;2;4;6;0,03;0,06;YUM;3,219523773028661
17;56;1;60;2;2;4;6;0,03;0,07;YUM;4,273358220044387
18;56;1;70;2;2;4;6;0,01;0,05;YUM;4,503607673134462
19;56;1;70;2;2;4;6;0,01;0,06;YUM;4,961433720876313
20;56;1;70;2;2;4;6;0,01;0,07;YUM;5,081357025116562
21;56;1;70;2;2;4;6;0,02;0,05;YUM;5,364795345945817
22;56;1;70;2;2;4;6;0,02;0,06;YUM;4,182720248968433
23;56;1;70;2;2;4;6;0,02;0,07;YUM;5,9477889273005475
24;56;1;70;2;2;4;6;0,03;0,05;YUM;3,640749411356791
25;56;1;70;2;2;4;6;0,03;0,06;YUM;2,7984381891864087
26;56;1;70;2;2;4;6;0,03;0,07;YUM;4,744126998265513
