;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;HPQ;cenario_in_sample_1x;janela_rsi;63;5,738044633739817
1;HPQ;cenario_in_sample_1x;ordem;2;4,539494684666468
2;HPQ;cenario_in_sample_1x;lookback;50;5,994275540568528
3;HPQ;cenario_in_sample_1x;break_min;3;5,433388822201253
