;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;cenario
0;21;1;lookback duplo [60, 100];2;2;3;6;0,01;0,05;HAS;31,901254548007564;1,2661705542491526;-14,354364858723756;74,0;Media_dos_resultados_por_ativo
