;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;CVS;cenario_in_sample_1x;janela_rsi;42;5,310966924178035
1;CVS;cenario_in_sample_1x;ordem;2;6,194942982572011
2;CVS;cenario_in_sample_1x;lookback;50;5,489473841328901
3;CVS;cenario_in_sample_1x;break_min;3;5,197326958828051
