Date;Open;High;Low;Close;Adj Close;Volume
2008-01-15;83,76000213623047;84,4000015258789;83,22000122070312;83,2699966430664;69,61725616455078;3182500
2008-01-16;82,7300033569336;85,12000274658203;82,31999969482422;84,41000366210938;70,57037353515625;4747700
2008-01-17;84,4800033569336;85,33999633789062;82,54000091552734;82,77999877929688;69,20762634277344;3386400
2008-01-18;83,19000244140625;84,44999694824219;82,31999969482422;84,01000213623047;70,23597717285156;3553900
2008-01-22;80,94999694824219;84,7300033569336;80,0;84,16999816894531;70,3697280883789;4534700
2008-01-23;81,55999755859375;89,51000213623047;81,04000091552734;88,98999786376953;74,39946746826172;7978800
2008-01-24;89,61000061035156;89,88999938964844;86,9000015258789;88,51000213623047;73,99817657470703;4091800
2008-01-25;89,18000030517578;91,44999694824219;88,93000030517578;89,95999908447266;75,2104263305664;5212300
2008-01-28;90,01000213623047;92,0199966430664;89,01000213623047;91,94999694824219;76,87415313720703;3518200
2008-01-29;92,33999633789062;93,83999633789062;92,08000183105469;92,83000183105469;77,60989379882812;3317900
2008-01-30;91,69999694824219;93,48999786376953;91,58999633789062;92,04000091552734;76,9493637084961;4069700
2008-01-31;90,75;94,30000305175781;90,16000366210938;93,31999969482422;78,01950073242188;2965000
2008-02-01;93,69000244140625;93,9000015258789;91,9000015258789;93,41999816894531;78,10311126708984;2749200
2008-02-04;93,44999694824219;94,12999725341797;91,5;91,75;76,70693969726562;1932500
2008-02-05;91,1500015258789;91,1500015258789;88,8499984741211;89,0;74,40779876708984;3149000
2008-02-06;89,62000274658203;91,58000183105469;88,66000366210938;89,56999969482422;74,88436126708984;1952600
2008-02-07;89,48999786376953;90,87999725341797;89,16999816894531;90,16000366210938;75,37761688232422;2505200
2008-02-08;89,51000213623047;90,22000122070312;87,62999725341797;88,0;73,57177734375;2450900
2008-02-11;87,80000305175781;89,0;86,44000244140625;88,44999694824219;73,94798278808594;1762700
2008-02-12;88,81999969482422;89,63999938964844;87,55999755859375;88,0999984741211;73,65536499023438;1971000
2008-02-13;90,5;90,5;87,6500015258789;89,18000030517578;74,55830383300781;1880700
2008-02-14;89,02999877929688;89,98999786376953;87,97000122070312;88,01000213623047;73,58012390136719;1928300
2008-02-15;87,51000213623047;88,44999694824219;86,94999694824219;87,91999816894531;73,50487518310547;2091500
2008-02-19;88,75;89,93000030517578;88,05999755859375;89,25;74,6167984008789;3426800
2008-02-20;88,6500015258789;90,45999908447266;88,29000091552734;89,94000244140625;75,19367980957031;2354200
2008-02-21;89,98999786376953;90,68000030517578;88,95999908447266;89,31999969482422;74,67533111572266;2227900
2008-02-22;89,83999633789062;89,83999633789062;87,13999938964844;89,08999633789062;74,48303985595703;2204500
2008-02-25;89,06999969482422;89,94999694824219;87,88999938964844;89,72000122070312;75,00972747802734;2074200
2008-02-26;89,45999908447266;91,69000244140625;89,33000183105469;90,97000122070312;76,05484008789062;1989300
2008-02-27;90,25;91,30000305175781;89,91000366210938;90,83000183105469;75,93778228759766;1666800
2008-02-28;90,18000030517578;90,4800033569336;89,05999755859375;89,19000244140625;74,56669616699219;2049000
2008-02-29;88,5999984741211;89,79000091552734;88,0199966430664;88,12999725341797;73,68045043945312;2791100
2008-03-03;88,0;89,37999725341797;87,61000061035156;89,22000122070312;74,59170532226562;2314000
2008-03-04;88,22000122070312;90,55000305175781;87,61000061035156;90,30999755859375;75,50302124023438;3327600
2008-03-05;90,4000015258789;92,0999984741211;89,4000015258789;90,3499984741211;75,53644561767578;3255600
2008-03-06;90,08000183105469;90,1500015258789;88,4800033569336;88,8499984741211;74,28239440917969;2350200
2008-03-07;88,31999969482422;88,55000305175781;86,26000213623047;86,69999694824219;72,56656646728516;2982300
2008-03-10;86,94999694824219;87,79000091552734;84,9000015258789;84,97000122070312;71,11862182617188;2773100
2008-03-11;86,70999908447266;88,16000366210938;85,41000366210938;88,16000366210938;73,78857421875;2592800
2008-03-12;87,41000366210938;88,91000366210938;85,8499984741211;87,05999755859375;72,86787414550781;2693600
2008-03-13;85,83000183105469;87,72000122070312;85,69999694824219;87,06999969482422;72,8762435913086;4627400
2008-03-14;87,54000091552734;87,81999969482422;83,58999633789062;84,80000305175781;70,9762954711914;4271100
2008-03-17;82,94999694824219;84,4000015258789;82,5;82,55000305175781;69,09310150146484;4669800
2008-03-18;83,94999694824219;86,91999816894531;83,44999694824219;86,91999816894531;72,7507095336914;3438200
2008-03-19;87,77999877929688;88,98999786376953;86,2300033569336;86,2300033569336;72,17318725585938;2967500
2008-03-20;84,0199966430664;87,02999877929688;83,80000305175781;87,0199966430664;72,83442687988281;4250100
2008-03-24;87,19999694824219;91,98999786376953;87,05000305175781;90,7699966430664;75,97313690185547;3333700
2008-03-25;91,0;91,93000030517578;89,5;91,44999694824219;76,5422592163086;2526200
2008-03-26;91,0;91,66999816894531;90,25;91,25;76,3748779296875;1969100
2008-03-27;91,27999877929688;92,41999816894531;90,54000091552734;91,72000122070312;76,7682113647461;3101100
2008-03-28;91,55000305175781;92,55999755859375;90,8499984741211;91,2699966430664;76,39157104492188;1971000
2008-03-31;91,05999755859375;93,13999938964844;90,56999969482422;92,66999816894531;77,56338500976562;2480900
2008-04-01;93,9000015258789;97,72000122070312;93,88999938964844;97,70999908447266;81,78182220458984;6178800
2008-04-02;97,70999908447266;99,0;96,81999969482422;97,33000183105469;81,4637451171875;2924500
2008-04-03;96,0999984741211;98,1500015258789;95,80000305175781;97,66999816894531;81,74829864501953;2189400
2008-04-04;97,37999725341797;98,05000305175781;96,19000244140625;96,87000274658203;81,0787124633789;2074100
2008-04-07;97,37999725341797;97,7699966430664;95,6500015258789;96,4800033569336;80,75228118896484;1793800
2008-04-08;95,7699966430664;96,25;94,58999633789062;96,05000305175781;80,39239501953125;2446400
2008-04-09;94,19999694824219;95,13999938964844;92,86000061035156;93,11000061035156;77,93164825439453;4008000
2008-04-10;93,0;94,87999725341797;92,5;94,33999633789062;78,9611587524414;2068800
2008-04-11;93,02999877929688;94,91000366210938;92,61000061035156;92,9000015258789;77,75588989257812;2593500
2008-04-14;92,55000305175781;93,44999694824219;92,1500015258789;92,81999969482422;77,68893432617188;1183400
2008-04-15;93,2300033569336;94,0;92,19999694824219;93,66999816894531;78,40033721923828;1352300
2008-04-16;94,83999633789062;97,20999908447266;94,19999694824219;97,02999877929688;81,21260070800781;1923200
2008-04-17;96,55999755859375;96,80999755859375;94,04000091552734;94,95999908447266;79,48005676269531;1567500
2008-04-18;96,69999694824219;97,30000305175781;95,91999816894531;96,70999908447266;80,94480895996094;2416100
2008-04-21;96,51000213623047;96,51000213623047;95,0;95,44999694824219;79,89019775390625;2094600
2008-04-22;95,08999633789062;95,41000366210938;92,93000030517578;93,56999969482422;78,316650390625;2214200
2008-04-23;93,75;94,86000061035156;92,75;93,11000061035156;77,93164825439453;2082300
2008-04-24;93,5;95,25;92,8499984741211;94,75;79,3043212890625;1679000
2008-04-25;95,01000213623047;95,11000061035156;93,20999908447266;94,45999908447266;79,06157684326172;1805500
2008-04-28;94,75;96,2699966430664;93,41000366210938;95,55999755859375;79,9822769165039;2037700
2008-04-29;95,9800033569336;97,98999786376953;95,02999877929688;97,36000061035156;81,48885345458984;2319100
2008-04-30;97,30999755859375;97,9800033569336;95,87000274658203;95,87000274658203;80,24172973632812;2325600
2008-05-01;95,58999633789062;98,94000244140625;94,94000244140625;98,6500015258789;82,56855773925781;2596700
2008-05-02;99,0999984741211;99,45999908447266;96,11000061035156;96,86000061035156;81,07035064697266;2682800
2008-05-05;95,97000122070312;96,80999755859375;95,44000244140625;95,45999908447266;79,89855194091797;1754500
2008-05-06;94,31999969482422;97,87000274658203;94,16999816894531;97,66999816894531;81,74829864501953;1965200
