;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;cenario
0;35;1;90;2;2;3;6;0,01;0,05;NEE;26,406277659885145;1,3886126055743095;-11,172698063603665;50,5;Media_dos_resultados_por_ativo
