;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;COF;cenario_in_sample_1x;janela_rsi;21;4,121585556961574
1;COF;cenario_in_sample_1x;ordem;2;4,121585556961574
2;COF;cenario_in_sample_1x;lookback;50;6,695137976566058
3;COF;cenario_in_sample_1x;break_min;4;5,5333617651355596
