;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;cenario
0;35;1;110;2;2;3;6;0,01;0,05;BSX;22,145212731419903;0,9127862617115357;-12,120988982340691;48,5;Media_dos_resultados_por_ativo
