;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ind;start_date;end_date;final_balance;return_%;return_ann_%;sharpe_ratio;sortino_ratio;volatility;max_drawdown_%;trades;win_rate_%;profit_factor;avg_trade_return
35;28;3;80;2;3;4;6;0,02;0,05;5;2002-03-05;2005-10-26;13021497,9036222;30,214979036222005;7,499669367472905;0,5184983299533231;0,8960465109910436;14,464211231206955;-15,97638233117421;24;50,0;1,786528101332784;1,1061439163581932
36;28;3;80;2;3;4;6;0,02;0,07;5;2002-03-05;2005-10-26;12865283,670665447;28,652836706654465;7,1448723338413345;0,447030993876852;0,795624416342624;15,982946220077086;-16,02277907838825;22;45,45454545454545;1,7495295139869587;1,1518003305740043
37;28;3;80;2;3;4;6;0,02;0,09;5;2002-03-05;2005-10-26;12197409,261477849;21,974092614778485;5,591709192477823;0,3441284620105243;0,5990810224744473;16,248900657065715;-23,19197679645182;20;45,0;1,5860410210087548;0,9981408471034792
38;28;3;80;2;3;4;6;0,02;0,11;5;2002-03-05;2005-10-26;12840048,239528902;28,400482395289018;7,087264045165997;0,4220624588138515;0,7480514198514461;16,791979237110493;-23,191988257826658;20;45,0;1,7206499973821217;1,2577652323797706
39;28;3;80;2;3;4;6;0,02;0,13;5;2002-03-05;2005-10-26;14472477,441866726;44,72477441866726;10,655954638895437;0,5898839135394833;1,0857655800851076;18,064494376455293;-23,19200035894936;20;45,0;2,073481531408095;1,8655078446604634
40;28;3;80;2;3;4;6;0,03;0,05;5;2002-03-05;2005-10-26;12979104,160283398;29,791041602833978;7,403690717486544;0,5001856684585821;0,8795069994280598;14,801884948648036;-16,32702919993192;23;52,17391304347826;1,7540504730247253;1,140171374677612
41;28;3;80;2;3;4;6;0,03;0,07;5;2002-03-05;2005-10-26;12993719,671368243;29,93719671368243;7,436805639741784;0,4552822239563782;0,8253945135295204;16,334495942135277;-16,32702919993192;21;47,61904761904761;1,7767635071520669;1,2548618490101138
42;28;3;80;2;3;4;6;0,03;0,09;5;2002-03-05;2005-10-26;12268571,977487402;22,68571977487402;5,76009662917194;0,35136808944102493;0,6198481110987684;16,393340210078293;-23,34561556496091;19;47,368421052631575;1,6293204936754107;1,081895838112934
43;28;3;80;2;3;4;6;0,03;0,11;5;2002-03-05;2005-10-26;12180619,215944543;21,806192159445434;5,551876105682907;0,3231062863769897;0,5660992874502319;17,18281673791132;-23,345600732573544;18;44,44444444444444;1,6241131757939928;1,1019216255019781
44;28;3;80;2;3;4;6;0,03;0,13;5;2002-03-05;2005-10-26;13009605,278703816;30,096052787038165;7,472767608990494;0,4156012621701693;0,7399628795105787;17,980618177070752;-23,345600732573544;18;44,44444444444444;1,8084935548985903;1,4724171712480638
45;28;3;90;2;3;4;6;0,01;0,05;5;2002-03-05;2005-10-26;13857923,793390488;38,57923793390488;9,3485369437309;0,806849108460615;1,585313499897844;11,58647490057583;-7,616766151774234;25;48,0;2,3671470632487672;1,3136441020843659
46;28;3;90;2;3;4;6;0,01;0,07;5;2002-03-05;2005-10-26;15412760,779338744;54,12760779338743;12,58042984869161;0,8368729806682915;1,7961821557227917;15,032663425990176;-8,324452210607781;23;43,47826086956522;2,88571167971165;1,8987194576026045
47;28;3;90;2;3;4;6;0,01;0,09;5;2002-03-05;2005-10-26;15233510,173316814;52,335101733168145;12,220267802670781;0,7903289533226906;1,6667801855518838;15,46225499052577;-10,930229295670667;22;40,909090909090914;2,551959833241469;1,9316613717764497
48;28;3;90;2;3;4;6;0,01;0,11;5;2002-03-05;2005-10-26;13420475,519084157;34,204755190841574;8,392016404323833;0,49400533232092086;0,8841180446889498;16,9877040899472;-14,98291471671591;21;33,33333333333333;2,000610160543312;1,4107966827185958
49;28;3;90;2;3;4;6;0,01;0,13;5;2002-03-05;2005-10-26;15323348,761714945;53,23348761714944;12,401159762498072;0,6733555223768195;1,2563895802244165;18,41695709084599;-14,982915872269597;20;35,0;2,5149385269665636;2,156897175431949
50;28;3;90;2;3;4;6;0,02;0,05;5;2002-03-05;2005-10-26;15068816,24230552;50,6881624230552;11,886631331549813;0,8499585669461187;1,6272392465560062;13,984953848113093;-9,128513386237447;23;56,52173913043478;2,6347855375565064;1,7987819942097527
51;28;3;90;2;3;4;6;0,02;0,07;5;2002-03-05;2005-10-26;15830137,273877243;58,30137273877243;13,4074162546713;0,8068093688537128;1,6401527722140485;16,61782420018263;-10,11205231492217;20;50,0;2,8204052813828686;2,3232296938911157
52;28;3;90;2;3;4;6;0,02;0,09;5;2002-03-05;2005-10-26;15260900,748847311;52,60900748847311;12,275501217104301;0,7246040989186385;1,4348553450772938;16,940976783630703;-17,260213365099332;19;47,368421052631575;2,3707509078131808;2,2497188104707355
53;28;3;90;2;3;4;6;0,02;0,11;5;2002-03-05;2005-10-26;13444601,204116179;34,44601204116179;8,445354624904056;0,4623790671890507;0,8069370598141093;18,265002082049367;-16,87223571014541;18;38,88888888888889;1,9044017259934543;1,6580006113116053
54;28;3;90;2;3;4;6;0,02;0,13;5;2002-03-05;2005-10-26;15311118,578852434;53,11118578852434;12,376579379213837;0,6301446740689147;1,1479359179448632;19,640853741247827;-16,87223577506708;18;38,88888888888889;2,331407601313638;2,394865443229355
55;28;3;90;2;3;4;6;0,03;0,05;5;2002-03-05;2005-10-26;15367547,553444324;53,67547553444324;12,489872494521826;0,8646695644673824;1,7057694686141716;14,444676912174323;-9,310255092673803;22;59,09090909090909;2,7614474004920355;1,9722572410504347
56;28;3;90;2;3;4;6;0,03;0,07;5;2002-03-05;2005-10-26;16418164,522232296;64,18164522232296;14,54607633084828;0,8519697406459681;1,7874981038180822;17,07346591889445;-10,112049943665735;19;52,63157894736842;3,1442155109545102;2,6438375689038507
57;28;3;90;2;3;4;6;0,03;0,09;5;2002-03-05;2005-10-26;15349940,928364718;53,49940928364718;12,454555933240275;0,7285061334678209;1,46345045336567;17,096020693682203;-17,42570397687846;18;50,0;2,4834714117489627;2,4092708448256506
58;28;3;90;2;3;4;6;0,03;0,11;5;2002-03-05;2005-10-26;14332556,346964423;43,32556346964422;10,361879711793165;0,5279861229777307;0,9571249055995468;19,6252879779384;-17,0384919761738;17;41,17647058823529;2,1647353023305125;2,139921471284012
59;28;3;90;2;3;4;6;0,03;0,13;5;2002-03-05;2005-10-26;15466823,766628643;54,66823766628644;12,688459489540517;0,6177121020999403;1,1433464035022889;20,54105698497006;-17,03848602213648;17;41,17647058823529;2,400431417617176;2,5985571979570965
60;28;3;100;2;3;4;6;0,01;0,05;5;2002-03-05;2005-10-26;14286935,138532117;42,86935138532117;10,265546193101759;0,8388669913913744;1,6435484456744263;12,237394364599997;-8,6444544804259;26;50,0;2,4828045562411165;1,3816139436775732
61;28;3;100;2;3;4;6;0,01;0,07;5;2002-03-05;2005-10-26;16390083,803609243;63,90083803609242;14,49237977959077;0,9277490881165538;1,9791220967651189;15,621012152124134;-10,339428147256424;23;47,82608695652174;3,2429346199149602;2,171466208200745
62;28;3;100;2;3;4;6;0,01;0,09;5;2002-03-05;2005-10-26;15297607,115791421;52,97607115791422;12,349407281714097;0,7737231006767897;1,577200849264521;15,961016636199494;-10,51256203427231;21;42,857142857142854;2,7438765959226052;2,0449696409356566
63;28;3;100;2;3;4;6;0,01;0,11;5;2002-03-05;2005-10-26;13302113,499911325;33,02113499911325;8,129322571326147;0,46901314152216533;0,8273838517723207;17,332824715620383;-14,982908908854597;20;35,0;2,0616740975709837;1,4369153943577517
64;28;3;100;2;3;4;6;0,01;0,13;5;2002-03-05;2005-10-26;15071833,892819509;50,71833892819508;11,892768232932326;0,635659455644057;1,165711882381243;18,70933898227384;-14,982917590783495;19;36,84210526315789;2,602765877322689;2,1826531758956547
65;28;3;100;2;3;4;6;0,02;0,05;5;2002-03-05;2005-10-26;15249231,56865894;52,49231568658941;12,251978987207647;0,8474262406612053;1,6179103659215714;14,457870666888986;-8,998567512249721;24;58,333333333333336;2,575323757388303;1,7736470726300801
66;28;3;100;2;3;4;6;0,02;0,07;5;2002-03-05;2005-10-26;16085274,450815728;60,85274450815727;13,905174034053381;0,8263814891849594;1,6627713581438268;16,826579752854492;-13,216469999192126;21;52,38095238095239;2,7523313286419304;2,2892364085147943
67;28;3;100;2;3;4;6;0,02;0,09;5;2002-03-05;2005-10-26;14669149,021868853;46,69149021868853;11,065833011815185;0,6486726740893868;1,2404187331287024;17,059194033954817;-16,872218886131883;19;47,368421052631575;2,2543367133269423;2,037112446804845
68;28;3;100;2;3;4;6;0,02;0,11;5;2002-03-05;2005-10-26;12755633,124788538;27,556331247885375;6,893958926016519;0,37793076167368933;0,6433853443320259;18,241327843984447;-16,87222198478039;18;38,88888888888889;1,7584896401981982;1,3613390672668535
69;28;3;100;2;3;4;6;0,02;0,13;5;2002-03-05;2005-10-26;14415208,250263482;44,15208250263482;10,535841488647012;0,5389076590845561;0,9548926883890343;19,550365096952373;-16,872235843691076;18;38,88888888888889;2,1551048440690255;2,0524396635341446
70;28;3;100;2;3;4;6;0,03;0,05;5;2002-03-05;2005-10-26;16173421,517357584;61,73421517357585;14,075811108175685;0,9089053792007279;1,8261491131141925;15,486552759269237;-9,98684287585564;24;62,5;2,659114108659866;2,023469017980939
71;28;3;100;2;3;4;6;0,03;0,07;5;2002-03-05;2005-10-26;17349906,08679119;73,49906086791191;16,291133787431434;0,9129787515923332;1,931423352130877;17,843935315053;-14,158936301355796;21;57,14285714285714;2,9754539764922727;2,6585454179194334
72;28;3;100;2;3;4;6;0,03;0,09;5;2002-03-05;2005-10-26;15920399,924064644;59,20399924064643;13,584174860597775;0,7278346826683907;1,4398637869616469;18,663819111773314;-17,038488025270794;19;52,63157894736842;2,4286017345370894;2,4776519239648964
73;28;3;100;2;3;4;6;0,03;0,11;5;2002-03-05;2005-10-26;16675067,882798601;66,75067882798601;15,034263176591756;0,7328352075278172;1,4565706920322177;20,51520317549847;-17,03849073606594;18;50,0;2,583682215201071;2,8814549226530595
74;28;3;100;2;3;4;6;0,03;0,13;5;2002-03-05;2005-10-26;19537133,812115327;95,37133812115327;20,13528442768675;0,9188502531188347;1,9287806675116816;21,91356465250128;-17,038495560325163;17;52,94117647058824;3,228845728998098;4,018233428414142
