;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ind;start_date;end_date;final_balance;return_%;return_ann_%;sharpe_ratio;sortino_ratio;volatility;max_drawdown_%;trades;win_rate_%;profit_factor;avg_trade_return
0;28;3;50;2;3;4;6;0,01;0,05;5;2021-09-18;2024-11-01;17419241,880417485;74,19241880417485;19,501950764775387;1,613936797507079;3,826360539806911;12,083466214351462;-6,9280320255167505;22;54,54545454545454;4,563098060113169;2,554778002341429
1;28;3;50;2;3;4;6;0,01;0,07;5;2021-09-18;2024-11-01;17423729,11550773;74,23729115507729;19,511832141921648;1,4118268186875447;3,0013106837213295;13,820273055912155;-5,860972038322265;19;63,1578947368421;6,6404548431108905;2,965484457985501
2;28;3;50;2;3;4;6;0,01;0,09;5;2021-09-18;2024-11-01;16821010,46576485;68,2101046576485;18,168802271778507;1,1651694383319438;2,2711369862558795;15,593270535647552;-9,023877927636503;17;58,82352941176471;6,059450065072909;3,106358961039013
3;28;3;50;2;3;4;6;0,01;0,11;5;2021-09-18;2024-11-01;14672953,601364294;46,72953601364294;13,098101181055256;0,8346136837259845;1,605975737930861;15,69360943446447;-11,392506331325725;17;47,05882352941176;3,491126599101414;2,2810474404294068
4;28;3;50;2;3;4;6;0,01;0,13;5;2021-09-18;2024-11-01;15040253,421091717;50,402534210917175;13,999328049592386;0,8529256098194963;1,641423526185322;16,413304851468872;-11,39249032265407;17;47,05882352941176;3,656662831490098;2,4299097594953745
5;28;3;50;2;3;4;6;0,02;0,05;5;2021-09-18;2024-11-01;16561606,684103474;65,61606684103474;17,58071003157271;1,1584882644260333;2,049106686089381;15,175561610270588;-18,624606174712678;22;59,09090909090909;2,9264266358103384;2,3196914614724173
6;28;3;50;2;3;4;6;0,02;0,07;5;2021-09-18;2024-11-01;14955597,927408684;49,555979274086845;13,792949351299132;0,8833850735788421;1,4634149304391197;15,613745085617085;-18,62461158043184;19;63,1578947368421;2,7768017487928303;2,1410285166493237
7;28;3;50;2;3;4;6;0,02;0,09;5;2021-09-18;2024-11-01;14438255,243086224;44,38255243086224;12,514183160232273;0,7351816005858353;1,190114474952353;17,02189384263731;-18,6245955650586;17;58,82352941176471;2,6096814847502117;2,1840831302943675
8;28;3;50;2;3;4;6;0,02;0,11;5;2021-09-18;2024-11-01;14103357,438392363;41,033574383923636;11,669707849125889;0,6476358936401678;1,0891117734138516;18,0189331130706;-18,6245955650586;17;52,94117647058824;2,2504238411523736;2,043115770223025
9;28;3;50;2;3;4;6;0,02;0,13;5;2021-09-18;2024-11-01;14578674,15826064;45,786741582606396;12,864306085740562;0,6844653946904456;1,168521905035554;18,79467710936436;-18,624605248785763;17;52,94117647058824;2,368410066585579;2,242271632592785
10;28;3;50;2;3;4;6;0,03;0,05;5;2021-09-18;2024-11-01;16234888,654188244;62,34888654188243;16,831042301749612;1,019959490426153;1,688739881208798;16,501677233002038;-22,228897333897336;19;73,68421052631578;2,910522685771474;2,5832154106421035
11;28;3;50;2;3;4;6;0,03;0,07;5;2021-09-18;2024-11-01;15081793,59976062;50,8179359976062;14,10030903474986;0,8265040251906988;1,3103839621060072;17,060181928934348;-22,228896395184982;17;76,47058823529412;2,8180124580835586;2,4465330034491473
12;28;3;50;2;3;4;6;0,03;0,09;5;2021-09-18;2024-11-01;13874176,020807194;38,74176020807194;11,083928069252691;0,6245108996522605;0,9498035945905127;17,74817393167106;-22,228882237894677;15;66,66666666666666;2,333214483083809;2,206968982707558
13;28;3;50;2;3;4;6;0,03;0,11;5;2021-09-18;2024-11-01;13956163,410756197;39,561634107561964;11,294234574370709;0,5824577057724204;0,9385386914218691;19,390651823196283;-22,228882237894677;15;60,0;2,1509038357219388;2,2471253248826706
14;28;3;50;2;3;4;6;0,03;0,13;5;2021-09-18;2024-11-01;15470843,292211311;54,70843292211312;15,037016880791043;0,7308034667388701;1,2423455176302345;20,576006498562567;-22,22890085892487;15;60,0;2,488786393348001;2,9518852413187524
15;28;3;70;2;3;4;6;0,01;0,05;5;2021-09-18;2024-11-01;19639570,451183584;96,39570451183583;24,194101077369478;1,8938195702974323;4,88387185457759;12,775293621857383;-7,298787599009482;23;65,21739130434783;5,4385972799054905;2,9781033070226615
16;28;3;70;2;3;4;6;0,01;0,07;5;2021-09-18;2024-11-01;17257857,758104365;72,57857758104366;19,145410673144458;1,4516545173971525;2,9758865474633063;13,188682598854573;-7,298798177629329;19;68,42105263157895;6,12625952260802;2,9136595608360683
17;28;3;70;2;3;4;6;0,01;0,09;5;2021-09-18;2024-11-01;18260083,728684977;82,60083728684977;21,32418547348085;1,446037498194878;3,0371043326250002;14,74663381834864;-7,29878640919841;17;70,58823529411765;7,329150530809924;3,6054362228801873
18;28;3;70;2;3;4;6;0,01;0,11;5;2021-09-18;2024-11-01;15743476,991289735;57,434769912897345;15,683941219091558;1,0494201544407615;2,1672491298941736;14,945340198320823;-9,540001555396916;17;52,94117647058824;4,389656805164435;2,705615368621328
19;28;3;70;2;3;4;6;0,01;0,13;5;2021-09-18;2024-11-01;16137575,552720042;61,37575552720042;16,605775617439367;1,0567747334430195;2,169375776196258;15,713638008108886;-9,540009617006994;17;52,94117647058824;4,5821682002236335;2,8550956141553563
20;28;3;70;2;3;4;6;0,02;0,05;5;2021-09-18;2024-11-01;22371970,332256343;123,71970332256343;29,497606546247134;2,1159986524369163;6,050154710543719;13,940276621762424;-7,298787599009482;22;72,72727272727273;8,636490808451041;3,727920375631011
21;28;3;70;2;3;4;6;0,02;0,07;5;2021-09-18;2024-11-01;17794219,977356184;77,94219977356184;20,32180185902792;1,5169568317916204;3,198823353746766;13,39642726354092;-7,298798177629329;18;72,22222222222221;8,17217779686613;3,2534135937579256
22;28;3;70;2;3;4;6;0,02;0,09;5;2021-09-18;2024-11-01;18827592,46187298;88,27592461872979;22,522084836085952;1,5051390571975451;3,241787317693524;14,963457846891814;-7,29878640919841;16;75,0;10,150295699761335;4,033859400830853
23;28;3;70;2;3;4;6;0,02;0,11;5;2021-09-18;2024-11-01;18272535,6780069;82,72535678006898;21,350738396302994;1,2886565295990569;2,8892473965254317;16,568214963335425;-10,56237801528377;16;62,5;6,526043590867283;3,839469440679033
24;28;3;70;2;3;4;6;0,02;0,13;5;2021-09-18;2024-11-01;18888352,5044609;88,88352504460902;22,648877267061973;1,2956281822753404;2,8999332713245747;17,481000781633774;-10,562380855032083;16;62,5;6,845590330099233;4,054810702708123
25;28;3;70;2;3;4;6;0,03;0,05;5;2021-09-18;2024-11-01;20409666,434964806;104,09666434964807;25,737044116648676;1,8701350186545533;4,634342618290288;13,762131535917064;-7,057838748330014;18;83,33333333333334;11,36691047605678;4,043066136939033
26;28;3;70;2;3;4;6;0,03;0,07;5;2021-09-18;2024-11-01;19029734,669949714;90,29734669949714;22,942841584018957;1,6136234876175266;3,5243480069117474;14,218212464106772;-7,0578505558436255;16;87,5;14,097658146915938;4,103319443952191
27;28;3;70;2;3;4;6;0,03;0,09;5;2021-09-18;2024-11-01;19013088,378397025;90,13088378397025;22,90830750240236;1,5298516461055391;3,231068080573641;14,974201950051041;-7,0578323315036435;14;85,71428571428571;14,173516333955535;4,696551555150874
28;28;3;70;2;3;4;6;0,03;0,11;5;2021-09-18;2024-11-01;18811831,43039005;88,11831430390049;22,489149767324257;1,2901612132046585;2,872366330474081;17,43127102035798;-11,459179566850219;14;71,42857142857143;7,459132045199065;4,617001100172358
29;28;3;70;2;3;4;6;0,03;0,13;5;2021-09-18;2024-11-01;20853511,181080878;108,53511181080877;26,60842863525781;1,4218084642785718;3,35268088511152;18,714495871818414;-11,459179316850443;14;71,42857142857143;8,559792719183555;5,389792442140928
30;28;3;80;2;3;4;6;0,01;0,05;5;2021-09-18;2024-11-01;20991896,46605588;109,91896466055881;26,877537704507603;2,100562276991307;6,043787533514887;12,795401497452882;-7,298787599009482;24;70,83333333333334;6,6254221281280605;3,138031993369572
31;28;3;80;2;3;4;6;0,01;0,07;5;2021-09-18;2024-11-01;15570738,089066837;55,70738089066837;15,274946087077623;1,130134038401389;2,124028906116241;13,516048157158886;-9,49981883348665;20;65,0;3,883495683685787;2,2387404088408003
32;28;3;80;2;3;4;6;0,01;0,09;5;2021-09-18;2024-11-01;17027960,39315239;70,2796039315239;18,63357603838789;1,1655449323680354;2,448744618408427;15,987007897267496;-9,499795666026756;18;66,66666666666666;4,7704398582434635;3,0012253967838465
33;28;3;80;2;3;4;6;0,01;0,11;5;2021-09-18;2024-11-01;17842109,66913211;78,4210966913211;20,42566032664861;1,2765861803364835;2,8039891277864237;16,000220463975882;-9,499797078869054;18;66,66666666666666;5,120699814110684;3,2688304771036014
34;28;3;80;2;3;4;6;0,01;0,13;5;2021-09-18;2024-11-01;18223611,786197677;82,23611786197678;21,246340761524472;1,2681482697716147;2,7593540523303117;16,75383018529119;-9,499790652421902;18;66,66666666666666;5,276440156778949;3,3902815977945533
35;28;3;80;2;3;4;6;0,02;0,05;5;2021-09-18;2024-11-01;22309707,065567736;123,09707065567737;29,381800542452076;2,1882160881402073;6,777884202990027;13,427284764835104;-7,298787599009482;23;73,91304347826086;8,59700369638525;3,5504369390180646
36;28;3;80;2;3;4;6;0,02;0,07;5;2021-09-18;2024-11-01;16822825,853192236;68,22825853192236;18,172896151214424;1,2797707165931111;2,551541898456229;14,200118752203245;-9,499793220654972;19;68,42105263157895;5,065693079730845;2,77546242878266
37;28;3;80;2;3;4;6;0,02;0,09;5;2021-09-18;2024-11-01;18959769,08865293;89,5976908865293;22,7975539325572;1,3414701776537357;3,0171426701746094;16,994454526324756;-9,49979468543123;17;70,58823529411765;6,526925180095309;3,834854124206055
38;28;3;80;2;3;4;6;0,02;0,11;5;2021-09-18;2024-11-01;19607410,57543654;96,0741057543654;24,128779627510475;1,4204988429009957;3,3156358925710228;16,986131138434285;-9,499805725528986;17;70,58823529411765;6,837355004225017;4,040208801728062
39;28;3;80;2;3;4;6;0,02;0,13;5;2021-09-18;2024-11-01;20292622,118929777;102,92622118929778;25,505114626459257;1,43915497317011;3,364622584669547;17,72228502277115;-9,499817938922462;16;75,0;9,080193300710183;4,5222316708936505
40;28;3;80;2;3;4;6;0,03;0,05;5;2021-09-18;2024-11-01;20238089,065502763;102,38089065502763;25,39674424820413;1,7648570480512327;4,248176549939548;14,39025572991727;-9,711546613762344;20;80,0;6,476055464163569;3,587774444965963
41;28;3;80;2;3;4;6;0,03;0,07;5;2021-09-18;2024-11-01;17957076,41706076;79,57076417060759;20,674218649210264;1,37750417347575;2,8347804463356114;15,008461714525772;-9,711562006346576;17;82,35294117647058;6,38592207491429;3,5035085772658903
42;28;3;80;2;3;4;6;0,03;0,09;5;2021-09-18;2024-11-01;19110592,753322437;91,10592753322437;23,110297078756446;1,357367516981888;2,995083887549555;17,025821518215114;-9,711566857220832;15;80,0;7,049388060313405;4,412297033129597
43;28;3;80;2;3;4;6;0,03;0,11;5;2021-09-18;2024-11-01;20291533,255279705;102,91533255279705;25,502952726701377;1,4254912847716983;3,287369658101183;17,890640931407617;-9,711567812778899;15;80,0;7,641587433278738;4,830513459805652
44;28;3;80;2;3;4;6;0,03;0,13;5;2021-09-18;2024-11-01;22200574,411471434;122,00574411471435;29,178289709447625;1,5500341060394947;3,802999605362381;18,824288830651167;-9,499813108509258;15;80,0;9,4162043593626;5,460781667218351
45;28;3;90;2;3;4;6;0,01;0,05;5;2021-09-18;2024-11-01;20336076,288811445;103,36076288811444;25,59132710670071;1,7793099284194493;4,16046322542612;14,382725964685275;-10,564798047081025;21;80,95238095238095;9,581188502824519;3,437834489455205
46;28;3;90;2;3;4;6;0,01;0,07;5;2021-09-18;2024-11-01;18592259,888724122;85,92259888724122;22,02836059400628;1,4976058436621886;3,0932600829571637;14,709050907639998;-10,339280535510564;18;77,77777777777779;9,902151276151375;3,5053792532983907
47;28;3;90;2;3;4;6;0,01;0,09;5;2021-09-18;2024-11-01;18688670,547343966;86,88670547343965;22,23113891479005;1,317576636706406;2,873912594661125;16,87274826788219;-10,434536421866525;16;75,0;10,117914934490488;3,985716295905628
48;28;3;90;2;3;4;6;0,01;0,11;5;2021-09-18;2024-11-01;19401733,64959414;94,0173364959414;23,709289581186432;1,4000579397960298;3,168310178247606;16,934505999544967;-10,434533077011665;15;80,0;12,477674842317017;4,517596395197376
49;28;3;90;2;3;4;6;0,01;0,13;5;2021-09-18;2024-11-01;19816577,068222538;98,16577068222537;24,55233374361363;1,387680981661002;3,1125982264346765;17,693067836258308;-10,434524364085284;15;80,0;12,860411808155531;4,665117441713051
50;28;3;90;2;3;4;6;0,02;0,05;5;2021-09-18;2024-11-01;19295676,89904525;92,9567689904525;23,491799902560206;1,6709273044611046;3,758862072242451;14,059139401122309;-10,564780838559484;20;75,0;7,1753986704883355;3,3410874615154906
