;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ind;start_date;end_date;final_balance;return_%;return_ann_%;sharpe_ratio;sortino_ratio;volatility;max_drawdown_%;trades;win_rate_%;profit_factor;avg_trade_return
0;28;3;50;2;3;4;6;0,01;0,05;5;2000-01-01;2002-03-04;15948319,523106107;59,48319523106107;24,286923471709066;0,9999759741776094;2,1334139022911622;24,287506999038534;-17,401393317288584;26;61,53846153846154;2,5863707902803887;1,8114778532026143
1;28;3;50;2;3;4;6;0,01;0,07;5;2000-01-01;2002-03-04;18365212,570950005;83,65212570950004;32,73039642328443;1,0905770201645395;2,503464271625035;30,01199898595541;-17,401393317288584;25;60,0;2,9652190169283976;2,461298617013896
2;28;3;50;2;3;4;6;0,01;0,09;5;2000-01-01;2002-03-04;22178200,732682265;121,78200732682265;44,92185417018144;1,3080354514314776;3,3832974484158718;34,342994389808176;-17,401376307061987;25;60,0;3,5685440317556827;3,237402020241631
3;28;3;50;2;3;4;6;0,01;0,11;5;2000-01-01;2002-03-04;19399844,485802036;93,99844485802036;36,162524413374086;1,057987533512069;2,4890837804908004;34,180482536812015;-25,847603203104907;25;56,00000000000001;2,9955676278168157;2,6861676174519067
4;28;3;50;2;3;4;6;0,01;0,13;5;2000-01-01;2002-03-04;15742212,622178346;57,42212622178345;23,53614329221434;0,6650269407246676;1,3081469409728397;35,39126289615792;-25,847603203104907;25;44,0;2,1438843279763047;1,8316178188233279
5;28;3;50;2;3;4;6;0,02;0,05;5;2000-01-01;2002-03-04;14874364,290016806;48,743642900168055;20,31575877733063;0,8000521769858534;1,5776519293215048;25,39304230615181;-17,401393317288584;25;60,0;2,2231734551822258;1,600898687563701
6;28;3;50;2;3;4;6;0,02;0,07;5;2000-01-01;2002-03-04;16977204,18491211;69,77204184912111;27,95951863247057;0,9003919132816236;1,860673026768067;31,052609669235693;-17,401393317288584;23;56,52173913043478;2,5683196647646316;2,3279344617713082
7;28;3;50;2;3;4;6;0,02;0,09;5;2000-01-01;2002-03-04;20448908,675204225;104,48908675204225;39,5440786020328;1,1312559200145067;2,623526740262175;34,955908651974795;-17,401376307061987;23;56,52173913043478;3,106249755788011;3,159067968314755
8;28;3;50;2;3;4;6;0,02;0,11;5;2000-01-01;2002-03-04;21439986,681245893;114,39986681245892;42,65458157738813;1,1324879098616834;2,7151302467544216;37,6644917848154;-15,461687415118163;21;61,904761904761905;3,798579729360867;3,698535290127447
9;28;3;50;2;3;4;6;0,02;0,13;5;2000-01-01;2002-03-04;18386191,405535284;83,86191405535286;32,800999985919034;0,8423822424129205;1,7904136240039084;38,9383801490922;-18,07881872893059;21;52,38095238095239;2,6046801231554624;2,942537852815308
10;28;3;50;2;3;4;6;0,03;0,05;5;2000-01-01;2002-03-04;17695281,65871442;76,95281658714421;30,452684923293425;1,0880116218868363;2,4745191389367105;27,989301134929235;-11,269603593369926;24;70,83333333333334;3,334296684649551;2,406472578417951
11;28;3;50;2;3;4;6;0,03;0,07;5;2000-01-01;2002-03-04;23291138,625912085;132,91138625912083;48,2650985854729;1,2391857190026128;3,3193644192439464;38,94904358994726;-11,41616742027537;22;68,18181818181817;4,2993073529703905;3,917935244852755
12;28;3;50;2;3;4;6;0,03;0,09;5;2000-01-01;2002-03-04;28053972,69411181;180,5397269411181;61,68792935321854;1,414215087761118;4,228582799194675;43,61990611405396;-11,416172444917361;22;68,18181818181817;5,015031207646082;4,800511426963294
13;28;3;50;2;3;4;6;0,03;0,11;5;2000-01-01;2002-03-04;26940961,04621575;169,4096104621575;58,66756789717691;1,3013931145764706;3,7326899938736897;45,08058882443824;-15,461687415118163;21;66,66666666666666;4,88109112875091;4,832486692799676
14;28;3;50;2;3;4;6;0,03;0,13;5;2000-01-01;2002-03-04;23103633,775797054;131,03633775797056;47,7079119454038;1,0359475155875848;2,603207907607829;46,052441101076525;-18,078816510889915;21;57,14285714285714;3,284986076801561;4,068222365776353
15;28;3;70;2;3;4;6;0,01;0,05;5;2000-01-01;2002-03-04;19020372,536109846;90,20372536109846;34,9153469176968;1,1322991636974296;3,0659200972459444;30,835796790384983;-16,839301984099976;27;62,96296296296296;3,0139116058241893;2,4097845010841112
