;Size;EntryBar;ExitBar;EntryPrice;ExitPrice;PnL;ReturnPct;EntryTime;ExitTime;Tag;Duration
0;-179699;181;211;55,648478324890135;57,58000183105469;-347092,8425342639;-0,034709367880426445;2021-09-22;2021-11-03;;42 days
1;-166533;235;241;57,96384182739258;60,04999923706055;-347414,05190423585;-0,03599066838737541;2021-12-08;2021-12-16;;8 days
2;-155454;262;266;59,860039543151856;56,15999984741211;575185,9708615267;0,06181151439220922;2022-01-18;2022-01-24;;6 days
3;-177587;312;324;55,6385;50,880001068115234;845047,54981662;0,08552529151369581;2022-03-30;2022-04-18;;19 days
4;236926;356;363;45,270360305786134;43,060001373291016;-523691,5004403385;-0,048825741999066974;2022-06-02;2022-06-13;;11 days
5;240303;375;404;42,45473892974854;46,11000061035156;878370,3476339489;0,08609784850288515;2022-06-30;2022-08-11;;42 days
6;239928;405;410;46,18218015289307;49,0099983215332;678472,7575654904;0,061231803247014716;2022-08-12;2022-08-19;;7 days
7;-243087;411;418;48,37306121826172;45,779998779296875;630339,7691006467;0,05360550632230643;2022-08-22;2022-08-31;;9 days
8;-271523;426;432;45,628561218261716;42,31999969482422;898350,5505283196;0,07251075719024258;2022-09-13;2022-09-21;;8 days
9;-322065;433;446;41,257320152282716;39,810001373291016;466130,72255596204;0,03508029056782114;2022-09-22;2022-10-11;;19 days
10;-284736;486;533;48,30320152282715;47,5;228700,38880371192;0,016628328920342383;2022-12-07;2023-02-15;;70 days
11;286657;553;562;48,77736030578613;50,72999954223633;559737,7056031039;0,04003167092702564;2023-03-16;2023-03-29;;13 days
12;-295983;576;578;49,13153954315185;46,56999969482422;758172,248927558;0,052136364383164824;2023-04-19;2023-04-21;;2 days
13;305884;613;619;50,019838165283204;51,380001068115234;416052,06936987274;0,027192469082718107;2023-06-12;2023-06-21;;9 days
14;-277985;676;687;56,53670152282715;52,88999938964844;1013728,4924916847;0,06450150141331346;2023-09-12;2023-09-27;;15 days
15;337375;743;781;49,58898168182373;50,029998779296875;148788,14326000158;0,008893449361449424;2023-12-15;2024-02-12;;59 days
16;-340844;782;854;49,520758934020996;46,150001525878906;1148902,4380207825;0,06806756359758381;2024-02-13;2024-05-28;;105 days
17;378934;877;882;47,5749595413208;46,0;-596805,7188308565;-0,03310480043504571;2024-07-01;2024-07-09;;8 days
18;376703;884;899;46,27236030578613;48,619998931884766;884362,5133672345;0,05073522531775998;2024-07-11;2024-08-01;;21 days
19;-331084;963;963;55,31914030456543;55,43000030517578;-36703,97244207762;-0,002004008016031955;2024-10-31;2024-10-31;;0 days
