;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades;min_return_ann;min_sharpe_ratio;min_max_drawdown;min_trades;max_return_ann;max_sharpe_ratio;max_max_drawdown;max_trades;Pontos_return_ann;Pontos_sharpe_ratio;Pontos_max_drawdown;Pontos_trades;Pontos_ponderados
0;49;2;50;2;2;3;6;0,01;0,05;MMM;in_sample_1_2x;13,951282529138776;0,7602575201987667;-17,3425862577253;91,0;10,233857379522515;0,5892332524939727;-22,57212770499415;59,0;23,912305178658944;1,1941892544597354;-13,433694081544779;91,0;2,7177244115746495;2,827052994747757;5,7225796703821965;10,0;4,21855127065738
27;49;2;50;2;2;3;6;0,01;0,05;MMM;in_sample_2_2x;17,93170333620624;0,9043521546214421;-18,733560628281122;100,0;11,014138884389336;0,5409915396557896;-22,91697132935946;68,0;23,460923273594215;1,0891711999442901;-15,495794072357704;100,0;5,5577121250823;6,628495022497188;5,637125426604465;10,0;6,509607406692248
54;49;2;50;2;2;3;6;0,01;0,05;MMM;in_sample_3_2x;18,00613532118671;1,0960656804203746;-15,143012263634247;47,0;2,3270259509395874;0,15507236192636964;-23,23463675898506;34,0;19,31545680913347;1,2732729180851343;-9,781228491738725;47,0;9,229286389734316;8,415246382335019;6,014553587175883;10,0;8,64755793157841
81;49;2;50;2;2;3;6;0,01;0,05;MMM;out_of_sample_val_1;16,33947743163995;1,0906433735370678;-10,729362627419349;13,0;11,63420226616787;0,813768268613075;-12,017884001875178;9,0;34,216592410162264;1,9582321713656143;-6,119887927836809;13,0;2,083603699816252;2,4192559001475096;2,1846765550211296;10,0;3,324857064966415
108;49;2;50;2;2;3;6;0,01;0,05;MMM;out_of_sample_val_2;42,735021217393474;1,6147655971499788;-10,395014599796104;39,0;9,23929160082897;0,4188958973515572;-26,332588333940244;28,0;42,735021217393474;1,6147655971499788;-9,408964055417501;39,0;10,0;10,0;9,417352614221073;10,0;9,916764659174438
1;49;2;50;2;2;3;6;0,01;0,06;MMM;in_sample_1_2x;11,875853269091841;0,6481639528522349;-17,342592855684526;86,0;10,233857379522515;0,5892332524939727;-22,57212770499415;59,0;23,912305178658944;1,1941892544597354;-13,433694081544779;91,0;1,2004255992211277;0,9741320057453925;5,722572450371091;8,4375;2,815659037075037
28;49;2;50;2;2;3;6;0,01;0,06;MMM;in_sample_2_2x;18,5973615680471;0,8464522188064356;-18,73356609136373;89,0;11,014138884389336;0,5409915396557896;-22,91697132935946;68,0;23,460923273594215;1,0891711999442901;-15,495794072357704;100,0;6,092515501622016;5,572273130124632;5,637118065127411;6,5625;5,945958690034674
55;49;2;50;2;2;3;6;0,01;0,06;MMM;in_sample_3_2x;17,83598439113114;1,0549010190953072;-13,78425054377772;43,0;2,3270259509395874;0,15507236192636964;-23,23463675898506;34,0;19,31545680913347;1,2732729180851343;-9,781228491738725;47,0;9,129129446767744;8,047113303717387;7,024529418478475;6,923076923076923;8,204174469899058
82;49;2;50;2;2;3;6;0,01;0,06;MMM;out_of_sample_val_1;11,63420226616787;0,813768268613075;-11,146783707755947;12,0;11,63420226616787;0,813768268613075;-12,017884001875178;9,0;34,216592410162264;1,9582321713656143;-6,119887927836809;13,0;0,0;0,0;1,4769428178387825;7,5;1,2824204025483976
109;49;2;50;2;2;3;6;0,01;0,06;MMM;out_of_sample_val_2;41,28112680433163;1,5328028029543006;-10,248798019366623;39,0;9,23929160082897;0,4188958973515572;-26,332588333940244;28,0;42,735021217393474;1,6147655971499788;-9,408964055417501;39,0;9,565946337128642;9,314617686111673;9,503750526407671;10,0;9,547260701430991
2;49;2;50;2;2;3;6;0,01;0,07;MMM;in_sample_1_2x;13,571637933314795;0,7105261760466134;-17,34258602706952;85,0;10,233857379522515;0,5892332524939727;-22,57212770499415;59,0;23,912305178658944;1,1941892544597354;-13,433694081544779;91,0;2,440174940027191;2,004987522373655;5,7225799227840755;8,125;3,5968685410875656
29;49;2;50;2;2;3;6;0,01;0,07;MMM;in_sample_2_2x;13,540525264819369;0,6538421410345401;-18,96798083146204;84,0;11,014138884389336;0,5409915396557896;-22,91697132935946;68,0;23,460923273594215;1,0891711999442901;-15,495794072357704;100,0;2,02975025631614;2,0586426231020414;5,321245351162599;5,0;2,9325401951878716
56;49;2;50;2;2;3;6;0,01;0,07;MMM;in_sample_3_2x;18,788413280009642;1,0893978643605278;-13,784205746726851;43,0;2,3270259509395874;0,15507236192636964;-23,23463675898506;34,0;19,31545680913347;1,2732729180851343;-9,781228491738725;47,0;9,689763266823658;8,355616506253108;7,024562716398212;6,923076923076923;8,532594636064617
83;49;2;50;2;2;3;6;0,01;0,07;MMM;out_of_sample_val_1;15,880106815420113;1,040838092535408;-11,146772719526632;12,0;11,63420226616787;0,813768268613075;-12,017884001875178;9,0;34,216592410162264;1,9582321713656143;-6,119887927836809;13,0;1,8801838610433395;1,9840715235859283;1,4769614482840674;7,5;2,6550937255122773
110;49;2;50;2;2;3;6;0,01;0,07;MMM;out_of_sample_val_2;37,83160347583983;1,383909942888851;-10,787511541286065;37,0;9,23929160082897;0,4188958973515572;-26,332588333940244;28,0;42,735021217393474;1,6147655971499788;-9,408964055417501;39,0;8,536106602935803;8,069558461929077;9,185430104579881;8,181818181818182;8,444955002723374
3;49;2;50;2;2;3;6;0,02;0,05;MMM;in_sample_1_2x;16,504364411281337;0,854373653251001;-22,57212770499415;83,0;10,233857379522515;0,5892332524939727;-22,57212770499415;59,0;23,912305178658944;1,1941892544597354;-13,433694081544779;91,0;4,58422411946091;4,382804698118092;0,0;7,5;4,288325964945559
30;49;2;50;2;2;3;6;0,02;0,05;MMM;in_sample_2_2x;22,575789117167822;1,0641895173453793;-15,495794072357704;94,0;11,014138884389336;0,5409915396557896;-22,91697132935946;68,0;23,460923273594215;1,0891711999442901;-15,495794072357704;100,0;9,288865197027057;9,54427928636091;10,000000000000002;8,125;9,297164880543283
57;49;2;50;2;2;3;6;0,02;0,05;MMM;in_sample_3_2x;19,31545680913347;1,2732729180851343;-9,78122876323101;44,0;2,3270259509395874;0,15507236192636964;-23,23463675898506;34,0;19,31545680913347;1,2732729180851343;-9,781228491738725;47,0;10,0;10,0;9,999999798198138;7,6923076923076925;9,670329641500832
84;49;2;50;2;2;3;6;0,02;0,05;MMM;out_of_sample_val_1;23,158786814632304;1,4158240599115037;-10,72936812694849;12,0;11,63420226616787;0,813768268613075;-12,017884001875178;9,0;34,216592410162264;1,9582321713656143;-6,119887927836809;13,0;5,103350210043778;5,260592228819362;2,1846672306182775;7,5;5,073700331198332
111;49;2;50;2;2;3;6;0,02;0,05;MMM;out_of_sample_val_2;35,576870610467104;1,353456400552384;-12,052874962818027;37,0;9,23929160082897;0,4188958973515572;-26,332588333940244;28,0;42,735021217393474;1,6147655971499788;-9,408964055417501;39,0;7,862966208269583;7,81490243760134;8,437739538595267;8,181818181818182;7,976894460060697
4;49;2;50;2;2;3;6;0,02;0,06;MMM;in_sample_1_2x;12,925453353830596;0,6816072850690583;-22,572119288778005;78,0;10,233857379522515;0,5892332524939727;-22,57212770499415;59,0;23,912305178658944;1,1941892544597354;-13,433694081544779;91,0;1,9677641892072077;1,526954559917127;9,209692262755445e-06;5,9375;2,127815842449734
31;49;2;50;2;2;3;6;0,02;0,06;MMM;in_sample_2_2x;23,460923273594215;1,013094605138502;-16,673273463957827;82,0;11,014138884389336;0,5409915396557896;-22,91697132935946;68,0;23,460923273594215;1,0891711999442901;-15,495794072357704;100,0;10,0;8,61219595842447;8,41335228788776;4,375;8,573249172105244
58;49;2;50;2;2;3;6;0,02;0,06;MMM;in_sample_3_2x;17,014020658906848;1,1142478951624468;-9,781228491738725;41,0;2,3270259509395874;0,15507236192636964;-23,23463675898506;34,0;19,31545680913347;1,2732729180851343;-9,781228491738725;47,0;8,645292099407412;8,577848830008016;10,0;5,384615384615385;8,353741334693378
85;49;2;50;2;2;3;6;0,02;0,06;MMM;out_of_sample_val_1;19,15015746745208;1,2129723184035388;-11,146775107953278;11,0;11,63420226616787;0,813768268613075;-12,017884001875178;9,0;34,216592410162264;1,9582321713656143;-6,119887927836809;13,0;3,328237247412456;3,488131419700891;1,4769573987278863;5,0;3,348275997195291
112;49;2;50;2;2;3;6;0,02;0,06;MMM;out_of_sample_val_2;33,8679122448301;1,2720829891466066;-12,052881596092124;36,0;9,23929160082897;0,4188958973515572;-26,332588333940244;28,0;42,735021217393474;1,6147655971499788;-9,408964055417501;39,0;7,352764345166449;7,134448610403496;8,437735619060073;7,2727272727272725;7,433950449727669
5;49;2;50;2;2;3;6;0,02;0,07;MMM;in_sample_1_2x;14,867996041004595;0,7453705938104247;-22,57211801842892;77,0;10,233857379522515;0,5892332524939727;-22,57212770499415;59,0;23,912305178658944;1,1941892544597354;-13,433694081544779;91,0;3,387912670745178;2,580970199635915;1,0599809143762809e-05;5,625;2,9929555730452155
32;49;2;50;2;2;3;6;0,02;0,07;MMM;in_sample_2_2x;16,624233678402646;0,7592717978216708;-19,357301543803874;78,0;11,014138884389336;0,5409915396557896;-22,91697132935946;68,0;23,460923273594215;1,0891711999442901;-15,495794072357704;100,0;4,507264381376251;3,981910931372441;4,796637598431026;3,125;4,201036086472095
59;49;2;50;2;2;3;6;0,02;0,07;MMM;in_sample_3_2x;19,002277383108577;1,1971244534540404;-9,781228491738725;41,0;2,3270259509395874;0,15507236192636964;-23,23463675898506;34,0;19,31545680913347;1,2732729180851343;-9,781228491738725;47,0;9,815651352005924;9,31900888251497;10,0;5,384615384615385;9,067083886523301
86;49;2;50;2;2;3;6;0,02;0,07;MMM;out_of_sample_val_1;24,801707528115813;1,4715070283144958;-11,146775819900434;11,0;11,63420226616787;0,813768268613075;-12,017884001875178;9,0;34,216592410162264;1,9582321713656143;-6,119887927836809;13,0;5,830873161780767;5,747134165782768;1,4769561916278027;5,0;5,066263429790807
