;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;49;3;50;2;3;4;6;0,01;0,05;AIG;7,126334090045231
1;49;3;50;2;3;4;6;0,01;0,06;AIG;5,506492061973684
2;49;3;50;2;3;4;6;0,01;0,07;AIG;5,542354571599057
3;49;3;50;2;3;4;6;0,02;0,05;AIG;6,111303563730941
4;49;3;50;2;3;4;6;0,02;0,06;AIG;4,620680203206929
5;49;3;50;2;3;4;6;0,02;0,07;AIG;5,409259894981796
6;49;3;50;2;3;4;6;0,03;0,05;AIG;5,14767009142308
7;49;3;50;2;3;4;6;0,03;0,06;AIG;3,5689863727816222
8;49;3;50;2;3;4;6;0,03;0,07;AIG;3,604672515536085
9;49;3;60;2;3;4;6;0,01;0,05;AIG;4,80550711312584
10;49;3;60;2;3;4;6;0,01;0,06;AIG;4,288480960598308
11;49;3;60;2;3;4;6;0,01;0,07;AIG;4,7255821454098
12;49;3;60;2;3;4;6;0,02;0,05;AIG;4,37486196625587
13;49;3;60;2;3;4;6;0,02;0,06;AIG;3,28012412974575
14;49;3;60;2;3;4;6;0,02;0,07;AIG;4,501013537908692
15;49;3;60;2;3;4;6;0,03;0,05;AIG;4,122452025440087
16;49;3;60;2;3;4;6;0,03;0,06;AIG;3,2904559042791304
17;49;3;60;2;3;4;6;0,03;0,07;AIG;4,5091639962431405
18;49;3;70;2;3;4;6;0,01;0,05;AIG;5,011962183530583
19;49;3;70;2;3;4;6;0,01;0,06;AIG;4,224133147157753
20;49;3;70;2;3;4;6;0,01;0,07;AIG;4,571653819976921
21;49;3;70;2;3;4;6;0,02;0,05;AIG;5,080819866368373
22;49;3;70;2;3;4;6;0,02;0,06;AIG;4,699506174580574
23;49;3;70;2;3;4;6;0,02;0,07;AIG;4,6394806310990875
24;49;3;70;2;3;4;6;0,03;0,05;AIG;4,9824238252764355
25;49;3;70;2;3;4;6;0,03;0,06;AIG;4,750867787559349
26;49;3;70;2;3;4;6;0,03;0,07;AIG;5,176808323279855
