;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;cenario
0;35;1;90;2;2;3;6;0,01;0,05;ADBE;39,56795436777567;1,418396501432169;-17,721932568183007;69,0;Media_dos_resultados_por_ativo
