;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades
0;42;2;100;2;3;3;6;0,02;0,05;NOC;in_sample_1_1x;16,92443644176982;0,9852566171743772;-10,024571493515522;58,0
1;42;3;100;2;3;3;6;0,02;0,05;NOC;in_sample_1_1x;11,688075629557847;0,8738801234718628;-13,138425681566357;36,0
2;42;4;100;2;3;3;6;0,02;0,05;NOC;in_sample_1_1x;7,204722696757648;0,6097313087845456;-11,765436157110255;33,0
3;42;5;100;2;3;3;6;0,02;0,05;NOC;in_sample_1_1x;4,27351879127027;0,4114081346628623;-16,26838527384271;27,0
4;42;7;100;2;3;3;6;0,02;0,05;NOC;in_sample_1_1x;3,510489088847124;0,489242184401712;-9,418891795355488;12,0
5;42;9;100;2;3;3;6;0,02;0,05;NOC;in_sample_1_1x;2,2576459139582505;0,31325189384052565;-7,934978812120541;12,0
6;42;10;100;2;3;3;6;0,02;0,05;NOC;in_sample_1_1x;1,7780256936634542;0,274226886776271;-9,418867480861259;10,0
7;42;15;100;2;3;3;6;0,02;0,05;NOC;in_sample_1_1x;-1,4361553020132534;-0,6517443853834112;-7,8014637616143805;2,0
8;42;20;100;2;3;3;6;0,02;0,05;NOC;in_sample_1_1x;-1,4361553020132534;-0,6517443853834112;-7,8014637616143805;2,0
9;42;2;100;2;3;3;6;0,02;0,05;NOC;in_sample_2_1x;7,163967398261328;0,4410456322167534;-38,59615118009376;70,0
10;42;3;100;2;3;3;6;0,02;0,05;NOC;in_sample_2_1x;9,456740448871814;0,6285210855674022;-33,21056566165901;59,0
11;42;4;100;2;3;3;6;0,02;0,05;NOC;in_sample_2_1x;8,035189891554317;0,6623032531878468;-16,7797895715321;43,0
12;42;5;100;2;3;3;6;0,02;0,05;NOC;in_sample_2_1x;8,97231138663237;0,7658398630285006;-16,855625471732118;35,0
13;42;7;100;2;3;3;6;0,02;0,05;NOC;in_sample_2_1x;5,64832455975901;0,6009026717599739;-15,557280151438457;22,0
14;42;9;100;2;3;3;6;0,02;0,05;NOC;in_sample_2_1x;3,0604937727009895;0,4068570432829347;-14,832985138494138;14,0
15;42;10;100;2;3;3;6;0,02;0,05;NOC;in_sample_2_1x;2,449437896358697;0,35671709755067255;-13,119580730767167;12,0
16;42;15;100;2;3;3;6;0,02;0,05;NOC;in_sample_2_1x;0,48736225828180935;0,11801832835883555;-9,157659719061261;6,0
17;42;20;100;2;3;3;6;0,02;0,05;NOC;in_sample_2_1x;0,1809448320436724;0,08463065276754977;-3,5958603220912044;2,0
18;42;2;100;2;3;3;6;0,02;0,05;NOC;in_sample_3_1x;-2,034285359267307;-0,1675692253788242;-17,627874087069863;26,0
19;42;3;100;2;3;3;6;0,02;0,05;NOC;in_sample_3_1x;-4,958920005268396;-0,47148291406056664;-18,340781977188612;21,0
20;42;4;100;2;3;3;6;0,02;0,05;NOC;in_sample_3_1x;1,3559694080092832;0,12440986844762625;-11,802101184935221;18,0
21;42;5;100;2;3;3;6;0,02;0,05;NOC;in_sample_3_1x;4,13774591101157;0,45813859955849734;-17,156524217566616;14,0
22;42;7;100;2;3;3;6;0,02;0,05;NOC;in_sample_3_1x;-4,91739151113878;-0,5501739017292586;-27,92937809726581;15,0
23;42;9;100;2;3;3;6;0,02;0,05;NOC;in_sample_3_1x;1,0144105865039332;0,13703777007822157;-10,647885019531255;10,0
24;42;10;100;2;3;3;6;0,02;0,05;NOC;in_sample_3_1x;1,0144105865039332;0,13703777007822157;-10,647885019531255;10,0
25;42;15;100;2;3;3;6;0,02;0,05;NOC;in_sample_3_1x;-0,1644842311324446;-0,05144962479292253;-4,261157140544003;1,0
26;42;20;100;2;3;3;6;0,02;0,05;NOC;in_sample_3_1x;-0,1644842311324446;-0,05144962479292253;-4,261157140544003;1,0
