indice;indice_original_lower_pivot;valor_rsi;support_slope;support_intercept;inicio_janela;fim_janela
0,0;73,0;41,81494661921708;0,46989916963226586;7,512307236061673;46,0;95,0
1,0;73,0;41,81494661921708;0,1712428743739482;29,314216789918866;46,0;95,0
2,0;73,0;41,81494661921708;0,4530406549355373;8,742978808922857;49,0;98,0
3,0;73,0;41,81494661921708;0,1712428743739482;29,314216789918866;49,0;98,0
4,0;73,0;41,81494661921708;0,4530406549355373;8,742978808922857;53,0;102,0
5,0;73,0;41,81494661921708;0,1712428743739482;29,314216789918866;53,0;102,0
6,0;73,0;41,81494661921708;0,4530406549355373;8,742978808922857;55,0;104,0
7,0;73,0;41,81494661921708;0,1712428743739482;29,314216789918866;55,0;104,0
8,0;73,0;41,81494661921708;0,4530406549355373;8,742978808922857;60,0;109,0
9,0;73,0;41,81494661921708;0,1712428743739482;29,314216789918866;60,0;109,0
10,0;73,0;41,81494661921708;0,4530406549355373;8,742978808922857;66,0;115,0
11,0;73,0;41,81494661921708;0,1712428743739482;29,314216789918866;66,0;115,0
12,0;73,0;41,81494661921708;0,4530406549355373;8,742978808922857;70,0;119,0
13,0;73,0;41,81494661921708;0,12898748662444573;32,39886009563254;73,0;122,0
14,0;120,0;47,87735849056603;-0,046966930411848525;53,513390139987855;78,0;127,0
15,0;120,0;47,87735849056603;1,1798450556589009;-93,70404818850207;89,0;138,0
16,0;120,0;47,87735849056603;-0,046966930411848525;53,513390139987855;89,0;138,0
17,0;120,0;47,87735849056603;1,1798450556589009;-93,70404818850207;90,0;139,0
18,0;120,0;47,87735849056603;-0,18156346634035034;69,66497445140807;90,0;139,0
19,0;120,0;47,87735849056603;0,41133853866738973;-1,4832661495207375;94,0;143,0
20,0;120,0;47,87735849056603;-0,18156346634035034;69,66497445140807;94,0;143,0
21,0;120,0;47,87735849056603;0,41133853866738973;-1,4832661495207375;96,0;145,0
22,0;120,0;47,87735849056603;-0,18156346634035034;69,66497445140807;96,0;145,0
23,0;120,0;47,87735849056603;0,23805440759685226;19,31082957894376;103,0;152,0
24,0;120,0;47,87735849056603;-0,45757353568935516;102,78618277328866;103,0;152,0
25,0;120,0;47,87735849056603;0,23805440759685226;19,31082957894376;107,0;156,0
26,0;120,0;47,87735849056603;0,23805440759685226;19,31082957894376;116,0;165,0
27,0;120,0;47,87735849056603;0,2168135004229617;21,859738439810627;120,0;169,0
28,0;144,0;53,590664272890486;0,19364160168780842;25,706273629846073;123,0;172,0
29,0;144,0;53,590664272890486;-0,23284091643417204;87,11975623941126;123,0;172,0
30,0;144,0;53,590664272890486;0,13172061750650782;34,62289535195336;128,0;177,0
31,0;144,0;53,590664272890486;-0,23284091643417204;87,11975623941126;128,0;177,0
32,0;144,0;53,590664272890486;0,13172061750650782;34,62289535195336;131,0;180,0
33,0;144,0;53,590664272890486;-0,6283662477558352;144,07540394973074;131,0;180,0
34,0;181,0;55,98669623059866;0,06475762047859931;44,26556692397219;136,0;185,0
35,0;181,0;55,98669623059866;0,8406814416074141;-96,1766447003433;140,0;189,0
36,0;181,0;55,98669623059866;0,06475762047859931;44,26556692397219;140,0;189,0
37,0;181,0;55,98669623059866;0,8406814416074141;-96,1766447003433;143,0;192,0
38,0;181,0;55,98669623059866;0,06475762047859931;44,26556692397219;143,0;192,0
39,0;144,0;53,590664272890486;0,06475762047859931;44,26556692397219;144,0;193,0
40,0;157,0;59,35664335664335;-0,16731820518012025;85,62560156992222;154,0;203,0
41,0;204,0;40,5748316934231;-0,3996130141110692;122,09588657208121;157,0;206,0
42,0;204,0;40,5748316934231;-0,4546302056999782;133,31939365621867;166,0;215,0
43,0;204,0;40,5748316934231;-0,5430880802308423;151,36480006051494;173,0;222,0
44,0;204,0;40,5748316934231;-0,67008106683372;177,271369327502;175,0;224,0
45,0;204,0;40,5748316934231;-0,16026330323055726;73,26854555245677;180,0;229,0
46,0;204,0;40,5748316934231;-0,67008106683372;177,271369327502;180,0;229,0
47,0;204,0;40,5748316934231;-0,16026330323055726;73,26854555245677;181,0;230,0
48,0;204,0;40,5748316934231;-0,67008106683372;177,271369327502;181,0;230,0
49,0;204,0;40,5748316934231;-0,16026330323055726;73,26854555245677;185,0;234,0
50,0;204,0;40,5748316934231;-1,0897373191784796;262,8812448058329;185,0;234,0
51,0;204,0;40,5748316934231;-0,16026330323055726;73,26854555245677;186,0;235,0
52,0;204,0;40,5748316934231;-1,0897373191784796;262,8812448058329;186,0;235,0
53,0;204,0;40,5748316934231;-0,16026330323055726;73,26854555245677;193,0;242,0
54,0;204,0;40,5748316934231;-1,4057608335615475;327,3500417399788;193,0;242,0
55,0;225,0;37,2093023255814;0,18126587321348353;-3,575519147452397;196,0;245,0
56,0;225,0;37,2093023255814;-0,16026330323055726;73,26854555245677;196,0;245,0
57,0;225,0;37,2093023255814;0,11215992218285058;11,97331983444002;203,0;252,0
58,0;225,0;37,2093023255814;-0,16026330323055726;73,26854555245677;203,0;252,0
59,0;225,0;37,2093023255814;0,11215992218285058;11,97331983444002;204,0;253,0
60,0;225,0;37,2093023255814;-0,16026330323055726;73,26854555245677;204,0;253,0
61,0;225,0;37,2093023255814;0,07430367655733303;20,490975100181466;208,0;257,0
62,0;253,0;39,28980526918672;0,8493560193333878;-175,5972676221604;225,0;274,0
63,0;253,0;39,28980526918672;0,07430367655733303;20,490975100181466;225,0;274,0
64,0;253,0;39,28980526918672;0,7407597001597485;-148,12239887122962;230,0;279,0
65,0;253,0;39,28980526918672;0,05105102511034378;26,373895916269745;230,0;279,0
66,0;253,0;39,28980526918672;0,7407597001597485;-148,12239887122962;233,0;282,0
67,0;253,0;39,28980526918672;-0,02561356155204011;45,77003634185287;233,0;282,0
68,0;253,0;39,28980526918672;0,7407597001597485;-148,12239887122962;235,0;284,0
69,0;253,0;39,28980526918672;-0,02561356155204011;45,77003634185287;235,0;284,0
70,0;253,0;39,28980526918672;0,4053668852108674;-63,26801668916273;242,0;291,0
71,0;253,0;39,28980526918672;-0,03926506031921966;49,22386552994929;242,0;291,0
72,0;292,0;51,53497604404534;0,31397873781688757;-40,14681539848583;246,0;295,0
73,0;253,0;39,28980526918672;0,31397873781688757;-40,146815398485835;253,0;302,0
74,0;258,0;43,53658536585366;0,23524678465269636;-17,157085074541996;257,0;306,0
75,0;258,0;43,53658536585366;0,23524678465269636;-17,157085074541996;258,0;307,0
76,0;307,0;34,10442506643996;-0,6713154251956635;240,19826060150865;267,0;316,0
77,0;307,0;34,10442506643996;0,12973351674683187;-5,723764574837425;275,0;324,0
78,0;307,0;34,10442506643996;-0,6713154251956635;240,19826060150865;275,0;324,0
79,0;307,0;34,10442506643996;0,12973351674683187;-5,723764574837425;282,0;331,0
80,0;307,0;34,10442506643996;-0,7227661149613661;255,99362235957938;282,0;331,0
81,0;307,0;34,10442506643996;0,12973351674683187;-5,723764574837425;283,0;332,0
82,0;307,0;34,10442506643996;-0,7227661149613661;255,99362235957938;283,0;332,0
83,0;307,0;34,10442506643996;0,12973351674683187;-5,723764574837425;292,0;341,0
84,0;307,0;34,10442506643996;-1,1620367318403586;390,84970174143;292,0;341,0
85,0;307,0;34,10442506643996;0,12973351674683187;-5,723764574837425;295,0;344,0
86,0;345,0;39,63695567043862;0,15125697987608358;-12,546702386810217;307,0;356,0
87,0;345,0;39,63695567043862;0,15125697987608358;-12,546702386810217;310,0;359,0
88,0;360,0;33,99653487296935;-0,03267965955671926;45,761212313388285;317,0;366,0
89,0;360,0;33,99653487296935;-0,18149227957230377;99,3337555189987;321,0;370,0
90,0;360,0;33,99653487296935;0,40010595864222864;-110,04161023823296;332,0;381,0
91,0;360,0;33,99653487296935;-0,18149227957230377;99,3337555189987;332,0;381,0
92,0;360,0;33,99653487296935;0,40010595864222864;-110,04161023823296;335,0;384,0
93,0;360,0;33,99653487296935;-0,3760280531646179;169,36663401223177;335,0;384,0
94,0;360,0;33,99653487296935;0,020931134527274936;26,461326443150373;341,0;390,0
95,0;360,0;33,99653487296935;-0,3760280531646179;169,36663401223177;341,0;390,0
96,0;360,0;33,99653487296935;-0,028375811212759845;44,211826909562895;345,0;394,0
97,0;360,0;33,99653487296935;-0,3760280531646179;169,36663401223177;345,0;394,0
98,0;360,0;33,99653487296935;-0,028375811212759845;44,211826909562895;360,0;409,0
99,0;391,0;33,116884725373794;-0,14326223091303653;89,13241701237108;367,0;416,0
100,0;391,0;33,116884725373794;-0,23382141846290475;124,54105934436954;367,0;416,0
101,0;391,0;33,116884725373794;-0,14326223091303653;89,13241701237108;371,0;420,0
102,0;391,0;33,116884725373794;-0,23382141846290475;124,54105934436954;371,0;420,0
103,0;391,0;33,116884725373794;-0,14326223091303653;89,13241701237108;383,0;432,0
104,0;391,0;33,116884725373794;-0,23382141846290475;124,54105934436954;383,0;432,0
105,0;385,0;34,51981323615122;-0,23382141846290475;124,54105934436954;385,0;434,0
106,0;391,0;33,116884725373794;-0,45414807728584555;210,6887829441394;391,0;440,0
107,0;433,0;14,042665479368281;-0,7109668199416442;321,89129851410024;403,0;452,0
108,0;433,0;14,042665479368281;0,30293861401389605;-117,1297543886487;410,0;459,0
109,0;433,0;14,042665479368281;-0,7109668199416442;321,89129851410024;410,0;459,0
110,0;433,0;14,042665479368281;0,30293861401389605;-117,1297543886487;417,0;466,0
111,0;433,0;14,042665479368281;-1,2173810763843091;541,1686715537742;417,0;466,0
112,0;453,0;20,101437759646203;0,30293861401389605;-117,12975438864869;430,0;479,0
113,0;453,0;20,101437759646203;1,2329034214825383;-538,4038121719436;433,0;482,0
114,0;453,0;20,101437759646203;0,30293861401389605;-117,12975438864869;433,0;482,0
115,0;453,0;20,101437759646203;1,2329034214825383;-538,4038121719436;436,0;485,0
116,0;486,0;50,17605754998521;0,9113521148587578;-392,7410702713711;440,0;489,0
117,0;490,0;48,94298555155975;0,7795012916733391;-333,01264736837646;444,0;493,0
118,0;453,0;20,101437759646203;0,7526708750665636;-320,8584686455071;453,0;502,0
119,0;486,0;50,17605754998521;-0,30826799960636464;199,99430535867845;469,0;518,0
120,0;486,0;50,17605754998521;-0,5356287649482544;310,49163731483685;469,0;518,0
