;top_bottom_idx;top_bottom_value
0;49;44,58333333333333
1;55;44,315352697095435
2;60;43,29324699352452
3;66;40,616246498599445
4;73;41,81494661921708
5;89;49,333333333333336
6;96;52,23488168273444
7;103;55,65610859728507
8;120;47,87735849056603
9;128;57,31611893583724
10;140;56,104129263913826
11;144;53,590664272890486
12;157;59,35664335664335
13;166;57,85077951002227
14;173;57,41056218057921
15;181;55,98669623059866
16;186;60,19010343863573
17;193;56,03820086260012
18;204;40,5748316934231
19;225;37,2093023255814
20;230;38,115631691648815
21;235;39,750849377123444
22;246;39,56466069142126
23;253;39,28980526918672
24;258;43,53658536585366
25;275;55,58651867270119
26;283;51,450811825512744
27;292;51,53497604404534
28;307;34,10442506643996
29;317;35,40176023390828
30;332;39,078318700993854
31;345;39,63695567043862
32;360;33,99653487296935
33;371;38,397700418033864
34;385;34,51981323615122
35;391;33,116884725373794
36;410;30,3949023380261
37;417;33,52076270151723
38;433;14,042665479368281
39;453;20,101437759646203
40;480;53,389830139674736
41;486;50,17605754998521
42;490;48,94298555155975
43;494;50,96094363737531
44;519;40,91844106255108
45;526;34,78544351264533
46;538;12,404920668429043
47;550;30,392158671906756
48;562;45,43194479192209
49;581;45,045046077076364
50;589;37,246964422496426
51;594;35,30020746857244
52;599;36,82572680813033
53;608;30,541873957711545
54;619;29,99026639408484
55;626;36,39639694982316
56;636;33,152174100833776
57;650;33,05263270433582
58;658;27,247957314892517
59;683;53,58565803278112
60;699;29,98171946437202
61;709;31,020406708524703
62;723;38,46153888140775
63;736;62,348876507137746
64;749;55,18945693475348
65;756;65,96858433967047
66;768;50,66666824098603
67;778;42,34234346467633
68;788;48,04270474711238
69;799;41,38576809125768
70;805;45,67627755848443
71;821;60,8374325946608
72;839;73,02099427306364
73;843;73,74045220241754
74;852;68,42105198724795
75;870;47,67836978914939
76;876;45,81772971306126
77;882;47,716345120573905
78;889;39,82683997577419
79;900;32,701422300766026
80;908;46,51162907920032
81;914;38,67276945301339
82;925;50,58823159821925
83;935;61,538454283122746
84;941;62,86307010840129
85;947;62,60330446202371
86;958;57,04225239784916
87;968;59,08419770364456
88;977;51,63806226154886
89;988;48,51190666256246
90;999;48,347830009820356
91;1014;64,65516160558393
92;1027;55,776164833398006
93;1045;38,98574159614746
94;1051;28,27142079985653
95;1064;38,33672309914223
96;1071;43,388438871275696
97;1078;36,3228768110852
98;1092;44,277669786176624
99;1099;43,4615364864736
100;1109;55,14592974452956
101;1115;60,719874664245914
102;1123;57,14285245304265
103;1130;64,73778543169428
104;1141;52,062867522724694
105;1146;51,14344747485502
106;1153;41,371149651390205
107;1157;44,41860650796629
108;1171;45,55808106755948
109;1175;46,902657481291
110;1180;52,5842640764448
111;1185;56,870230605333774
112;1190;54,263571192529106
113;1196;53,690033329333296
114;1205;56,90516155506449
115;1211;53,98496234131891
116;1234;62,210330105405596
117;1239;60,53570911592754
118;1245;60,249546367420464
119;1251;68,91088529283459
120;1260;55,467201078429795
121;1264;56,083656497942975
122;1272;60,97087774169864
123;1284;70,0900956321008
124;1290;67,80923782224531
125;1302;69,20981577842636
126;1314;56,605931619332495
127;1323;52,92682892789704
128;1328;48,26733304313916
129;1334;43,73463458068749
130;1341;37,257809443148794
131;1348;32,7397208554698
132;1353;30,642957961740564
133;1360;31,37516020837721
134;1376;47,179491317716796
135;1384;62,22221927878407
136;1397;57,36925819245602
137;1407;43,41085248394353
