;ponto;evento;reta;x_rompimento;y_rompimento;inicio_janela;fim_janela
0;278,0;1,0;2,0;278,0;63,73134676771251;157,0;257,0
1;291,0;2,0;2,0;290,0;31,547630310768866;179,0;279,0
2;311,0;1,0;4,0;311,0;76,98542423752028;178,0;278,0
3;329,0;2,0;1,0;329,0;44,672149248376115;192,0;292,0
4;462,0;2,0;4,0;462,0;38,08352219366667;278,0;378,0
5;644,0;1,0;7,0;644,0;69,89247752884266;509,0;609,0
6;656,0;1,0;10,0;656,0;71,18641562971064;545,0;645,0
7;684,0;1,0;6,0;684,0;70,84548364351379;486,0;586,0
8;731,0;2,0;8,0;731,0;12,361316657477545;591,0;691,0
9;1085,0;2,0;12,0;1085,0;26,625393944082234;967,0;1067,0
10;1098,0;2,0;9,0;1098,0;17,161034671291702;815,0;915,0
11;1404,0;2,0;18,0;1404,0;40,41096695725332;1281,0;1381,0
12;1419,0;2,0;14,0;1419,0;25,668439379937936;1123,0;1223,0
13;1421,0;2,0;13,0;1421,0;15,297435883581386;1140,0;1240,0
14;1426,0;2,0;15,0;1426,0;3,384577463342211;1158,0;1258,0
