indice;indice_original_upper_pivot;valor_rsi;resist_slope;resist_intercept;inicio_janela;fim_janela
0,0;84,0;83,07693549162106;-0,7700838101862154;147,76397554726316;22,0;121,0
1,0;84,0;83,07693549162106;0,2643416258925453;60,872238916647255;22,0;121,0
2,0;84,0;83,07693549162106;-0,7700838101862154;147,76397554726316;27,0;126,0
3,0;84,0;83,07693549162106;0,2643416258925453;60,872238916647255;27,0;126,0
4,0;84,0;83,07693549162106;-0,7700838101862154;147,76397554726316;38,0;137,0
5,0;84,0;83,07693549162106;0,2643416258925453;60,872238916647255;38,0;137,0
6,0;84,0;83,07693549162106;-0,7700838101862154;147,76397554726316;47,0;146,0
7,0;84,0;83,07693549162106;0,2739400751454672;60,06596917940181;47,0;146,0
8,0;84,0;83,07693549162106;-0,7700838101862154;147,76397554726316;48,0;147,0
9,0;84,0;83,07693549162106;0,2815495216772857;59,42677567072906;48,0;147,0
10,0;150,0;74,1482869415847;-0,13528255378842965;94,44067000984916;50,0;149,0
11,0;84,0;83,07693549162106;-0,13528255378842965;94,44067000984914;56,0;155,0
12,0;84,0;83,07693549162106;0,7700981216210584;18,388693275452155;56,0;155,0
13,0;157,0;78,66925408922502;-0,06037919729309639;88,14878806424116;57,0;156,0
14,0;84,0;83,07693549162106;-0,06037919729309639;88,14878806424116;84,0;183,0
15,0;157,0;78,66925408922502;-0,7896471961962551;202,64386389203707;85,0;184,0
16,0;157,0;78,66925408922502;0,22831004908280378;42,82457638322483;85,0;184,0
17,0;157,0;78,66925408922502;-0,7896471961962551;202,64386389203707;94,0;193,0
18,0;157,0;78,66925408922502;0,22831004908280378;42,82457638322483;94,0;193,0
19,0;157,0;78,66925408922502;-0,7896471961962551;202,64386389203707;103,0;202,0
20,0;157,0;78,66925408922502;0,29608949026409853;32,18320411776155;103,0;202,0
21,0;157,0;78,66925408922502;-0,35028126387098346;133,66341251696943;113,0;212,0
22,0;157,0;78,66925408922502;0,4073806612046411;14,710490280096366;113,0;212,0
23,0;157,0;78,66925408922502;-0,35028126387098346;133,66341251696943;120,0;219,0
24,0;157,0;78,66925408922502;0,6458524496629029;-22,729580507850727;120,0;219,0
25,0;157,0;78,66925408922502;-0,16454628233942195;104,50302041651426;145,0;244,0
26,0;157,0;78,66925408922502;0,6458524496629029;-22,729580507850727;145,0;244,0
27,0;157,0;78,66925408922502;-0,16454628233942195;104,50302041651426;150,0;249,0
