;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;BA;cenario_in_sample_1x;janela_rsi;63;6,937918003701426
1;BA;cenario_in_sample_1x;ordem;1;5,457021813912452
2;BA;cenario_in_sample_1x;lookback;50;6,436097960798051
3;BA;cenario_in_sample_1x;break_min;3;5,664581269865335
