;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades;min_return_ann;min_sharpe_ratio;min_max_drawdown;min_trades;max_return_ann;max_sharpe_ratio;max_max_drawdown;max_trades;Pontos_return_ann;Pontos_sharpe_ratio;Pontos_max_drawdown;Pontos_trades;Pontos_ponderados
0;28;3;50;2;2;3;6;0,01;0,05;EURUSD=X;in_sample_1_2x;11,565819914634389;1,536134779419012;-3,820913015792149;19,0;9,000198418628624;1,3233633451972162;-4,423506168959435;11,0;15,961216008310707;1,982567359895351;-3,1250842268750523;19,0;3,685698912481759;3,2277023421835347;4,6409655724080805;10,0;4,593352427745775
27;28;3;50;2;2;3;6;0,01;0,05;EURUSD=X;in_sample_2_2x;4,47106319634849;0,3669385624541674;-19,5606467240947;68,0;1,7132596377082088;0,151599753083741;-19,5606467240947;48,0;6,610440268248197;0,5131079213332634;-13,750592636289284;68,0;5,631410737521014;5,956678943469788;0,0;10,0;5,543941442786088
54;28;3;50;2;2;3;6;0,01;0,05;EURUSD=X;in_sample_3_2x;0,0003095112157236457;5,7986743940276315e-05;-7,571313852694194;35,0;-1,3799090307710427;-0,25728067487877665;-13,650986273950194;29,0;0,08610599476670533;0,016125257032898303;-7,00978490007671;35,0;9,414763954963485;9,412329126269702;9,154476846875113;10,0;9,460489566329283
81;28;3;50;2;2;3;6;0,01;0,05;EURUSD=X;out_of_sample_val_1;8,261057968401575;1,6011705063241666;-2,256913898770907;11,0;5,25154142748292;1,0814743827802735;-4,110371559644388;10,0;8,261057968401575;1,6011705063241666;-2,256913898770907;11,0;10,0;10,0;10,0;10,0;10,0
108;28;3;50;2;2;3;6;0,01;0,05;EURUSD=X;out_of_sample_val_2;-3,304660753060229;-0,9346247060929668;-12,470956346849293;27,0;-4,374020055806238;-1,258684787746565;-16,9865672431036;21,0;-1,0352356459186307;-0,27594701810142597;-7,818930417434144;27,0;3,2028402300524887;3,2975234255076455;4,925599674291809;10,0;4,4470238879235096
1;28;3;50;2;2;3;6;0,01;0,06;EURUSD=X;in_sample_1_2x;12,553480811803809;1,656036613646457;-3,820913015792149;19,0;9,000198418628624;1,3233633451972162;-4,423506168959435;11,0;15,961216008310707;1,982567359895351;-3,1250842268750523;19,0;5,104544482752078;5,046590448961083;4,6409655724080805;10,0;5,721111416940927
28;28;3;50;2;2;3;6;0,01;0,06;EURUSD=X;in_sample_2_2x;4,090620409542423;0,33729362095937165;-18,380874698970118;64,0;1,7132596377082088;0,151599753083741;-19,5606467240947;48,0;6,610440268248197;0,5131079213332634;-13,750592636289284;68,0;4,854549895522384;5,136643765887466;2,0305697800658633;8,0;4,981072428343992
55;28;3;50;2;2;3;6;0,01;0,06;EURUSD=X;in_sample_3_2x;-0,22535004662437297;-0,04260470213810907;-8,651738870696125;35,0;-1,3799090307710427;-0,25728067487877665;-13,650986273950194;29,0;0,08610599476670533;0,016125257032898303;-7,00978490007671;35,0;7,875492160956308;7,8519134987173445;7,527625081391343;10,0;8,122561223099279
82;28;3;50;2;2;3;6;0,01;0,06;EURUSD=X;out_of_sample_val_1;8,261057968401575;1,6011705063241666;-2,256913898770907;11,0;5,25154142748292;1,0814743827802735;-4,110371559644388;10,0;8,261057968401575;1,6011705063241666;-2,256913898770907;11,0;10,0;10,0;10,0;10,0;10,0
109;28;3;50;2;2;3;6;0,01;0,06;EURUSD=X;out_of_sample_val_2;-3,304660753060229;-0,9346247060929668;-12,470956346849293;27,0;-4,374020055806238;-1,258684787746565;-16,9865672431036;21,0;-1,0352356459186307;-0,27594701810142597;-7,818930417434144;27,0;3,2028402300524887;3,2975234255076455;4,925599674291809;10,0;4,4470238879235096
