;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;21;1;50;2;2;3;6;0,01;0,05;HES;7,228276924169469
1;21;1;50;2;2;3;6;0,01;0,06;HES;7,577741838433516
2;21;1;50;2;2;3;6;0,01;0,07;HES;6,884400597323423
3;21;1;50;2;2;3;6;0,02;0,05;HES;6,204001155157387
4;21;1;50;2;2;3;6;0,02;0,06;HES;6,338113327360594
5;21;1;50;2;2;3;6;0,02;0,07;HES;5,299000149814248
6;21;1;50;2;2;3;6;0,03;0,05;HES;4,847404969693926
7;21;1;50;2;2;3;6;0,03;0,06;HES;4,8959770393039275
8;21;1;50;2;2;3;6;0,03;0,07;HES;4,376418984896338
9;21;1;60;2;2;3;6;0,01;0,05;HES;5,30405372827896
10;21;1;60;2;2;3;6;0,01;0,06;HES;5,410351669266306
11;21;1;60;2;2;3;6;0,01;0,07;HES;5,3847392757461945
12;21;1;60;2;2;3;6;0,02;0,05;HES;4,93967809020298
13;21;1;60;2;2;3;6;0,02;0,06;HES;4,739270002789735
14;21;1;60;2;2;3;6;0,02;0,07;HES;4,99314006079277
15;21;1;60;2;2;3;6;0,03;0,05;HES;4,40195716653935
16;21;1;60;2;2;3;6;0,03;0,06;HES;4,165310411926309
17;21;1;60;2;2;3;6;0,03;0,07;HES;4,898991884401367
18;21;1;70;2;2;3;6;0,01;0,05;HES;4,6051714097613115
19;21;1;70;2;2;3;6;0,01;0,06;HES;4,696133245220549
20;21;1;70;2;2;3;6;0,01;0,07;HES;5,0152434158203665
21;21;1;70;2;2;3;6;0,02;0,05;HES;4,457199605293476
22;21;1;70;2;2;3;6;0,02;0,06;HES;4,493191497879778
23;21;1;70;2;2;3;6;0,02;0,07;HES;4,473953715985422
24;21;1;70;2;2;3;6;0,03;0,05;HES;2,9795229117787905
25;21;1;70;2;2;3;6;0,03;0,06;HES;2,96227867311287
26;21;1;70;2;2;3;6;0,03;0,07;HES;3,412911890721972
