;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ind;start_date;end_date;final_balance;return_%;return_ann_%;sharpe_ratio;sortino_ratio;volatility;max_drawdown_%;trades;win_rate_%;profit_factor;avg_trade_return
0;28;3;50;2;3;4;6;0,02;0,05;6;2007-03-03;2015-09-03;19734365,675552238;97,34365675552237;7,291526138635951;0,5901160491530026;1,0041272238348835;12,35608851699852;-22,914597136386384;58;55,172413793103445;1,8361549750230877;1,1789251606170392
1;28;3;50;2;3;4;6;0,02;0,07;6;2007-03-03;2015-09-03;33338354,73245223;233,38354732452225;13,277100414271125;0,8993821918246218;1,74004391321003;14,762467541563398;-22,914606389674276;50;60,0;2,8478168333670277;2,4374819805040637
2;28;3;50;2;3;4;6;0,02;0,09;6;2007-03-03;2015-09-03;30688190,77542739;206,8819077542739;12,309820655090009;0,8034957723023304;1,4285199872923622;15,320330335799461;-24,31127793397525;48;56,25;2,5794819876557864;2,36352744852546
3;28;3;50;2;3;4;6;0,02;0,11;6;2007-03-03;2015-09-03;22260208,621298462;122,60208621298463;8,637769574919663;0,5625613943496993;0,9460836040404991;15,35435894051104;-24,311275846252457;45;48,888888888888886;2,158490579028212;1,7941629461771358
4;28;3;50;2;3;4;6;0,02;0,13;6;2007-03-03;2015-09-03;20856236,776707508;108,56236776707509;7,907478500629139;0,49338592553367067;0,8084285196764398;16,026964068900057;-25,87066735007322;42;45,23809523809524;2,090636386270374;1,7655686607446652
5;28;3;50;2;3;4;6;0,03;0,05;6;2007-03-03;2015-09-03;18947866,669753376;89,47866669753375;6,840701269342486;0,5344667796908105;0,8931651316004511;12,79911405026864;-27,315460222060363;55;58,18181818181818;1,763555705547084;1,168790339297665
6;28;3;50;2;3;4;6;0,03;0,07;6;2007-03-03;2015-09-03;35070814,95660607;250,70814956606065;13,872808318110529;0,9046364286053843;1,7721855203316321;15,33523068432838;-22,923078366833337;48;64,58333333333334;2,88349942172075;2,6486043765537204
7;28;3;50;2;3;4;6;0,03;0,09;6;2007-03-03;2015-09-03;32597479,34932115;225,97479349321148;13,013837991887112;0,8151613291103427;1,472341669965085;15,964739159167744;-24,311279731497436;46;60,86956521739131;2,6303533500457963;2,602084242657221
8;28;3;50;2;3;4;6;0,03;0,11;6;2007-03-03;2015-09-03;24677886,11324219;146,77886113242192;9,803688442747927;0,5872261158556543;1,0312897894069506;16,69491219487548;-24,311275084453854;43;53,48837209302325;2,277757438854068;2,1229724339584477
9;28;3;50;2;3;4;6;0,03;0,13;6;2007-03-03;2015-09-03;23396806,696254395;133,96806696254396;9,19933452924373;0,5077109766367723;0,8497325062306375;18,119235062008787;-24,31127879016004;39;51,28205128205128;2,251028107571302;2,2034507394728564
10;28;3;50;2;3;4;6;0,04;0,05;6;2007-03-03;2015-09-03;19260021,86230074;92,6002186230074;7,021602404636651;0,5265647379341819;0,9054665343737555;13,334737210440245;-23,782591876044822;53;58,490566037735846;1,7794163576932929;1,244371001007627
11;28;3;50;2;3;4;6;0,04;0,07;6;2007-03-03;2015-09-03;34655175,86810763;246,55175868107634;13,732336623993069;0,870104222277362;1,7340567598597345;15,782404305602405;-18,68609125270111;46;65,21739130434783;2,8619682883047415;2,7387079111217183
12;28;3;50;2;3;4;6;0,04;0,09;6;2007-03-03;2015-09-03;31268657,313725177;212,68657313725177;12,527917618747676;0,7702352344634076;1,4050816097660082;16,26505391885296;-26,02846166885826;44;61,36363636363637;2,570491452213043;2,6248398580579035
13;28;3;50;2;3;4;6;0,04;0,11;6;2007-03-03;2015-09-03;24970344,501951955;149,70344501951956;9,937704586479246;0,5782152430646034;1,0381551451845832;17,186860266443922;-26,028462296517386;39;56,41025641025641;2,469755047704643;2,37416741865879
14;28;3;50;2;3;4;6;0,04;0,13;6;2007-03-03;2015-09-03;24941718,514141247;149,41718514141246;9,92464931677095;0,5327513087301365;0,9187568968284946;18,629047276162108;-26,02846276605363;38;55,26315789473685;2,3728533193536117;2,434309110237365
15;28;3;50;2;3;4;6;0,05;0,05;6;2007-03-03;2015-09-03;22276467,88410305;122,76467884103049;8,645982356696248;0,6045747381190906;1,0571464361667688;14,300932228155952;-21,372334685091833;50;64,0;2,044028823342703;1,6147920185367148
16;28;3;50;2;3;4;6;0,05;0,07;6;2007-03-03;2015-09-03;27208699,68183159;172,08699681831592;10,919198423139909;0,6947444183825182;1,3053910174671124;15,716856637094887;-24,71871635579932;43;65,11627906976744;2,4327269795786695;2,3551015453388224
17;28;3;50;2;3;4;6;0,05;0,09;6;2007-03-03;2015-09-03;21541286,661350302;115,41286661350303;8,269144595885258;0,5264657546967753;0,8983694622215375;15,7068993037315;-28,270546473572534;41;60,97560975609756;2,0301770005892337;1,889301072625038
18;28;3;50;2;3;4;6;0,05;0,11;6;2007-03-03;2015-09-03;21150683,69691424;111,50683696914241;8,064214951604232;0,46120782660171444;0,7897403557836759;17,484991551473065;-28,27055155522762;37;59,45945945945946;2,1036028967937197;2,0451944931215493
19;28;3;50;2;3;4;6;0,05;0,13;6;2007-03-03;2015-09-03;21126431,718704823;111,26431718704823;8,051379594925745;0,42688879590991335;0,7079910945859106;18,86060180559256;-28,27055246311089;36;58,333333333333336;2,0428139789435544;2,099345735771152
20;28;3;70;2;3;4;6;0,02;0,05;6;2007-03-03;2015-09-03;19260467,8642259;92,60467864225902;7,021858987042906;0,5007448984879619;0,8636144089483201;14,022826809111693;-18,93398508198746;59;54,23728813559322;1,7584114131873796;1,1171609452818032
21;28;3;70;2;3;4;6;0,02;0,07;6;2007-03-03;2015-09-03;25314867,376841433;153,1486737684143;10,093785323569083;0,6528196725448077;1,1979943136731699;15,46182774214157;-18,933985489371985;54;55,55555555555556;2,1512982694669254;1,734891264611771
22;28;3;70;2;3;4;6;0,02;0,09;6;2007-03-03;2015-09-03;29354934,87116842;193,5493487116842;11,794531373830598;0,734081864643131;1,3538801782432857;16,06705183973511;-18,93398639270614;51;56,86274509803921;2,4590553516709757;2,1339728797399093
23;28;3;70;2;3;4;6;0,02;0,11;6;2007-03-03;2015-09-03;18035875,701292466;80,35875701292467;6,296441921229534;0,37437094107032204;0,6066765968933127;16,81872504107312;-23,27318869783024;47;48,93617021276596;1,71270704554392;1,2627532008111952
24;28;3;70;2;3;4;6;0,02;0,13;6;2007-03-03;2015-09-03;17425751,635015126;74,25751635015126;5,9183846602642864;0,3435551558334902;0,5560916233928868;17,226883543359573;-24,77936629185341;45;46,666666666666664;1,6809063936765856;1,2417907098156933
25;28;3;70;2;3;4;6;0,03;0,05;6;2007-03-03;2015-09-03;16288042,039465092;62,880420394650926;5,180560287755442;0,3739995366199643;0,6186847628861194;13,851782637419719;-21,223741335341238;56;55,35714285714286;1,5460773948602;0,8749607884458221
26;28;3;70;2;3;4;6;0,03;0,07;6;2007-03-03;2015-09-03;20361970,017131336;103,61970017131337;7,639860367083151;0,497563607116223;0,8693266476815039;15,354540118724158;-19,611682961299493;52;55,769230769230774;1,8179642502302762;1,3768627071054418
